month_end,1,2,3,4,5,q5_q1,q1_minus_q5
1990-08-31,-0.07085746874999999,-0.057067671874999976,-0.0267741587301587,-0.09269267187499998,-0.06203570312499999,0.008821765624999998,-0.008821765624999998
1990-09-28,0.013275819672131137,-0.0024721999999999986,-0.0009707166666666509,0.01416793333333333,-0.019295655737704927,-0.03257147540983606,0.03257147540983606
1990-10-31,0.10290801724137932,0.1419333684210526,0.06590536842105263,0.12096542105263157,0.05846556896551722,-0.044442448275862106,0.044442448275862106
1990-11-30,0.07645617241379311,0.05216677586206896,0.06432729310344829,0.0711486896551724,0.03207279310344825,-0.04438337931034486,0.04438337931034486
1990-12-31,0.14697977966101694,0.09002146551724137,0.1060225344827586,0.10153449999999999,0.045419586206896546,-0.1015601934541204,0.1015601934541204
1991-01-31,0.09019095081967213,0.12975379999999995,0.10888079999999999,0.09188649999999997,0.08415422950819669,-0.0060367213114754376,0.0060367213114754376
1991-02-28,0.050126843749999976,0.09262228124999997,0.09307842857142856,0.059327437499999996,0.03959531249999998,-0.010531531249999997,0.010531531249999997
1991-03-28,-0.005442287878787888,0.035171461538461526,0.026836846153846145,-0.013994599999999998,-0.01816877272727273,-0.012726484848484845,0.012726484848484845
1991-04-30,0.04738759701492537,0.07133155223880597,0.04870863636363635,0.04192068656716416,0.043474597014925356,-0.003913000000000014,0.003913000000000014
1991-05-31,-0.02674785294117646,-0.012535597014925355,-0.04939136764705881,-0.04683529850746267,-0.03400522058823527,-0.00725736764705881,0.00725736764705881
1991-06-28,0.04620599334014705,0.03325741791044775,0.046043641791044775,0.052878119402985056,0.06851008955223878,0.02230409621209173,-0.02230409621209173
1991-07-31,0.05384749315068493,0.041359013888888886,0.04005197222222221,0.058874472222222196,0.024077095890410936,-0.029770397260273997,0.029770397260273997
1991-08-30,-0.005014287671232874,0.04444934722222221,0.013079876712328768,0.027211333333333323,-0.005247671232876704,-0.00023338356164382974,0.00023338356164382974
1991-09-30,0.04823762191431081,0.043225520547945206,0.06477160273972601,0.02349639726027397,0.009815356164383556,-0.038422265749927256,0.038422265749927256
1991-10-31,-0.03828268918918918,-0.006498972602739709,-0.029851445945945937,-0.03233924657534246,-0.03914378378378378,-0.0008610945945946025,0.0008610945945946025
1991-11-29,0.08118899999999997,0.07092578673984931,0.0891431917808219,0.10049650684931505,0.09759763013698627,0.016408630136986305,-0.016408630136986305
1991-12-31,0.08606313513513514,0.11551486486486484,0.11984487837837837,0.06290660810810808,-0.005136716216216193,-0.09119985135135134,0.09119985135135134
1992-01-31,0.029008389610389596,0.03836155421947368,0.038735815789473695,0.05220330263157893,0.011578363636363637,-0.01743002597402596,0.01743002597402596
1992-02-28,-0.04203037179487178,0.0057994358974359115,-0.011081012987012973,-0.05246565384615382,-0.04598821565984613,-0.003957843864974345,0.003957843864974345
1992-03-31,-0.014374282051282047,-0.04287358974358973,-0.019288051948051933,-0.053608166666666644,0.0030104487179487254,0.01738473076923077,-0.01738473076923077
1992-04-30,0.017227298701298712,0.005558584415584427,0.007721394736842109,0.024582220779220763,-0.001199922077922082,-0.018427220779220793,0.018427220779220793
1992-05-29,-0.0359280789473684,-0.02283987999999999,-0.012982813333333329,-0.039057773333333344,-0.016065493333333344,0.019862585614035057,-0.019862585614035057
1992-06-30,0.03741338666666666,0.024591202702702698,0.05101563513513512,0.027267905405405395,0.051507826666666645,0.014094439999999986,-0.014094439999999986
1992-07-31,-0.017142909090909098,0.024402636363636362,-0.03324450649350648,-0.023314246753246757,-0.025308558441558417,-0.008165649350649319,0.008165649350649319
1992-08-31,0.04109009210526314,0.01749181333333334,0.022436306666666676,0.010408359999999993,0.014136746666666661,-0.02695334543859648,0.02695334543859648
1992-09-30,0.05714425333333333,0.037588648648648644,0.048159773333333315,0.029736040540540538,0.012744773333333322,-0.04439948000000001,0.04439948000000001
1992-10-30,0.06898433766233765,0.10039234210526315,0.10547890789473681,0.06920874999999997,0.047805315789473675,-0.021179021872863975,0.021179021872863975
1992-11-30,0.020200375000000007,0.09600535443037973,0.046404949367088597,0.02941974683544302,0.013976151898734173,-0.0062242231012658335,0.0062242231012658335
1992-12-31,0.06094609756097561,0.05171793827160493,0.021044182926829264,0.004246691358024692,0.023270219512195107,-0.0376758780487805,0.0376758780487805
1993-01-29,-0.00560484337349398,-0.010937970121951223,-0.023076646341463405,-0.03204147560975608,0.01795798780487804,0.02356283117837202,-0.02356283117837202
1993-02-26,0.03118149382716048,0.043515162499999996,0.023007149999999983,0.008125325000000003,0.03350235802469135,0.002320864197530869,-0.002320864197530869
1993-03-31,-0.0039048148148147998,0.003784437500000002,-0.016166691358024687,-0.03451949999999999,-0.002744024691358019,0.001160790123456781,-0.001160790123456781
1993-04-30,0.05202951898734177,0.0491917341772152,0.0613859746835443,0.0546242911392405,0.03152939240506327,-0.020500126582278497,0.020500126582278497
1993-05-28,0.02597863749999999,0.018943518987341774,0.04018564999999998,-0.01829363291139241,0.0076937374999999876,-0.018284900000000003,0.018284900000000003
1993-06-30,-0.02160956249999999,0.03233515189873418,0.03210726582278481,0.013916037974683524,-0.009349772151898734,0.012259790348101257,-0.012259790348101257
1993-07-30,0.06456584523809523,0.08338633734939759,0.0791661204819277,0.037103710843373494,0.045768273809523786,-0.018797571428571448,0.018797571428571448
1993-08-31,0.014629478790697675,0.054697081395348846,0.028875388235294126,0.01259166279069767,-0.005702488372093016,-0.02033196716279069,0.02033196716279069
1993-09-30,0.02765551724137931,0.05772196511627908,0.06313302325581395,0.03979532558139535,0.02061272093023253,-0.007042796311146779,0.007042796311146779
1993-10-29,-0.023397306818181803,-0.00412321839080458,-0.025485436781609177,-0.03396863218390802,-0.02508322727272726,-0.0016859204545454573,0.0016859204545454573
1993-11-30,0.02960202352941175,0.033328729411764714,0.03195050588235294,0.04928599999999999,0.01927627058823528,-0.010325752941176467,0.010325752941176467
1993-12-31,0.047808071428571415,0.050372325301204814,0.06135563855421687,0.02659125301204819,0.024574178571428556,-0.02323389285714286,0.02323389285714286
1994-01-31,-0.014900588235294108,0.014956447058823546,-0.013013928571428558,0.0065262941176470754,-0.023704964705882337,-0.008804376470588229,0.008804376470588229
1994-02-28,-0.06073031395348836,-0.00540707058823528,-0.02743479999999999,-0.05846532941176469,-0.038694941176470564,0.022035372777017795,-0.022035372777017795
1994-03-31,-0.00020854761904762423,0.00957574999999999,-0.012035404761904763,0.014850892857142856,-0.003915845238095226,-0.003707297619047602,0.003707297619047602
1994-04-29,-0.005877024096385549,0.03055660975609756,0.039408867469879524,0.004969646341463424,-0.0032356385542168624,0.0026413855421686862,-0.0026413855421686862
1994-05-31,-0.0020545975609755976,0.016626246913580257,-0.015554207317073151,-0.03876072839506173,-0.023150426829268284,-0.021095829268292687,0.021095829268292687
1994-06-30,0.03872376829268291,0.025697573170731704,0.03808148148148147,0.015912719512195122,0.03503902439024389,-0.0036847439024390236,0.0036847439024390236
1994-07-29,0.046140583333333304,0.07169552679487952,0.0313970843373494,0.045385253012048175,0.054107249999999996,0.007966666666666691,-0.007966666666666691
1994-08-31,0.0005886470588235321,0.031672083333333344,0.015102270588235288,0.0035847261904761855,-0.01312577647058824,-0.013714423529411773,0.013714423529411773
1994-09-30,0.030362220930232553,0.024772341176470588,0.013787458823529407,0.0300113294117647,0.012314741176470578,-0.018047479753761975,0.018047479753761975
1994-10-31,-0.006224604651162794,-0.013332162790697672,-0.00829323255813952,-0.022751476744186032,-0.04186372093023253,-0.03563911627906974,0.03563911627906974
1994-11-30,0.02720892857142858,0.013543433734939771,0.025044301204819274,0.015374072289156627,0.02230559523809523,-0.00490333333333335,0.00490333333333335
1994-12-30,0.014204867469879517,0.050780743902439016,0.03873178048780487,0.00043928048780487533,0.015584096385542149,0.0013792289156626322,-0.0013792289156626322
1995-01-31,0.054942416666666646,0.04556002409638553,0.04894655952380952,0.04644154216867468,0.04385530952380951,-0.011087107142857135,0.011087107142857135
1995-02-28,0.03853258333333333,0.020054915662650597,0.016443511904761905,0.014035469879518066,0.0213632380952381,-0.01716934523809523,0.01716934523809523
1995-03-31,0.022348752941176452,0.05161741176470587,0.04853627058823528,0.03421662352941175,0.015199941176470578,-0.007148811764705875,0.007148811764705875
1995-04-28,0.013638883720930233,0.029694162790697677,0.026845176470588233,0.034713895348837204,0.03829727906976742,0.024658395348837184,-0.024658395348837184
1995-05-31,0.06974763636363636,0.06454429885057471,0.08717538636363634,0.042122793103448256,0.027296670454545438,-0.04245096590909092,0.04245096590909092
1995-06-30,0.031192022471910108,0.0715459659090909,0.05873158224376136,0.07515505681818181,0.03996260674157301,0.008770584269662901,-0.008770584269662901
1995-07-31,0.018005375,0.09853225263157894,0.027634926315789475,0.0031205052631578935,0.01456092631578947,-0.0034444486842105312,0.0034444486842105312
1995-08-31,0.017954187499999993,0.0274258947368421,0.041289957894736835,0.03199547368421052,0.014647905263157877,-0.003306282236842116,0.003306282236842116
1995-09-29,-0.054666755319148906,-0.015776117021276594,-0.007471606382978713,-0.041693510638297855,-0.02136027659574467,0.03330647872340424,-0.03330647872340424
1995-10-31,0.04543194680851062,0.03305726595744681,0.030557795698924722,0.05790544680851062,0.04843171276595742,0.002999765957446797,-0.002999765957446797
1995-11-30,0.013095861702127655,0.04380590322580644,0.021798709677419346,0.02491449462365591,0.01587944086021504,0.0027835791580873848,-0.0027835791580873848
1995-12-29,0.018230319148936153,-0.0011035268817204248,-0.008855223150268814,0.013843376344086026,0.03537041935483869,0.01714010020590254,-0.01714010020590254
1996-01-31,0.037625468085106376,0.05675702150537632,0.04408965591397848,0.040197731182795696,0.013831709677419349,-0.023793758407687028,0.023793758407687028
1996-02-29,0.022651617021276594,0.02765252688172043,0.03906243010752688,0.021666978494623648,0.018985301075268805,-0.0036663159460077893,0.0036663159460077893
1996-03-29,0.06757484946236558,0.06361059782608695,0.03823586021505377,0.05652660869565216,0.02785106451612902,-0.03972378494623656,0.03972378494623656
1996-04-30,0.05976684210526314,0.056574063157894726,0.037665663157894734,0.03863912057818947,0.014426284210526302,-0.04534055789473684,0.04534055789473684
1996-05-31,-0.029701618556701018,0.013199864583333346,-0.052985520833333334,-0.02193097916666666,-0.009688072916666667,0.020013545640034353,-0.020013545640034353
1996-06-28,-0.06880277083333332,-0.05487553684210526,-0.04683907368421051,-0.08962365263157894,-0.05469408421052629,0.01410868662280703,-0.01410868662280703
1996-07-31,0.04059464516129031,0.04836655913978496,0.04923932608695651,0.06014010752688169,0.03192131182795697,-0.008673333333333345,0.008673333333333345
1996-08-30,0.02198707446808511,0.045810161290322574,0.02699358510638296,0.023361720430107515,0.033322042553191475,0.011334968085106364,-0.011334968085106364
1996-09-30,0.008299638297872345,0.0046393617021276675,-0.0110259574468085,-0.0033688297872340534,0.007894744680851069,-0.000404893617021276,0.000404893617021276
1996-10-31,0.02956380434782607,0.032479747252747236,0.059596369565217376,0.059749582417582395,0.05519676086956518,0.025632956521739112,-0.025632956521739112
1996-11-29,0.027287565217391306,0.024734554347826093,0.00671527472527473,0.014757402173913038,-0.010685565217391297,-0.037973130434782607,0.037973130434782607
1996-12-31,0.0519906304347826,0.03684596739130435,0.04768163736263736,0.02151720652173914,0.03296113043478259,-0.01902950000000001,0.01902950000000001
1997-01-31,-0.018333329670329662,0.012652466666666671,-0.008799934065934064,-0.011151722222222212,0.0009290769230769228,0.019262406593406584,-0.019262406593406584
1997-02-28,-0.0018585274725274493,0.00882054444444446,-0.005750461538461532,-0.04304795555555554,-0.029230806400373604,-0.027372278927846154,0.027372278927846154
1997-03-31,0.009597804597701149,-0.01966631034482759,-0.04268579069767439,0.0014653793103448327,0.008114758620689649,-0.0014830459770115,0.0014830459770115
1997-04-30,0.09408226436781607,0.10718880459770111,0.10980049425287354,0.1223588965517241,0.0765524597701149,-0.017529804597701162,0.017529804597701162
1997-05-30,0.045666775280898866,0.03513864772727271,0.03819634831460673,0.03782817045454543,0.026449101123595494,-0.019217674157303372,0.019217674157303372
1997-06-30,0.06349694318181817,0.06614348275862067,0.0752046436781609,0.07937435392616089,0.07999940109471262,0.016502457912894453,-0.016502457912894453
1997-07-31,0.049055715909090886,0.035692999999999996,0.04517263476494318,0.030192402298850573,-0.005739875000000002,-0.05479559090909089,0.05479559090909089
1997-08-29,0.09327660227272724,0.09735679545454544,0.09255854603011361,0.06303346590909088,0.0599912386363636,-0.03328536363636364,0.03328536363636364
1997-09-30,-0.018712067415730324,0.013646696629213485,-0.02942755681818181,-0.03972965168539325,-0.04218833707865166,-0.023476269662921337,0.023476269662921337
1997-10-31,0.00035560227272727387,0.021619772727272727,-0.0029531034482758547,-0.010794897727272728,0.014791477272727262,0.014435874999999989,-0.014435874999999989
1997-11-28,-0.0009319615291953928,0.004009372093023251,0.012827988505747128,-0.019483534883720934,0.0031791034482758474,0.0041110649774712404,-0.0041110649774712404
1997-12-31,0.02131617647058825,-0.0004849058823529262,-0.03146046428571427,0.018494376470588242,-0.004275423529411769,-0.02559160000000002,0.02559160000000002
1998-01-30,0.07853287058823527,0.048529467809523795,0.05388398809523808,0.061964130952380944,0.06942565476190474,-0.009107215826330534,0.009107215826330534
1998-02-27,0.0670789450124588,0.07075040476190475,0.051126940476190465,0.04408979761904759,0.03444871428571427,-0.03263023072674453,0.03263023072674453
1998-03-31,0.027121999999999993,0.04361955294117646,0.0427514588235294,0.013481847058823531,-0.005269720930232547,-0.03239172093023254,0.03239172093023254
1998-04-30,-0.015940384259847052,-0.0005748060674285562,-0.029319077321523793,-0.045445904761904736,-0.036386717647058794,-0.020446333387211742,0.020446333387211742
1998-05-29,0.03508591566265062,-0.00866747560975608,-0.013336439024390224,-0.023619195121951216,0.011527890243902423,-0.023558025418748192,0.023558025418748192
1998-06-30,-0.04335342499999999,-0.05488221249999997,-0.036574227848101236,-0.057801749999999985,-0.05601401249999999,-0.0126605875,0.0126605875
1998-07-31,-0.08141076249999998,-0.07171044303797466,-0.12004848101265819,-0.12254130379746832,-0.1278224303797468,-0.04641166787974682,0.04641166787974682
1998-08-31,0.058097310810810786,0.059177780821917804,0.05472842465753424,0.08170664383561643,0.08588797297297296,0.027790662162162173,-0.027790662162162173
1998-09-30,0.06764117333333332,-0.004496453333333329,0.04789165333333332,0.07095670666666665,0.06826654687138665,0.0006253735380533365,-0.0006253735380533365
1998-10-30,0.04887615395363157,0.07915210666666664,0.05279909333333333,0.06753531999999998,0.041102319999999984,-0.007773833953631584,0.007773833953631584
1998-11-30,0.06866055263157894,0.028972578947368436,0.01065402631578948,0.05674131111980262,0.023707960526315783,-0.04495259210526316,0.04495259210526316
1998-12-31,-0.01887892105263157,0.07308873333333332,0.019148240000000007,-0.02193321333333333,0.007803400000000016,0.026682321052631585,-0.026682321052631585
1999-01-29,-0.025482210526315763,-0.02133028947368421,-0.012376079999999996,-0.06759290789473683,-0.04688211842105262,-0.021399907894736853,0.021399907894736853
1999-02-26,-0.011035135135135129,0.005184410958904109,0.0044837432432432555,0.01635098630136987,0.03338543243243243,0.04442056756756756,-0.04442056756756756
1999-03-31,0.0968107123287671,0.10421769444444444,0.09581242465753423,0.10122551388888888,0.07198991656630134,-0.024820795762465764,0.024820795762465764
1999-04-30,0.04507363513513513,0.0414184189189189,0.07905520270270269,0.018072229729729716,0.009785594594594604,-0.03528804054054053,0.03528804054054053
1999-05-28,0.016972346666666666,0.04681005405405404,0.04115892000000001,0.07002482432432432,0.03881287999999999,0.02184053333333332,-0.02184053333333332
1999-06-30,-0.0011435199999999962,0.07599727999999999,0.0052537733333333295,-0.017186806412693344,-0.02125947999999999,-0.020115959999999995,0.020115959999999995
1999-07-30,-0.00888117567567566,0.014785273972602753,0.01521964864864864,-0.03516265428601368,-0.0027362702702702704,0.006144905405405389,-0.006144905405405389
1999-08-31,0.0032875833333333455,-0.014338722222222215,-0.024584422535211255,-0.018736430555555548,-0.04462620833333333,-0.04791379166666667,0.04791379166666667
1999-09-30,-0.005032357142857132,0.06935485714285713,-0.026855884057970996,-0.002682028571428576,0.011291771428571431,0.016324128571428564,-0.016324128571428564
1999-10-29,0.05185040579710144,0.09292998550724638,0.05516204347826086,0.04498139130434783,0.005104130434782607,-0.04674627536231884,0.04674627536231884
1999-11-30,0.025254914285714285,0.030223628571428567,0.06831343478260869,0.0520121,0.03030234285714285,0.005047428571428564,-0.005047428571428564
1999-12-31,-0.045178328571428554,0.0788875142857143,0.026985942857142856,-0.013352914285714284,-0.05932571428571427,-0.01414738571428572,0.01414738571428572
2000-01-31,0.15894815277777777,0.14820091549295775,0.154945625,0.028428464788732406,-0.027545902777777763,-0.18649405555555554,0.18649405555555554
2000-02-29,0.10296523611111111,0.025608708333333344,0.01953488888888887,0.045307013888888886,0.08873343055555553,-0.014231805555555574,0.014231805555555574
2000-03-31,-0.011495366197183101,-0.006430228571428569,-0.03046939436619719,0.007905985714285711,0.025156591549295764,0.036651957746478864,-0.036651957746478864
2000-04-28,0.0010520588235294129,0.00441752238805971,0.03127472058823529,0.013194970149253723,0.004230249999999987,0.0031781911764705737,-0.0031781911764705737
2000-05-31,0.07739727272727275,0.09645975757575755,0.09475957575757576,0.038693534712121225,0.0047447727272727355,-0.07265250000000001,0.07265250000000001
2000-06-30,-0.0031243731343283563,-0.0018274545454545338,-0.003861567164179095,-0.010106045454545456,-0.05161846268656716,-0.04849408955223881,0.04849408955223881
2000-07-31,0.06919026470588233,0.06918105970149253,0.08236738805970148,0.09854917910447761,0.08558882352941173,0.016398558823529405,-0.016398558823529405
2000-08-31,0.0018497313432835906,0.01412363636363636,-0.012985954545454542,-0.02325381818181817,-0.03714386567164178,-0.03899359701492537,0.03899359701492537
2000-09-29,-0.017000363636363626,0.012167538461538471,0.0028779242424242413,0.020411092307692277,0.026833212121212122,0.04383357575757575,-0.04383357575757575
2000-10-31,-0.03425603174603173,-0.0461422222222222,-0.008125854838709678,-0.03310482539682539,-0.05378485511580952,-0.019528823369777792,0.019528823369777792
2000-11-30,0.10447460721311475,0.08766349999999998,0.05400678333333332,0.06791016666666665,0.08966018032786884,-0.01481442688524591,0.01481442688524591
2000-12-29,0.0667032,0.08238594915254235,0.12260506779661016,0.062254576271186454,0.055339666666666676,-0.011363533333333328,0.011363533333333328
2001-01-31,-0.01897935937499999,0.0024031746031746132,-0.030061718749999994,-0.02192212698412699,-0.03744521874999999,-0.018465859374999997,0.018465859374999997
2001-02-28,-0.03509854838709676,0.03662999999999999,0.010785377049180343,-0.037376196721311455,-0.03573032258064514,-0.0006317741935483803,0.0006317741935483803
2001-03-30,0.05776383050847455,0.0416249661016949,0.06727347457627117,0.07004544067796609,0.08644003389830507,0.02867620338983052,-0.02867620338983052
2001-04-30,0.06921976666666667,0.12099455932203386,0.10029215,0.015744966101694916,0.01172611666666666,-0.05749365000000001,0.05749365000000001
2001-05-31,0.00257190163934426,0.009695083333333342,0.04985211666666666,0.012393457519616657,-0.022451836065573764,-0.025023737704918024,0.025023737704918024
2001-06-29,-0.011513796610169488,0.007229338983050851,-0.02912105084745762,0.01461988135593221,-0.014162627118644064,-0.0026488305084745763,0.0026488305084745763
2001-07-31,0.014749283333333335,0.011336466666666671,0.002850583333333341,-0.01893694999999999,-0.030470283333333324,-0.045219566666666655,0.045219566666666655
2001-08-31,-0.06978503389830507,-0.007274706896551706,-0.13591315517241376,-0.09803800745251723,-0.08663525862068965,-0.01685022472238458,0.01685022472238458
2001-09-28,0.05091976785714284,0.05808708928571427,0.050182290909090904,0.0629011607142857,0.0358436607142857,-0.015076107142857141,0.015076107142857141
2001-10-31,0.059225491228070165,0.05968863157894737,0.07424221687578947,0.05510782456140349,0.06441815789473682,0.005192666666666651,-0.005192666666666651
2001-11-30,0.04947241379310343,0.07110791228070173,0.04112814035087717,0.0507785789473684,0.02440213793103447,-0.02507027586206896,0.02507027586206896
2001-12-31,0.017823774541033895,0.025579362068965508,0.014364017241379302,-0.009808758620689636,0.012817413793103454,-0.005006360747930441,0.005006360747930441
2002-01-31,0.009990694915254218,-0.007813534482758615,0.014799677966101694,0.0023237931034482723,-0.008635067796610177,-0.018625762711864394,0.018625762711864394
2002-02-28,0.06493993103448274,0.1296813684210526,0.08502056896551723,0.09017250877192981,0.04775363793103445,-0.01718629310344829,0.01718629310344829
2002-03-28,0.005270017241379314,0.07050762068965516,0.06346812068965514,0.0017549482758620568,-0.04529949999999999,-0.05056951724137931,0.05056951724137931
2002-04-30,-0.026517413793103427,0.023816649122807013,-0.002085931034482746,-0.014256789473684216,0.006258999999999994,0.03277641379310342,-0.03277641379310342
2002-05-31,-0.025489067796610143,0.01531864565022415,-0.00801281034482757,-0.06237006896551721,-0.056254844827586206,-0.030765777030976063,0.030765777030976063
2002-06-28,-0.10634812280701753,-0.04375477192982454,-0.11147180357142854,-0.11166335087719294,-0.09993263157894733,0.006415491228070197,-0.006415491228070197
2002-07-31,0.027268357142857136,0.01422916363636363,0.022997090909090905,-0.00501900000000001,0.0006810363636363602,-0.026587320779220776,0.026587320779220776
2002-08-30,-0.05277359999999999,-0.020470444444444413,-0.01903183333333332,-0.0800974074074074,-0.09449579629629629,-0.041722196296296296,0.041722196296296296
2002-09-30,0.018058452830188674,0.01589640384615383,0.016780365384615383,0.03387417307692305,0.0756648269230769,0.05760637409288823,-0.05760637409288823
2002-10-31,0.07223707272727273,0.06207096296296295,0.07576872222222221,0.07562896296296297,0.06527027777777779,-0.006966794949494939,0.006966794949494939
2002-11-29,-0.029356836363636365,0.018862163636363633,-0.006448259259259264,-0.02590490909090908,-0.028078181818181808,0.0012786545454545571,-0.0012786545454545571
2002-12-31,-0.049040370370370345,-0.007307629629629612,-0.014099351851851852,-0.037572925925925905,-0.02943475925925925,0.019605611111111095,-0.019605611111111095
2003-01-31,-0.004646272727272723,-0.011171833333333334,-0.005675555555555551,-0.015186166666666678,-2.2222222222127514e-06,0.00464405050505051,-0.00464405050505051
2003-02-28,0.0009846981132075475,0.04656383018867924,0.0043606037735849125,0.0050501320754716755,-0.007794113207547162,-0.008778811320754708,0.008778811320754708
2003-03-31,0.050807849056603765,0.0394002075471698,0.092688679245283,0.09545535849056602,0.07643132075471695,0.025623471698113187,-0.025623471698113187
2003-04-30,0.09136854545454542,0.10095698148148147,0.09189788888888886,0.09957199999999997,0.08249359999999997,-0.008874945454545452,0.008874945454545452
