date,open,high,low,close,volume
2015-01-02,81.1752,81.7055,79.9227,80.7638,1874095
2015-01-05,80.5078,80.5078,78.5148,79.0359,3013948
2015-01-06,78.8714,79.5387,77.6097,78.3777,3517161
2015-01-07,78.5331,78.5514,77.4726,78.0394,3055949
2015-01-08,78.7799,79.1548,78.2771,79.0725,2844460
2015-01-09,79.0816,79.237,78.0029,78.3045,2325269
2015-01-12,78.1674,78.2954,77.2897,78.1217,2498645
2015-01-13,78.6794,78.8896,77.7194,78.5239,2638747
2015-01-14,77.5549,79.2188,77.2989,79.0633,3308467
2015-01-15,79.557,80.5353,79.4748,79.7216,3972689
2015-01-16,79.4016,79.9136,79.1365,79.813,3490560
2015-01-20,79.877,80.261,79.4565,79.6576,2306244
2015-01-21,79.2645,80.3707,79.0816,80.1147,1954439
2015-01-22,80.8004,82.0209,80.5078,81.8335,2866308
2015-01-23,81.3581,81.3764,80.4713,80.773,1798196
2015-01-26,80.7364,81.1935,80.3433,80.8461,2718990
2015-01-27,78.0303,79.1913,78.0303,78.6611,3300672
2015-01-28,79.2645,79.461,77.2714,77.3263,3472105
2015-01-29,77.2074,78.6885,77.0612,78.5422,3510944
2015-01-30,77.9297,79.0359,77.8017,77.884,4221396
2015-02-02,78.1948,79.2645,77.5731,79.2096,2509705
2015-02-03,79.813,81.1633,79.6942,81.029,3107615
2015-02-04,80.7638,81.8243,80.6011,81.0747,3042908
2015-02-05,81.1935,81.5775,80.9101,81.4769,1732668
2015-02-06,81.2849,81.5501,80.9375,81.3489,1809895
2015-02-09,80.9832,81.5958,80.5718,81.3215,1205902
2015-02-10,81.5409,81.5501,80.8187,81.1387,1516769
2015-02-11,80.9375,81.6506,80.6175,81.2027,1728627
2015-02-12,81.7512,81.7786,80.6678,81.7055,2297330
2015-02-13,81.7146,82.6334,81.5318,82.318,1996629
2015-02-17,82.2723,82.6197,81.5592,82.2083,1809070
2015-02-18,83.8814,84.823,83.534,84.7956,5954743
2015-02-19,84.5305,84.5305,83.598,83.8448,4527174
2015-02-20,82.6929,84.5396,82.1992,84.5031,7030479
