date,open,high,low,close,volume
2015-01-02,53.9385,54.3553,52.8709,53.3072,1243755
2015-01-05,52.7038,52.9637,51.3298,51.664,2097826
2015-01-06,51.5711,51.6547,49.849,50.0115,3305389
2015-01-07,50.7356,51.2741,50.3457,50.7078,1675886
2015-01-08,51.6768,52.2173,51.2482,51.8725,2432345
2015-01-09,51.8539,51.9005,50.4003,50.6519,1885942
2015-01-12,50.8755,50.8941,49.7574,50.2046,1857316
2015-01-13,50.4562,50.9221,49.1424,49.6735,2844934
2015-01-14,48.5926,49.161,47.7261,48.3597,2958168
2015-01-15,48.3224,48.6579,46.7943,46.8315,3847165
2015-01-16,47.344,47.9404,46.5613,47.9217,3379339
2015-01-20,48.2851,48.4249,47.0924,47.6981,3416308
2015-01-21,47.5863,48.3038,47.2136,48.2199,1848911
2015-01-22,47.9311,49.4871,47.8099,49.3753,2169513
2015-01-23,48.9374,49.1703,48.5554,48.6113,2512294
2015-01-26,48.574,48.8628,48.1547,48.7883,1220918
2015-01-27,47.9217,48.4156,47.6888,48.164,2338410
2015-01-28,48.574,48.574,47.1577,47.1856,3259666
2015-01-29,47.4745,48.1081,46.8781,47.9683,3002685
2015-01-30,47.0924,47.6329,46.4309,46.5706,4185589
2015-02-02,46.9247,48.136,46.5706,48.0708,2729410
2015-02-03,48.5926,49.6083,48.369,49.5803,3138924
2015-02-04,49.4965,50.2792,49.3194,49.571,3780779
2015-02-05,48.7976,50.158,47.8751,50.1114,4565010
2015-02-06,50.978,52.9627,50.978,51.9936,4301312
2015-02-09,51.6209,52.7577,51.3041,52.6738,3632893
2015-02-10,53.2236,53.3634,52.6832,53.1118,3339317
2015-02-11,53.2329,54.0343,53.1304,53.8758,2473132
2015-02-12,53.997,54.4163,53.6895,54.0995,2377062
2015-02-13,53.9411,54.7704,53.8386,54.4536,2203883
2015-02-17,54.3883,54.9754,54.2299,54.8263,2197679
2015-02-18,54.5467,54.8542,53.9224,53.9783,2880449
2015-02-19,53.6895,54.4163,53.4938,54.1927,2359932
2015-02-20,53.9038,54.5188,52.8229,54.5188,3160475
2015-02-23,54.556,54.556,53.5497,53.9131,2526506
2015-02-24,53.9597,54.789,53.7174,54.4722,1925527
2015-02-25,54.3324,54.6865,54.0622,54.2858,1430222
2015-02-26,54.3231,54.761,53.9224,54.1461,1994522
2015-02-27,54.174,54.584,53.6802,53.7081,2217910
2015-03-02,53.6522,54.7797,53.5963,54.761,2460113
2015-03-03,54.3417,54.789,54.0156,54.4722,2131051
2015-03-04,54.174,54.4442,53.6895,54.0715,1599982
2015-03-05,54.0902,54.507,53.9224,54.3511,2258812
2015-03-06,54.789,56.6898,54.6026,54.9008,4431070
2015-03-09,54.6679,55.3844,54.5188,55.0219,1562579
