date,quintile,return
1987-07-31,Q1,-0.0272993732644278
1987-07-31,Q2,-0.002155696868781851
1987-07-31,Q3,-0.01667667591810148
1987-07-31,Q4,0.00755941996055294
1987-07-31,Q5,0.014434322417185293
1987-08-31,Q1,0.01770252071870075
1987-08-31,Q2,-0.034524591303816
1987-08-31,Q3,0.022698054756003685
1987-08-31,Q4,0.009621199790726826
1987-08-31,Q5,0.02220889049566823
1987-09-30,Q1,0.00932780183492271
1987-09-30,Q2,0.004885781015527166
1987-09-30,Q3,-0.005988946492931341
1987-09-30,Q4,0.004444647202429497
1987-09-30,Q5,0.004432137771497941
1987-10-31,Q1,0.01427997801542569
1987-10-31,Q2,-0.020228442440373202
1987-10-31,Q3,-0.006804176578427688
1987-10-31,Q4,0.005696794445717909
1987-10-31,Q5,0.05543052652309135
1987-11-30,Q1,-0.0063343352957719225
1987-11-30,Q2,0.0058505567575564575
1987-11-30,Q3,-0.0024594322119184785
1987-11-30,Q4,-0.01849259572465962
1987-11-30,Q5,-0.05243190066433284
1987-12-31,Q1,-0.03923837453551137
1987-12-31,Q2,-0.024648399825331607
1987-12-31,Q3,-0.006524911767496419
1987-12-31,Q4,0.021330114139853217
1987-12-31,Q5,-0.03913590605174096
1988-01-31,Q1,0.07377637631098151
1988-01-31,Q2,-0.01372339746302356
1988-01-31,Q3,-0.012513596878697368
1988-01-31,Q4,-0.02554592210256346
1988-01-31,Q5,-0.015757633505003144
1988-02-29,Q1,0.007318104076838627
1988-02-29,Q2,0.00040436774539087027
1988-02-29,Q3,0.0014184203255621823
1988-02-29,Q4,0.03461297258056364
1988-02-29,Q5,-0.039021464375106826
1988-03-31,Q1,0.04583304782105616
1988-03-31,Q2,0.0253008626950394
1988-03-31,Q3,-0.0013542328275916705
1988-03-31,Q4,0.0335207124699407
1988-03-31,Q5,-0.06996856600779572
1988-04-30,Q1,0.003592167915538831
1988-04-30,Q2,-0.008890945753204597
1988-04-30,Q3,0.028209476022536987
1988-04-30,Q4,-0.005161833272285346
1988-04-30,Q5,-0.024704055842683308
1988-05-31,Q1,-0.003303192511469425
1988-05-31,Q2,-0.01927084008425003
1988-05-31,Q3,-0.012479779810004027
1988-05-31,Q4,-0.013606797668204398
1988-05-31,Q5,0.008823693391727835
1988-06-30,Q1,-0.002802838851714299
1988-06-30,Q2,-0.03732102344976718
1988-06-30,Q3,0.03576815604080716
1988-06-30,Q4,0.010914138026039343
1988-06-30,Q5,-0.022817785486378566
1988-07-31,Q1,-0.04629659612449296
1988-07-31,Q2,0.004517127962815842
1988-07-31,Q3,0.0009803511495230892
1988-07-31,Q4,-0.005136143690735167
1988-07-31,Q5,-0.0038473026956497647
1988-08-31,Q1,-0.04644249855473119
1988-08-31,Q2,0.00913500351868761
1988-08-31,Q3,-0.014050582190859407
1988-08-31,Q4,-0.011646693315573702
1988-08-31,Q5,-0.006482918157316475
1988-09-30,Q1,0.06289503042118692
1988-09-30,Q2,-0.037235738593129765
1988-09-30,Q3,-0.003347215674683697
1988-09-30,Q4,0.007488142092358785
1988-09-30,Q5,0.01589135764690327
1988-10-31,Q1,-0.05120487712030555
1988-10-31,Q2,0.013244479686966373
1988-10-31,Q3,-0.011629798153772533
1988-10-31,Q4,-0.007877354613387427
1988-10-31,Q5,0.0351141518561029
1988-11-30,Q1,0.015770877725667667
1988-11-30,Q2,-0.023515465431446548
1988-11-30,Q3,-0.001001725829211103
1988-11-30,Q4,0.019085066076315754
1988-11-30,Q5,0.02524725007007149
1988-12-31,Q1,0.018833082211593945
1988-12-31,Q2,-0.015896465977171346
1988-12-31,Q3,0.015401232616466469
1988-12-31,Q4,0.03465023447075128
1988-12-31,Q5,-0.045501239168494155
1989-01-31,Q1,-0.061069874486351636
1989-01-31,Q2,0.0019917230706852787
1989-01-31,Q3,-0.015921999121011523
1989-01-31,Q4,0.010407591861556984
1989-01-31,Q5,0.0024590399681814106
1989-02-28,Q1,-0.01873251826059747
1989-02-28,Q2,0.008189871836893344
1989-02-28,Q3,0.004314804434255199
1989-02-28,Q4,-0.010056220226427192
1989-02-28,Q5,-0.02110387667934347
1989-03-31,Q1,-0.03521161206626146
1989-03-31,Q2,-0.005911396789057376
1989-03-31,Q3,0.03352464239254417
1989-03-31,Q4,-0.014557053139330273
1989-03-31,Q5,-0.002736021255051072
1989-04-30,Q1,0.014211846019182623
1989-04-30,Q2,-0.013213936387738892
1989-04-30,Q3,0.012767728952894498
1989-04-30,Q4,0.005438108887797054
1989-04-30,Q5,-0.01564435869988542
1989-05-31,Q1,0.008541393222614449
1989-05-31,Q2,0.006872686691090802
1989-05-31,Q3,0.013211838007193668
1989-05-31,Q4,0.009940810973715469
1989-05-31,Q5,-0.001967779890713828
1989-06-30,Q1,-0.01271724926301845
1989-06-30,Q2,0.009243062455021414
1989-06-30,Q3,-0.023661153185834248
1989-06-30,Q4,-0.00705484389718126
1989-06-30,Q5,0.008931891005032925
1989-07-31,Q1,-0.04759015985480539
1989-07-31,Q2,-0.023137269768420194
1989-07-31,Q3,0.0011930931459727917
1989-07-31,Q4,0.0034647157609355305
1989-07-31,Q5,0.04642873100197436
1989-08-31,Q1,-0.0683990266915804
1989-08-31,Q2,0.0010961604984382192
1989-08-31,Q3,-5.8414881132650364e-05
1989-08-31,Q4,0.009649747852967433
1989-08-31,Q5,-0.016400578776990894
1989-09-30,Q1,-0.014895465320003807
1989-09-30,Q2,0.001967923853427707
1989-09-30,Q3,-0.007312233626595
1989-09-30,Q4,0.012448821439286457
1989-09-30,Q5,0.003233831611724938
