date,quintile,return
1987-07-31,Q1,-0.010678958220329483
1987-07-31,Q2,0.006032960192739975
1987-07-31,Q3,0.0076677195016755665
1987-07-31,Q4,-0.023214546051622688
1987-07-31,Q5,0.020310789492947227
1987-08-31,Q1,-0.019212891142857118
1987-08-31,Q2,0.011114102445302478
1987-08-31,Q3,-0.014305499238095204
1987-08-31,Q4,0.006086105791505823
1987-08-31,Q5,0.01654751825396827
1987-09-30,Q1,-0.002081189704126873
1987-09-30,Q2,0.004498112726388193
1987-09-30,Q3,0.012061280657961271
1987-09-30,Q4,-0.018576849141415337
1987-09-30,Q5,0.004072780643794308
1987-10-31,Q1,0.004054180919452219
1987-10-31,Q2,-0.0029166557963918953
1987-10-31,Q3,-0.019237336758721135
1987-10-31,Q4,-0.009342121455413414
1987-10-31,Q5,0.02713165346593353
1987-11-30,Q1,0.004824012879666882
1987-11-30,Q2,0.0010457025386207551
1987-11-30,Q3,0.0070826462344900955
1987-11-30,Q4,-0.014714559771532838
1987-11-30,Q5,0.0016445872080688112
1987-12-31,Q1,-0.02382600402666964
1987-12-31,Q2,-0.048081472105647234
1987-12-31,Q3,0.01472483456956054
1987-12-31,Q4,0.03425427513881968
1987-12-31,Q5,0.02333915959681046
1988-01-31,Q1,-0.007348613772313322
1988-01-31,Q2,0.023530772041376685
1988-01-31,Q3,0.04010742584184241
1988-01-31,Q4,-0.03419470138263596
1988-01-31,Q5,-0.02226688158861259
1988-02-29,Q1,-0.01422010112515059
1988-02-29,Q2,-0.014450064990919944
1988-02-29,Q3,0.0024209987977814444
1988-02-29,Q4,0.010267904233109037
1988-02-29,Q5,0.016019691637525986
1988-03-31,Q1,-0.0008959375699518904
1988-03-31,Q2,0.020407807846418068
1988-03-31,Q3,0.007356062701855431
1988-03-31,Q4,-0.006363395702654121
1988-03-31,Q5,-0.020189824410290606
1988-04-30,Q1,-0.0022003274111013767
1988-04-30,Q2,-0.013541429566172528
1988-04-30,Q3,0.008610998106752168
1988-04-30,Q4,0.024582226921736568
1988-04-30,Q5,-0.017418627343586235
