date,quintile,return
1987-07-31,Q1,0.017415307909777574
1987-07-31,Q2,0.029957818195388664
1987-07-31,Q3,0.02903704105221721
1987-07-31,Q4,0.003367843376614601
1987-07-31,Q5,0.01172951406441589
1987-08-31,Q1,0.036547514497156264
1987-08-31,Q2,-0.010011475638953727
1987-08-31,Q3,0.003704427850819963
1987-08-31,Q4,-0.02800081156262442
1987-08-31,Q5,0.023965193753052994
1987-09-30,Q1,-0.018545346210789026
1987-09-30,Q2,-0.0006751423078107752
1987-09-30,Q3,0.05184691285949754
1987-09-30,Q4,-0.01013692694726438
1987-09-30,Q5,0.007547419470042954
1987-10-31,Q1,0.07228595191553075
1987-10-31,Q2,-0.016820590081401847
1987-10-31,Q3,0.015295022604997576
1987-10-31,Q4,-0.006342688947432051
1987-10-31,Q5,0.05662676968936906
1987-11-30,Q1,-0.05215456389529828
1987-11-30,Q2,-0.03164879531324681
1987-11-30,Q3,-0.034904967541638306
1987-11-30,Q4,-0.013168746129257853
1987-11-30,Q5,-0.051610920512828826
1987-12-31,Q1,-0.03688605176283167
1987-12-31,Q2,0.06052188434934774
1987-12-31,Q3,0.010371471055921445
1987-12-31,Q4,0.033614651048514924
1987-12-31,Q5,-0.04487201734058865
1988-01-31,Q1,-0.042728559069317266
1988-01-31,Q2,-0.012099323009654132
1988-01-31,Q3,-0.03980989846549857
1988-01-31,Q4,-0.0827004137442262
1988-01-31,Q5,0.0012080036888884402
1988-02-29,Q1,-0.021960623808635962
1988-02-29,Q2,0.0047241929013422945
1988-02-29,Q3,-0.06066842089580169
1988-02-29,Q4,-0.0032140725156401496
1988-02-29,Q5,-0.038972919147509374
1988-03-31,Q1,-0.034212233920658815
1988-03-31,Q2,0.10431194020168902
1988-03-31,Q3,-0.0006783891290343112
1988-03-31,Q4,-0.08020477071354379
1988-03-31,Q5,-0.07170138938667969
1988-04-30,Q1,-0.02533371296162418
1988-04-30,Q2,-0.06295158467850566
1988-04-30,Q3,0.03295909113901327
1988-04-30,Q4,0.030412437695925852
1988-04-30,Q5,-0.025601000720674012
1988-05-31,Q1,0.017430432856731976
1988-05-31,Q2,-0.03998603374469446
1988-05-31,Q3,-0.011292220002203052
1988-05-31,Q4,0.01904058373185202
1988-05-31,Q5,0.006688291025881417
1988-06-30,Q1,-0.025595504093408404
1988-06-30,Q2,0.04208844525993639
1988-06-30,Q3,0.012029952539717365
1988-06-30,Q4,0.0022247211887936862
1988-06-30,Q5,-0.02342879063888423
1988-07-31,Q1,-0.00576713138513886
1988-07-31,Q2,-0.023802510764925133
1988-07-31,Q3,-0.029515365988004753
1988-07-31,Q4,-0.007581223231608227
1988-07-31,Q5,-0.00245960933511771
1988-08-31,Q1,-0.0028665754676688742
1988-08-31,Q2,-0.035329790137443154
1988-08-31,Q3,-0.014993757771244025
1988-08-31,Q4,0.00934554737944269
1988-08-31,Q5,-0.007526178590387799
1988-09-30,Q1,0.008213895039683833
1988-09-30,Q2,0.03978437857642404
1988-09-30,Q3,0.07816010827214516
1988-09-30,Q4,-0.015618892999265053
1988-09-30,Q5,0.013858201891034044
1988-10-31,Q1,0.015072949089349355
1988-10-31,Q2,-0.02453508596493652
1988-10-31,Q3,0.0025143053652466663
1988-10-31,Q4,-0.03079193942449209
1988-10-31,Q5,0.040432846137598594
1988-11-30,Q1,0.016592023409847795
1988-11-30,Q2,-0.0027748052618595705
1988-11-30,Q3,0.005985239934535404
1988-11-30,Q4,0.005103278231421251
1988-11-30,Q5,0.028325348549028684
1988-12-31,Q1,-0.023451381448207766
1988-12-31,Q2,0.04911605145218671
1988-12-31,Q3,0.02022774475728423
1988-12-31,Q4,-0.021059724245556955
1988-12-31,Q5,-0.04832864033469583
1989-01-31,Q1,0.008741163834079661
1989-01-31,Q2,0.00425097882343696
1989-01-31,Q3,-0.00924176927615475
1989-01-31,Q4,-0.041588236668394674
1989-01-31,Q5,0.004675802164884547
1989-02-28,Q1,-0.0029881806712074117
1989-02-28,Q2,0.006623315342044634
1989-02-28,Q3,0.0022098244295320215
1989-02-28,Q4,-0.013398174398554456
1989-02-28,Q5,-0.024163401135836753
1989-03-31,Q1,-0.01033643572199621
1989-03-31,Q2,0.01674082209879419
1989-03-31,Q3,0.003333288640121727
1989-03-31,Q4,-0.027747963879415825
1989-03-31,Q5,-0.0016707052748012787
1989-04-30,Q1,-0.020739697310996452
1989-04-30,Q2,-0.05123778699029783
1989-04-30,Q3,-0.013548934757643944
1989-04-30,Q4,0.014826617474258631
1989-04-30,Q5,-0.013806237401833824
1989-05-31,Q1,-0.023795595968627667
1989-05-31,Q2,-0.039394939754943833
1989-05-31,Q3,0.005864574616135105
1989-05-31,Q4,0.0738723431444008
1989-05-31,Q5,-0.006015120291765597
1989-06-30,Q1,0.006821546013482512
1989-06-30,Q2,-0.018017866607625048
1989-06-30,Q3,0.011904787330854847
1989-06-30,Q4,-0.027070151197031177
1989-06-30,Q5,0.013938002331200114
1989-07-31,Q1,0.024252912862399875
1989-07-31,Q2,0.048624832439311795
1989-07-31,Q3,0.009616542080400659
1989-07-31,Q4,-0.01400403507623464
1989-07-31,Q5,0.047378191208874904
1989-08-31,Q1,0.03794146206014859
1989-08-31,Q2,0.00902110975517154
1989-08-31,Q3,0.02302014620279253
1989-08-31,Q4,0.04669949424189547
1989-08-31,Q5,-0.025664688998088353
1989-09-30,Q1,-0.040054297725219075
1989-09-30,Q2,-0.014706561464977605
1989-09-30,Q3,0.029795671777860022
1989-09-30,Q4,-0.02074304605745443
1989-09-30,Q5,0.00800718990554633
