industry,year,beta_mean,beta_std,N,window
"Finance, Insurance & Real Estate",1997,-0.015986439121033966,0.8287340119625333,9,12m
"Finance, Insurance & Real Estate",1998,0.45878547114832025,0.4476794577261262,10,12m
"Finance, Insurance & Real Estate",1999,0.34529471354351104,0.5613377838894101,10,12m
"Finance, Insurance & Real Estate",2000,-0.16587707904291163,0.6210866897269718,10,12m
"Finance, Insurance & Real Estate",2001,0.23116358299333778,0.578528379720616,10,12m
"Finance, Insurance & Real Estate",2002,0.9326073614489471,1.3511206845040435,9,12m
"Finance, Insurance & Real Estate",2003,0.4940103701964228,0.718938261373136,10,12m
"Finance, Insurance & Real Estate",2004,0.8236118930599963,1.5772181996949581,9,12m
"Finance, Insurance & Real Estate",2005,0.9198571331988191,1.0332429115949613,10,12m
"Finance, Insurance & Real Estate",2006,0.2488744896308249,0.647820315463096,9,12m
"Finance, Insurance & Real Estate",2007,0.8329426523408928,1.0943249467560356,10,12m
"Finance, Insurance & Real Estate",2008,0.5861091245347774,0.8695391142838458,10,12m
"Finance, Insurance & Real Estate",2009,1.5080661427810336,0.9061475340469365,10,12m
"Finance, Insurance & Real Estate",2010,0.9667288199798714,1.0841767423996995,10,12m
"Finance, Insurance & Real Estate",2011,1.3809010468829472,1.1293257765663582,10,12m
"Finance, Insurance & Real Estate",2012,0.9618823775772538,1.0876267358512497,10,12m
"Finance, Insurance & Real Estate",2013,1.3562068251450659,1.012661369258317,10,12m
"Finance, Insurance & Real Estate",2014,1.161013795263314,0.7584207624121139,10,12m
"Finance, Insurance & Real Estate",2015,0.9126905843753352,1.2850579195655847,10,12m
"Finance, Insurance & Real Estate",2016,1.3780981276261175,1.1674133235778776,10,12m
"Finance, Insurance & Real Estate",2017,0.9965384679165659,1.5650435160092084,10,12m
"Finance, Insurance & Real Estate",2018,1.0099639458551708,0.3761660747840049,10,12m
"Finance, Insurance & Real Estate",2019,1.651535095309124,1.1836691829347363,10,12m
"Finance, Insurance & Real Estate",2020,1.1499036023489737,0.6208223127883793,10,12m
"Finance, Insurance & Real Estate",2021,0.6959762126444419,0.6185767262065698,10,12m
"Finance, Insurance & Real Estate",2022,0.5865028499324293,0.45085865911393425,10,12m
"Finance, Insurance & Real Estate",2023,1.4038877726382641,0.7709870622177447,10,12m
Manufacturing,1996,1.289483994890591,0.9913246883245419,9,12m
Manufacturing,1997,1.4992835598637524,1.364287149505183,10,12m
Manufacturing,1998,1.392092032611716,1.0377962597304862,9,12m
Manufacturing,1999,0.7636195345751897,0.7589985439181356,10,12m
Manufacturing,2000,0.9365787713772108,1.9927224136256165,8,12m
Manufacturing,2001,1.837385035954476,1.7945697732907298,8,12m
Manufacturing,2002,1.4015259354917613,1.1587282043094045,10,12m
Manufacturing,2003,1.4401325193644872,5.732773378329507,10,12m
Manufacturing,2004,1.262898577879773,1.2277843498679424,8,12m
Manufacturing,2005,1.4544736932230673,0.8573578592158085,8,12m
Manufacturing,2006,1.620662190641311,2.2313288531326583,9,12m
Manufacturing,2007,1.627460206095391,2.523103077709517,10,12m
Manufacturing,2008,1.5427219830617482,0.8484919140734589,10,12m
Manufacturing,2009,1.6050523039542277,1.7269662131168442,10,12m
Manufacturing,2010,1.4233892433035473,0.4673105405590072,9,12m
Manufacturing,2011,1.9878532733524943,1.3109769040594865,10,12m
Manufacturing,2012,1.21233422105675,1.3966988791873007,10,12m
Manufacturing,2013,0.8219805383358998,1.074968314405862,8,12m
Manufacturing,2014,1.0775122076244343,1.2448055726542793,9,12m
Manufacturing,2015,1.0279149904375906,0.4897396708108602,10,12m
Manufacturing,2016,1.7719317952699805,1.0355830978688512,10,12m
Manufacturing,2017,3.776023369938091,4.692331187453539,10,12m
Manufacturing,2018,1.4500905423404393,0.8564097696684984,10,12m
Manufacturing,2019,1.4774305216623307,0.6527513491124438,10,12m
Manufacturing,2020,1.9274433900660177,1.5815704563099822,10,12m
Manufacturing,2021,-0.2256494365246362,2.276592291110743,10,12m
Manufacturing,2022,1.1145868317518612,1.0213768855680376,10,12m
Manufacturing,2023,0.9384953169947613,0.9032086724059359,10,12m
Mining,1996,0.26062997070104726,1.3806403744794336,9,12m
Mining,1997,0.9214652771869598,1.0082914648871606,8,12m
Mining,1998,1.0280789093583977,0.8437879031987462,9,12m
Mining,1999,0.061747662301515946,0.8707976538932092,9,12m
Mining,2000,1.2539513093111487,0.9260185895539043,10,12m
Mining,2001,0.2371611355447679,0.6974786280004136,10,12m
Mining,2002,0.9927123927125067,1.313764231135138,10,12m
Mining,2003,0.7774455203262374,0.6099561911933661,9,12m
Mining,2004,0.18169609720778848,1.4289805704389897,10,12m
Mining,2005,0.8262287322645766,2.1836708820258894,9,12m
Mining,2006,3.9809644781298488,1.2741096487736612,9,12m
Mining,2007,1.6364352691442814,0.8667466063173465,10,12m
Mining,2008,0.9970480673993631,1.2007028725004392,10,12m
Mining,2009,1.4394598951235893,1.7026615072354643,10,12m
Mining,2010,1.773486789552987,0.6434007712535831,9,12m
Mining,2011,1.9643945627190196,0.9888144198036687,9,12m
Mining,2012,2.4700791868802106,1.0997794598839603,10,12m
Mining,2013,1.735076280963097,2.6716949894357835,10,12m
Mining,2014,1.6351131819715374,1.1939491719071993,10,12m
Mining,2015,1.4699359848425082,1.6666771865089158,10,12m
Mining,2016,3.8350117501902417,3.716311483645656,10,12m
Mining,2017,0.8181470108560409,4.442835193981058,9,12m
Mining,2018,1.3953238719832952,1.6349044976966811,10,12m
Mining,2019,2.0125582697567532,1.185216093543215,10,12m
Mining,2020,3.0341564250395114,1.4760917983494255,10,12m
Mining,2021,-0.052208264005682944,2.1196221285164425,10,12m
Mining,2022,1.506339383093149,0.8556785124100525,10,12m
Mining,2023,0.9825199706136442,1.289247719429711,10,12m
Public Administration,1996,0.9176565640736757,1.6370782532474764,6,12m
Public Administration,1997,0.349723488781053,0.8021545427347814,10,12m
Public Administration,1998,0.8367847030926697,0.8933295012489326,10,12m
Public Administration,1999,0.6603736030052983,0.5523990614657946,3,12m
Public Administration,2000,1.401151373063822,1.3691299303686386,2,12m
Public Administration,2001,0.6253313374477183,,1,12m
Public Administration,2002,0.40788584497745667,,1,12m
Public Administration,2003,0.8733801294558239,,1,12m
Public Administration,2004,0.14366617866003986,,1,12m
Public Administration,2005,0.7158281582260109,0.3721760091429109,2,12m
Public Administration,2006,1.3564302836427524,2.2740898781214436,3,12m
Public Administration,2007,0.7992609318043943,1.1262740375218685,6,12m
Public Administration,2008,0.05512932616969812,2.8211191257589965,2,12m
Public Administration,2009,0.7231529521215877,1.1007278788331065,7,12m
Public Administration,2010,0.8075187209512786,1.4286513852808775,8,12m
Public Administration,2011,0.9897705640376075,0.6604022122106202,10,12m
Public Administration,2012,1.3541415604611102,1.39275368746738,8,12m
Public Administration,2013,-1.216443126979024,1.3020625211973877,7,12m
Public Administration,2014,1.5895198137543929,1.890236243198527,7,12m
Public Administration,2015,1.7481194151144706,1.8931281927875279,9,12m
Public Administration,2016,2.3250996188508206,1.8216951469367129,10,12m
Public Administration,2017,0.01570045541662986,5.651700570521259,9,12m
Public Administration,2018,1.5987121152310837,1.4574158899893965,7,12m
Public Administration,2019,1.20600073181332,1.0097300069180515,10,12m
Public Administration,2020,1.3122186002651475,0.6506156939567381,7,12m
Public Administration,2021,-0.14898850638558617,1.348225834928954,9,12m
Public Administration,2022,0.3466376524727234,1.0800107223470303,10,12m
Public Administration,2023,1.5850125016918075,1.8547758351474217,9,12m
Retail Trade,1996,0.7021838467818314,1.8174952927700552,8,12m
Retail Trade,1997,0.7775661436160848,1.0017500983571315,10,12m
Retail Trade,1998,0.7889024688258616,0.5378966262022303,10,12m
Retail Trade,1999,0.23842542237306233,0.7055219930601804,9,12m
Retail Trade,2000,0.48560367146599936,1.299344529226014,9,12m
Retail Trade,2001,0.9284426897279882,0.7443010134319087,9,12m
Retail Trade,2002,1.0687757703473661,1.3232683666692442,10,12m
Retail Trade,2003,1.7075290179374571,1.7161548612973836,8,12m
Retail Trade,2004,1.3481034419095026,1.1835184718845055,9,12m
Retail Trade,2005,2.036902484300705,2.304260310705855,10,12m
Retail Trade,2006,1.6782432814786112,1.9643948854822377,10,12m
Retail Trade,2007,0.49212333408959336,0.5122793256627685,10,12m
Retail Trade,2008,0.8713497607198504,0.8409107628912892,10,12m
Retail Trade,2009,1.60709463179779,2.114119549522123,9,12m
Retail Trade,2010,1.2342824637190095,0.7722996139392675,10,12m
Retail Trade,2011,1.514746774806787,1.0295375035948655,9,12m
Retail Trade,2012,1.2853300776813839,1.2871510723243045,10,12m
Retail Trade,2013,1.1467632942829655,0.9527034129585327,10,12m
Retail Trade,2014,1.6674373550576111,1.1587877414576324,8,12m
Retail Trade,2015,0.35678639760897196,1.1330165829827563,10,12m
Retail Trade,2016,1.4229347101521375,1.5039353451447508,10,12m
Retail Trade,2017,2.2744416989596035,4.953636519273057,10,12m
Retail Trade,2018,0.9041116346479182,1.0063943151886496,10,12m
Retail Trade,2019,0.792651592985855,1.1201920675530217,10,12m
Retail Trade,2020,2.094848441635441,1.002617843219011,10,12m
Retail Trade,2021,0.815380105839561,0.8187374621683978,10,12m
Retail Trade,2022,0.7207677883712944,0.45678026321353227,10,12m
Retail Trade,2023,1.7958724121881093,1.140968222883479,10,12m
Services,1996,1.697012243052412,1.4728800626113432,9,12m
Services,1997,1.8136097792444867,1.5181970474304802,9,12m
Services,1998,1.203972850164217,0.5563542741012998,9,12m
Services,1999,2.1941396811380156,4.788688456952265,8,12m
Services,2000,1.5830946930916727,1.239049724350577,9,12m
Services,2001,1.7629174852914482,1.9252967044643692,9,12m
Services,2002,1.0427861502657472,0.8045942413269097,10,12m
Services,2003,2.1656889013258205,2.173124654074316,8,12m
Services,2004,2.114627422294438,1.8788281281798203,9,12m
Services,2005,2.2248419569263045,1.9486432540125536,9,12m
Services,2006,1.206583438978409,1.5875127857018663,8,12m
Services,2007,1.4530379107319193,1.4415006328990294,9,12m
Services,2008,1.6052879600036298,1.4218533949740166,10,12m
Services,2009,1.0733034371304069,1.3607312944964096,10,12m
Services,2010,1.670795111556406,1.3946928215948342,9,12m
Services,2011,1.2643219649052164,1.0086570335519716,9,12m
Services,2012,1.4741337643223689,1.1120471115386412,9,12m
Services,2013,1.01583951277459,0.6270786658714852,10,12m
Services,2014,0.15813626089024674,1.0133512437365593,10,12m
Services,2015,0.6809513172187167,1.5229438330791434,10,12m
Services,2016,0.9727648495443819,1.3461266846799331,10,12m
Services,2017,1.515249267712683,4.615805524449996,9,12m
Services,2018,0.950990399693811,0.7776382667012471,10,12m
Services,2019,1.1996544399033335,1.5532529286868966,10,12m
Services,2020,1.1761393428137008,0.6343123698463292,9,12m
Services,2021,0.8580718228369981,1.7777540004187324,7,12m
Services,2022,0.8544067901708423,0.6352051244476923,10,12m
Services,2023,1.0624667149981195,1.0878682961465282,10,12m
Transportation & Utilities,1996,0.5303315128104392,0.7677052942478518,9,12m
Transportation & Utilities,1997,1.0361319531995967,1.3203223588404531,8,12m
Transportation & Utilities,1998,0.898175234084991,0.7670756118913592,9,12m
Transportation & Utilities,1999,2.2836637110966747,5.370040627039316,10,12m
Transportation & Utilities,2000,1.661111117950583,2.3806111824657323,9,12m
Transportation & Utilities,2001,1.3927359259479537,1.121534403881408,10,12m
Transportation & Utilities,2002,1.3278767549846726,1.0497208818302057,10,12m
Transportation & Utilities,2003,0.6141014625404979,0.7688793445139188,10,12m
Transportation & Utilities,2004,1.9298797787304918,2.524455617317239,7,12m
Transportation & Utilities,2005,1.6221531968137206,1.6900926346862457,9,12m
Transportation & Utilities,2006,0.30858107684880615,0.6292446784406055,9,12m
Transportation & Utilities,2007,1.0225510769910986,1.0363706857042685,9,12m
Transportation & Utilities,2008,0.6511782887416644,1.133570598827358,10,12m
Transportation & Utilities,2009,0.6294654380041202,0.910236973297711,10,12m
Transportation & Utilities,2010,1.1061769418729448,0.5174665506170066,9,12m
Transportation & Utilities,2011,1.4488959744995418,0.6868848802797665,10,12m
Transportation & Utilities,2012,0.6212155500158908,0.9443701445737713,10,12m
Transportation & Utilities,2013,0.5842809777267797,1.563553087670946,10,12m
Transportation & Utilities,2014,0.6843229476757655,1.0846620357513843,10,12m
Transportation & Utilities,2015,0.9739425381235197,0.7935924777559498,10,12m
Transportation & Utilities,2016,1.1949935116705668,0.9539507964279477,10,12m
Transportation & Utilities,2017,1.6759993222621883,5.193450725158607,10,12m
Transportation & Utilities,2018,0.830736504105724,0.6019631404121769,10,12m
Transportation & Utilities,2019,1.0892735061713863,0.6534493497559842,9,12m
Transportation & Utilities,2020,0.9693769752255251,0.7036311940312271,10,12m
Transportation & Utilities,2021,0.5752277183516127,0.9561068488351849,10,12m
Transportation & Utilities,2022,0.7052446454236418,0.554373139219148,10,12m
Transportation & Utilities,2023,1.3405790836635336,1.1308868280512445,10,12m
Unknown,1999,-0.3292044071016532,,1,12m
