FYEAR,N,IQR,mean,p25,p50,p75,std,skew,min,max
1996,11304,0.3343361750947202,0.4675670523320277,0.03310177925517638,0.1775345617947534,0.36743795434989657,12.250622730753797,91.95299969920134,-0.0017282001552239,1233.0
1997,11003,0.3435110629719288,0.3860596427077565,0.033379199990205305,0.1842166181473817,0.3768902629621341,4.534828254974884,55.37453413903805,0.0,315.6309523809524
1998,11384,0.36275603252651833,0.4222931024552561,0.0367495655357857,0.1952190199883414,0.399505598062304,5.1951033785308685,62.402053856739116,0.0,442.2857142857143
1999,11652,0.3649302946811963,0.5156982536497917,0.038824657522416574,0.19914935330272887,0.4037549522036129,7.462328337174577,48.44763306003642,0.0,478.2894736842106
2000,11244,0.3744447778407845,0.7315448297666547,0.0347102233165073,0.19423803652135185,0.4091550011572918,13.908021835700742,44.62549394935271,0.0,828.9999999999999
2001,10699,0.3811054464774948,1.3214434195810756,0.0389040677176177,0.1976688487945074,0.4200095141951125,30.42458531032262,49.450369201482594,0.0,2226.5
2002,10271,0.37257009569127686,1.3609182117156469,0.040878254540072004,0.1945027613859888,0.41344835023134885,27.766248634988003,37.74010136068917,0.0,1533.3333333333337
2003,10045,0.3488424158901276,1.1484750613126802,0.0394064009455387,0.1891224798974478,0.3882488168356663,24.378426049529377,48.638484693312925,0.0,1669.0
2004,9761,0.339288627214717,1.1377297300250007,0.0315937454319543,0.1743538486370194,0.3708823726466713,29.20082476024925,67.64711051093116,0.0,2453.0
2005,9534,0.3345962406798431,0.9896320183515172,0.03071805832283395,0.16727925100096824,0.3653142990026771,17.67475263598037,41.83162441227913,0.0,1135.0
2006,9148,0.32958993234412104,1.1229347024871321,0.02944836879054235,0.16344679262908265,0.3590383011346634,26.555514456410602,50.80603424123291,0.0,1673.0
2007,8762,0.3358653983058129,1.2557129079577676,0.0319220229996958,0.1741416091800568,0.36778742130550873,57.412340283964255,90.82882215900798,0.0,5319.0
2008,8478,0.35569349877144896,1.1383342422515978,0.043000975025164,0.1919308084840434,0.39869447379661294,24.666259879062668,60.868621545267324,0.0,1924.0
2009,8335,0.337160471142302,1.71431283573779,0.03578844748606775,0.1635889576321311,0.37294891862836976,45.801346543781456,69.69838712856726,-0.0500454959053685,3770.0
2010,8237,0.32895618661835363,1.1827864830311714,0.0281981032665964,0.1506201194304088,0.35715428988495,34.739066272263386,83.32643508117204,0.0,3060.5
2011,8218,0.33954792388337973,0.9078580906935382,0.02663292627683205,0.15345284102311274,0.3661808501602118,10.992736633547644,32.953789378906706,0.0,539.8666666666668
2012,8473,0.35575223620031643,1.7023614767561401,0.0298723932522615,0.159022778254445,0.3856246294525779,43.0544252712393,56.738638700742634,0.0,3172.4791666666665
2013,8572,0.3718626752679314,1.625398898456072,0.029392133298388974,0.16314888237038316,0.40125480856632034,40.6668109989021,74.07267152225629,0.0,3465.0
2014,8350,0.37214503070800004,1.2899733396937174,0.033383332483976444,0.1738058630738527,0.4055283631919765,20.607969549461348,38.622604111096976,0.0,1096.0
2015,8083,0.3862287760221863,1.221606642598281,0.03613267086189295,0.1826122448979592,0.4223614468840793,17.082065341259998,31.054214195741654,0.0,810.8108108108108
2016,7886,0.3813039435751443,1.939360639457106,0.03307551564731347,0.1840715068262888,0.4143794592224578,57.15695877769301,71.10559706447846,0.0,4665.5
2017,7741,0.3697516682159829,2.219990559930089,0.0302428546128665,0.1738194537871653,0.3999945228288494,81.4658871775312,78.64579554583823,0.0,6878.0
2018,7621,0.3709167759011734,2.9020245964636673,0.0290609354979327,0.1736708292253764,0.3999777113991061,99.25487457219592,63.957417811520486,0.0,7515.999999999999
2019,7672,0.38371669931632774,3.0417735709524107,0.0519939355739911,0.20979665985030854,0.43571063489031886,142.94564361048106,83.23058610414533,0.0,12298.5
2020,7929,0.39111699108290615,2.09962519317926,0.0433007213301703,0.1985417835109366,0.4344177124130765,75.7085502489877,75.106527185343,0.0,6317.999999999999
2021,7862,0.36762084490059865,1.1249463558845771,0.03368510157875752,0.1757235253865741,0.4013059464793562,24.49382489890569,59.66145124965622,0.0,1855.4736842105265
2022,7497,0.36124274166232695,2.246643939129653,0.053745111801865,0.2002641490974905,0.414987853464192,102.31195818731611,79.90708029689841,0.0,8600.0
