FYEAR,N,IQR,mean,p25,p50,p75,std,skew,min,max
1996,11319,1.1241493640820694,0.9813836819203022,0.024639232235986,0.390339157245632,1.1487885963180555,28.843315346534116,-43.78055865030002,-2464.0,1288.6666666666667
1997,11010,1.1497639371759507,1.0668228409689067,0.0200830278689138,0.4013207983790763,1.1698469650448644,16.839290800725255,14.330110070476854,-674.8275862068966,863.1333333333333
1998,11397,1.195582087992884,0.9815972672264072,0.0131624745818601,0.3977306437258974,1.2087445625747442,31.558344005067735,18.52691984919718,-1444.557603686636,1857.3333333333333
1999,11671,1.3141719201708757,2.431892702580857,0.0130326921993323,0.4272318970937281,1.327204612370208,146.7028502000895,106.72559206893436,-749.1424802110818,15785.588235294115
2000,11272,1.3453566452051486,3.206330588346756,0.007403188998109375,0.4171829928077902,1.352759834203258,205.96728822418083,92.09119927792474,-2592.4670658682635,20700.764705882357
2001,10736,1.3235491428274353,1.0717223007363925,0.002426537384274075,0.40931651712429906,1.3259756802117093,23.850378958176744,29.662517465335903,-1154.8333333333333,1819.7435897435896
2002,10329,1.3254192460165812,8.157215868214664,0.0004384394709076,0.4009575104727708,1.3258576854874888,748.5421306250106,101.19691055271758,-3575.9999999999995,75970.375
2003,10105,1.3281055671185726,1.2100929019909894,0.0006684956980435,0.4055805690485723,1.328774062816616,42.258745955778295,29.83828301644047,-1592.4408217954444,3096.639175257732
2004,9796,1.2189342003307173,13.279964846367665,0.000492697000493275,0.37162742081950656,1.2194268973312106,1261.3350603093843,98.91293062789342,-1642.857142857143,124815.0
2005,9568,1.2411444737906268,12.240446000436119,0.000544678943675825,0.37102506523770773,1.2416891527343026,1130.6493301079456,97.64479272381821,-3505.209677419355,110533.0
2006,9172,1.182773231746057,11.262438563928256,0.000580439782406675,0.35844608700266395,1.1833536715284638,1029.6599678276611,95.36629717781919,-5007.575757575757,98477.0
2007,8779,1.2906628795367743,9.568685187092582,0.00144079828866705,0.3959474495035947,1.2921036778254413,948.385266926808,89.10270268147175,-15153.578947368422,87535.0
2008,8505,1.4130522986625593,10.422034333229071,0.0004904275801939,0.4537170496789456,1.4135427262427531,847.0114522853672,91.85166814121713,-1470.968253968254,78009.0
2009,8369,1.189342760369431,14.737180562753005,0.0,0.3655759157576407,1.189342760369431,931.8569940110217,66.37887612414221,-1841.0,68039.0
2010,8271,1.0634859972574127,5.210102437097601,0.0,0.3414157851912124,1.0634859972574127,533.2228932084483,85.91792356814491,-5592.488778054862,47629.00000000001
2011,8251,1.006770894789442,1.8559816389499082,0.0,0.3400628961279787,1.006770894789442,477.8541980028288,54.536709917881254,-14602.623287671233,38103.0
2012,8524,0.9884554798566533,4.522527908767392,0.0,0.35708303226017324,0.9884554798566533,309.9723843054438,91.9166706983294,-416.6919191919192,28577.0
2013,8622,1.003902468024001,1.6865384973535216,0.0,0.34127217777981955,1.003902468024001,235.662210704663,53.65171804935014,-7811.0,19051.0
2014,8369,1.0610952986145676,1.8545809682380776,0.0,0.3827380415501638,1.0610952986145676,38.03171547840331,42.38662433796965,-263.4583333333333,2183.589743589744
2015,8120,1.0953341634842488,0.8379028071290764,0.0,0.4075396825396825,1.0953341634842488,39.02628687098107,-33.76459590104933,-2630.333333333333,936.2998962296782
2016,7917,1.070677799013489,0.8531783569870158,0.0,0.4278497000315756,1.070677799013489,19.800385428200713,1.0871985144279166,-644.5694762684124,557.4049875311721
2017,7773,1.0490244021712551,-1.1668326520575045,0.0,0.4010282908705976,1.0490244021712551,106.33312018533194,-59.47062009344672,-6521.25,637.2299270072992
2018,7638,1.0357312792651532,2.4246312392977925,0.0,0.4045151813919797,1.0357312792651532,154.2109305122059,85.50095855611518,-595.1101362909011,13380.0
2019,7691,1.0885704072051854,0.666740649647495,0.04573084257975965,0.4574535506308272,1.134301249784945,29.65201488201046,-54.92186320127706,-2232.714285714286,509.0
2020,7952,1.0630971337328794,-0.10008450103954639,0.042949825029249676,0.39412923273071865,1.106046958762129,63.41530432944619,-59.25010858724058,-4537.5,603.7857142857143
2021,7889,0.9521722657989728,3.588510359676343,0.0400779771802075,0.3501860820626998,0.9922502429791804,243.38252541929802,86.46269869532198,-1481.8869630746044,21428.571428571428
2022,7517,1.0590720999783427,0.8653461489522276,0.0610963595304861,0.4658234565717318,1.1201684595088288,38.01453083799138,11.75101478419911,-1672.5479452054794,2162.269135802469
