FYEAR,N,IQR,mean,p25,p50,p75,std,skew,min,max
1996,8488,1.6410796965484242,2.6774804052896988,0.7599359620595085,1.2610152075381176,2.4010156586079328,7.732801972299695,27.705804965475956,0.0,443.7931034482758
1997,8332,1.6235751588628307,3.0248763245572876,0.763367822614733,1.2896105007793808,2.3869429814775636,29.616730389903562,78.43547534686333,0.0,2564.1666666666665
1998,8611,1.561822953460099,2.566966509431368,0.722978644008492,1.2377256317689531,2.284801597468591,11.137119042466294,43.16288337486236,-0.0023885350318471,716.9999999999999
1999,8672,1.6602770044271753,2.766863363315494,0.7186880613847492,1.234502581303106,2.3789650658119244,10.582934522382677,35.03371791661707,-3.6592242453719184,665.0
2000,8285,1.7781691219714446,3.145239893709025,0.6694580200325063,1.17989417989418,2.447627142003951,16.156654574860756,28.766705668380247,-2.321207937575911,664.0
2001,7794,1.6325939513192294,2.5856137012329916,0.619934608858917,1.1329663159754486,2.2525285601781464,8.900257996288204,26.347526018925876,0.0,410.4
2002,7426,1.5014876007489917,2.431222083852701,0.639083522743565,1.1419590548155432,2.1405711234925566,9.447014498520439,30.17974578890292,-4.0,499.0
2003,7179,1.6424303960889464,2.937436961639662,0.7063808144546739,1.226250960370765,2.3488112105436203,27.59059446806984,55.511329621112466,0.0,1907.0
2004,6965,1.6719737055630657,3.1668211167099294,0.7678151802771137,1.301568477429227,2.4397888858401795,25.587817995893623,56.4151571220457,0.0,1760.142857142857
2005,6782,1.654504500992417,3.9216039046216813,0.7715960947482716,1.3028655350353033,2.4261005957406887,42.23800760300181,41.60020987948639,-5.783033303330333,2348.0
2006,6506,1.710812043100745,3.492721709073565,0.7785734969719607,1.3200376723525749,2.4893855400727056,23.931171002835853,33.585936778026,-9.967193581698307,1220.5
2007,6245,1.7547268976826031,4.0162249784921835,0.7692307692307693,1.3263069026975596,2.5239576669133723,35.95839508052672,45.84625714333178,-8.301829518418247,2234.0
2008,6033,1.5499089017795722,3.564800186598933,0.7282631916257208,1.256356933547594,2.278172093405293,33.543961262488004,38.89241556837957,-0.0173228346456692,1620.8000000000002
2009,5913,1.6648546479631585,6.908611518060269,0.7857246416209065,1.3541472506989751,2.450579289584065,313.6748096047518,76.75208791306653,0.0,24108.0
2010,5833,1.6150163282224086,3.874517667209115,0.798394086158552,1.3436198873377418,2.4134104143809605,65.71960905807232,66.52585154554706,0.0,4759.4
2011,5806,1.6111986956760105,4.1503475687084395,0.7641639702906664,1.2981264505970733,2.375362665966677,76.2774898825473,56.215800256416486,0.0,4928.571428571428
2012,5996,1.6186342228040749,2.889787030093839,0.7087317800781001,1.259688228760703,2.327366002882175,19.104421008577514,44.656188908469105,-0.0007974481658692,1108.4166666666667
2013,6083,1.7533031111676982,3.310769435440441,0.708619588901154,1.293680983268012,2.461922700068852,21.733197741896607,32.874920525217334,0.0,947.0
2014,5849,1.751754773701884,5.20097021779784,0.7571897701263807,1.3105629739531817,2.5089445438282647,177.24862042869063,76.24981972893339,0.0,13545.0
2015,5618,1.7663201136100173,4.2809812854122224,0.7067935109914666,1.302769525657229,2.473113624601484,59.94451010155632,56.776370775180304,-2.1057046979865777,4006.5
2016,5480,1.701977068043478,3.2634482129606828,0.7252414857043605,1.2863199546323072,2.4272185537478386,27.27110333510805,59.19188881236011,-12.98360655737705,1857.75
2017,5417,1.8190758633029165,3.087741530358765,0.727880658436214,1.295525619437094,2.5469565217391303,13.954990627798558,29.554202655994604,-4.293460925039873,563.2499999999999
2018,5366,1.9549713846073877,3.1399101373984784,0.7502487609181959,1.311591903973485,2.7052201455255838,8.665617111734207,17.938653694274013,0.0,295.8118811881188
2019,5482,1.8847407881543154,2.862049495615738,0.7016592961671742,1.2736940155957637,2.5864000843214896,6.461385000854264,9.390728539119165,0.0,132.76064908722108
2020,5734,2.2958608378095144,4.997667624327511,0.8162489274816527,1.4758295188470987,3.112109765291167,99.97521668179607,74.8550468958181,0.0,7544.833333333333
2021,5730,2.8137839634658754,5.7872958124249045,0.8620707760796472,1.5239865443210006,3.6758547395455228,107.22431711712953,74.42197140208674,0.0,8074.416666666667
2022,5469,2.2847075705250175,7.931294617707128,0.7798341922473673,1.36452089982097,3.064541762772385,340.8413919224594,73.90471441494103,0.0,25204.0
