FYEAR,N,IQR,mean,p25,p50,p75,std,skew,min,max
1996,8488,2.0090435086318337,3.2183552229873635,1.1229757473479312,1.811957860006993,3.132019255979765,7.827156856678806,26.861039163055104,0.0,443.7931034482758
1997,8332,2.0131203389906274,3.5578195498462244,1.12205536803718,1.8387087205708221,3.1351757070278077,29.631642877310206,78.2667487340681,0.0,2564.1666666666665
1998,8611,1.914455043679787,3.058223508777279,1.0470375383581996,1.7481557916922803,2.9614925820379865,11.194139019086135,42.45256708789684,0.0,716.9999999999999
1999,8672,2.000139080657199,3.2150193242984106,1.028889237446483,1.7237821171632444,3.0290283181036823,10.61820508185525,34.61194287697452,0.0,665.0
2000,8285,2.104646465531121,3.6054956597946126,0.9660540332760787,1.6607465149836946,3.0707004988072,16.77824704927846,28.289728589638933,0.0,664.0
2001,7794,2.047406491165981,3.024120053953375,0.8825022412009934,1.5652575451615018,2.9299087323669744,8.982116175849876,25.597214828210767,0.0,410.4
2002,7426,1.8888246133805704,2.85105784162297,0.9052912597772527,1.5537292950276196,2.794115873157823,9.495646205208404,29.6447311812991,-4.0,499.0
2003,7179,1.9589857314259254,3.3474366368522435,0.9644907634001267,1.6389301634472513,2.923476494826052,27.597291820935396,55.42772733813384,0.0,1907.0
2004,6965,1.9856778549381158,3.58421655875766,1.0437768240343348,1.7205556589724498,3.0294546789724506,25.67547705345863,55.84809225288717,0.0,1760.142857142857
2005,6782,1.9785912534929517,4.308661517058177,1.0404333828234789,1.7180028860570125,3.0190246363164306,42.232966006533495,41.58827430256774,-0.0190249702734839,2348.0
2006,6506,2.0137428556088963,3.887464492617888,1.0487777793204873,1.7468104091301968,3.062520634929384,23.925435129036256,33.562035767579076,-0.0001338195443444,1220.5
2007,6245,2.0800059979281964,4.412290217067921,1.042264744429882,1.7653890824622531,3.1222707423580784,35.948746414806216,45.85057093814982,-0.0007894529091339,2234.0
2008,6033,1.8897614124435302,3.9763642211613455,0.9815552604397226,1.6634470550065992,2.871316672883253,33.53830590028608,38.87574907063519,-0.0173228346456692,1620.8000000000002
2009,5913,1.9662221398084796,7.326391816683054,1.0240458359649915,1.751679073343018,2.990267975773471,313.6709848144091,76.75090017598973,0.0,24108.0
2010,5833,1.9922782571384199,4.290526014463984,1.035823754789272,1.7410937948178602,3.028102011927692,65.73972723123256,66.44726699907329,0.0,4759.4
2011,5806,1.963333282822799,4.5812949961411364,1.0060868537761851,1.7217896797841346,2.969420136598984,76.29083621476329,56.170167752651174,0.0,4928.571428571428
2012,5996,1.970222168544118,3.2775589371238927,0.9425587322114831,1.6511605386222397,2.912780900755601,19.113292341993457,44.537339286366205,0.0,1108.4166666666667
2013,6083,2.0834197759533457,3.6884534398098325,0.930169671059899,1.6800190307191811,3.0135894470132447,21.734194397173926,32.82040232820561,0.0,947.0
2014,5849,2.1435062760449552,5.6402550391740895,0.9790675791083848,1.7345110249729934,3.12257385515334,177.3545413814524,76.10951466557948,0.0,13545.0
2015,5618,2.0929044320813026,4.725326974679873,0.9537753207965088,1.6757589682991232,3.0466797528778113,60.490847996866314,56.449634536499126,-1.8859060402684569,4036.0
2016,5480,2.0253705499302352,3.6645439308360013,0.9645329150934692,1.6615551018167114,2.9899034650237044,27.459502574270644,58.56217050300825,-12.721311475409836,1864.0
2017,5417,2.115716268228353,3.434445669391908,0.948973549151204,1.6802449505506931,3.064689817379557,13.976480258963761,29.487389383385775,-3.984051036682616,565.3333333333333
2018,5366,2.233581352490929,3.4779201735622225,0.9845075412672764,1.6995073377711198,3.218088893758205,8.66225164714197,17.866575281779163,0.0,295.8118811881188
2019,5482,2.1386951540101675,3.182154011550077,0.9243531709891891,1.6299559466583644,3.0630483249993565,6.481287034229788,9.253020363480323,0.0,132.76064908722108
2020,5734,2.571007920691475,5.29876364271048,1.0421273837444347,1.835642758459234,3.6131353044359096,99.97114012849599,74.85519787470858,0.0,7544.833333333333
2021,5730,2.9550402295410403,6.102638480905238,1.128635750795079,1.9270412100943024,4.083675980336119,107.21737013926062,74.42763043317926,0.0,8074.416666666667
2022,5469,2.495663560620155,8.284360840965316,1.057452123230641,1.793902068786052,3.5531156838507965,340.83640879938173,73.90484829588044,0.0,25204.0
