FYEAR,N,IQR,mean,p25,p50,p75,std,skew,min,max
1996,10293,1.1607342335168407,1.0444721682350533,0.2797050121265109,0.8413625468417677,1.4404392456433517,1.2345893312024032,12.032170023772649,-0.6372399312845963,53.57142857142857
1997,10030,1.1165746714190283,1.0399265030141103,0.2830606793398771,0.8214657907014773,1.3996353507589054,2.6815148607552595,78.50786351738908,-0.871576022231044,248.40425531914892
1998,10350,1.1001028636991852,1.0351133400249966,0.2556701263351338,0.7662017107199106,1.355772990034319,3.160326054012255,68.95013189509304,-0.8992247414412458,279.1219512195122
1999,10420,1.0795286908116015,0.9485476437231846,0.1963756074714113,0.683438542296426,1.2759042982830129,2.689367990514181,71.6511396476727,-0.0452261306532663,242.9090909090909
2000,9982,1.0918012026328667,0.9675813345771898,0.1860808961301203,0.6644237026702922,1.277882098762987,2.842348795304044,48.64915222301475,-0.2699083861874559,195.0
2001,9404,1.096172137486458,1.0503551524343215,0.19869421065447834,0.663537336613039,1.2948663481409364,4.843787146776924,59.64467555028402,-0.0803310928239565,365.0
2002,8966,1.0923618612223722,1.6392728956987492,0.20611802050630884,0.667870440634164,1.2984798817286811,58.184924582635965,94.16056898519724,-0.3872788285539963,5500.0
2003,8679,1.0630269557954062,0.9839818314774775,0.19252982258411688,0.6526203116629248,1.255556778379523,2.556829734377476,46.11511387196275,-0.2210547667342799,182.20881670533643
2004,8442,1.0532250307411892,0.9262377607273566,0.18493444887970006,0.6410368902625518,1.2381594796208892,1.4172995107409896,15.776925070571705,-0.1452792348040728,59.69411764705882
2005,8194,1.0556165521480216,0.89841364266638,0.17327773108629002,0.6255110993368557,1.2288942832343117,1.2065862495899216,10.97631847428691,-0.1350523960908984,45.535714285714285
2006,7855,1.036858419738003,2.556358622314839,0.16740087819596094,0.6265711224525062,1.2042592979339641,148.964209951193,88.62157421297672,-0.0222422302254235,13203.0
2007,7526,0.9992315632125573,0.8781540172221053,0.16269932006495327,0.6018993955288198,1.1619308832775106,3.3345647699202265,75.11175270057488,-0.5542499487985092,276.3793103448276
2008,7302,1.0473290590456406,0.9377667025791664,0.1789966975638646,0.6487495754354584,1.2263257566095052,1.6596070157839964,16.580556118587946,-2.1813124798452117,57.142857142857146
2009,7162,0.9412289356488357,0.9119147278191044,0.16791017219253826,0.5783873871251943,1.109139107841374,3.357054130494972,41.171861834173384,-1.2635838150289018,202.0
2010,7053,0.9762832185600132,0.9053508531102809,0.1446452316507494,0.569965371366963,1.1209284502107626,4.146633836692937,51.70527325782303,-11.538461538461538,269.0
2011,7044,0.9916520764963741,0.9437347040434905,0.13191208582737585,0.559482610517769,1.12356416232375,4.5320584728095366,41.14454854854712,-0.1612903225806451,225.0
2012,7276,0.9688912209243793,0.9813928242114137,0.10705916349473299,0.5073714976719695,1.0759503844191123,6.869721332564041,45.71579101526332,-0.1336218754763464,420.0
2013,7382,0.9222412297942378,0.8752831540176403,0.09590498126929173,0.474798260950304,1.0181462110635295,5.923475305081002,65.16790126611741,-0.0806156056462715,452.8
2014,7184,0.8932775784123637,0.8416122769646057,0.09220990405031056,0.45983755648506075,0.9854874824626743,4.389882029991663,42.15820129030838,-1.436379678104592,227.4491017964072
2015,6926,0.8826552858961345,0.8355198040541585,0.08773260721085357,0.44591333592860466,0.9703878931069881,8.13313830434443,75.06742266631568,-31.58693327630453,652.6666666666666
2016,6766,0.8648893874536705,0.7071070630424272,0.08180112787801352,0.422027937721003,0.946690515331684,1.289386191526674,15.667001331978353,-0.0039554270159918,44.73804780876494
2017,6652,0.8405296378432261,0.700494179901493,0.08222340065140195,0.41942155952240945,0.9227530384946281,1.727858237213335,29.011769223840908,-0.0384418247052793,77.26581027667984
2018,6567,0.8437646665976019,0.7004726383640656,0.08013986651244734,0.4160242162879416,0.9239045331100492,1.7150108103939201,42.34333508928882,-0.33293357124053,110.9301648884578
2019,6643,0.7781752116086863,0.6429463479970099,0.0803142625979104,0.3983401558907642,0.8584894742065967,1.2559337674660127,18.875725718737655,0.0,44.02489959839357
2020,6861,0.6816648742801817,75.46248018535857,0.0607174064033338,0.326076614850415,0.7423822806835155,6205.388154133452,82.83115091998376,-0.5056063243185144,514000.0
2021,6872,0.695228034460061,0.5558175293940468,0.058968422573060876,0.342684957079616,0.7541964570331219,1.0639866767011856,29.3105068495189,-1.1921445023639228,61.125
2022,6559,0.7538333634551704,0.6300670807973726,0.07138007747845115,0.3979057591623036,0.8252134409336216,1.1898229268606724,14.96534996006663,-0.2490299472689284,40.85714285714285
