Date,Signal,Position,AccountValue
2012-11-21,0,0,10140.74282169342
2012-11-23,0,0,10140.74282169342
2012-11-26,1,10,10140.74282169342
2012-11-27,0,10,10139.046387672424
2012-11-28,-1,0,10138.389248847961
2012-11-29,0,0,10138.389248847961
2012-11-30,0,0,10138.389248847961
2012-12-03,0,0,10138.389248847961
2012-12-04,0,0,10138.389248847961
2012-12-05,0,0,10138.389248847961
2012-12-06,0,0,10138.389248847961
2012-12-07,0,0,10138.389248847961
2012-12-10,0,0,10138.389248847961
2012-12-11,0,0,10138.389248847961
2012-12-12,0,0,10138.389248847961
2012-12-13,0,0,10138.389248847961
2012-12-14,0,0,10138.389248847961
2012-12-17,0,0,10138.389248847961
2012-12-18,0,0,10138.389248847961
2012-12-19,0,0,10138.389248847961
2012-12-20,0,0,10138.389248847961
2012-12-21,0,0,10138.389248847961
2012-12-24,0,0,10138.389248847961
2012-12-26,0,0,10138.389248847961
2012-12-27,0,0,10138.389248847961
2012-12-28,0,0,10138.389248847961
2012-12-31,0,0,10138.389248847961
2013-01-02,0,0,10138.389248847961
2013-01-03,0,0,10138.389248847961
2013-01-04,0,0,10138.389248847961
2013-01-07,0,0,10138.389248847961
2013-01-08,0,0,10138.389248847961
2013-01-09,0,0,10138.389248847961
2013-01-10,0,0,10138.389248847961
2013-01-11,0,0,10138.389248847961
2013-01-14,0,0,10138.389248847961
2013-01-15,0,0,10138.389248847961
2013-01-16,0,0,10138.389248847961
2013-01-17,0,0,10138.389248847961
2013-01-18,0,0,10138.389248847961
2013-01-22,0,0,10138.389248847961
2013-01-23,0,0,10138.389248847961
2013-01-24,0,0,10138.389248847961
2013-01-25,0,0,10138.389248847961
2013-01-28,0,0,10138.389248847961
2013-01-29,0,0,10138.389248847961
2013-01-30,0,0,10138.389248847961
2013-01-31,0,0,10138.389248847961
2013-02-01,0,0,10138.389248847961
2013-02-04,0,0,10138.389248847961
2013-02-05,0,0,10138.389248847961
2013-02-06,0,0,10138.389248847961
2013-02-07,0,0,10138.389248847961
2013-02-08,0,0,10138.389248847961
2013-02-11,1,10,10138.389248847961
2013-02-12,0,10,10134.092831611633
2013-02-13,-1,0,10133.774971961975
2013-02-14,0,0,10133.774971961975
2013-02-15,0,0,10133.774971961975
2013-02-19,0,0,10133.774971961975
2013-02-20,0,0,10133.774971961975
2013-02-21,0,0,10133.774971961975
2013-02-22,0,0,10133.774971961975
2013-02-25,0,0,10133.774971961975
2013-02-26,0,0,10133.774971961975
2013-02-27,0,0,10133.774971961975
2013-02-28,0,0,10133.774971961975
2013-03-01,0,0,10133.774971961975
2013-03-04,0,0,10133.774971961975
2013-03-05,0,0,10133.774971961975
2013-03-06,0,0,10133.774971961975
2013-03-07,0,0,10133.774971961975
2013-03-08,0,0,10133.774971961975
2013-03-11,1,10,10133.774971961975
2013-03-12,0,10,10130.403542518616
2013-03-13,-1,0,10130.374970436096
2013-03-14,0,0,10130.374970436096
2013-03-15,0,0,10130.374970436096
2013-03-18,1,10,10130.374970436096
2013-03-19,0,10,10129.935688972473
2013-03-20,-1,0,10129.074959754944
2013-03-21,0,0,10129.074959754944
2013-03-22,0,0,10129.074959754944
2013-03-25,1,10,10129.074959754944
2013-03-26,0,10,10128.203530311584
2013-03-27,-1,0,10124.96780872345
2013-03-28,0,0,10124.96780872345
2013-04-01,0,0,10124.96780872345
2013-04-02,0,0,10124.96780872345
2013-04-03,0,0,10124.96780872345
2013-04-04,0,0,10124.96780872345
2013-04-05,0,0,10124.96780872345
2013-04-08,0,0,10124.96780872345
2013-04-09,0,0,10124.96780872345
2013-04-10,1,10,10124.96780872345
2013-04-11,0,10,10124.482102394104
2013-04-12,-1,0,10122.864241600037
2013-04-15,0,0,10122.864241600037
2013-04-16,0,0,10122.864241600037
2013-04-17,0,0,10122.864241600037
2013-04-18,0,0,10122.864241600037
2013-04-19,0,0,10122.864241600037
2013-04-22,0,0,10122.864241600037
2013-04-23,0,0,10122.864241600037
2013-04-24,0,0,10122.864241600037
2013-04-25,0,0,10122.864241600037
2013-04-26,0,0,10122.864241600037
2013-04-29,1,10,10122.864241600037
2013-04-30,1,20,10127.385659217834
2013-05-01,0,20,10124.892811775208
2013-05-02,0,20,10129.342827796936
2013-05-03,0,20,10132.528538703918
2013-05-06,0,20,10140.192837715149
2013-05-07,0,20,10138.728528022766
2013-05-08,0,20,10142.428517341614
2013-05-09,0,20,10137.378506660461
2013-05-10,-1,0,10134.664235115051
2013-05-13,0,0,10134.664235115051
2013-05-14,0,0,10134.664235115051
2013-05-15,0,0,10134.664235115051
2013-05-16,0,0,10134.664235115051
2013-05-17,0,0,10134.664235115051
2013-05-20,0,0,10134.664235115051
2013-05-21,0,0,10134.664235115051
2013-05-22,0,0,10134.664235115051
2013-05-23,0,0,10134.664235115051
2013-05-24,1,10,10134.664235115051
2013-05-28,0,10,10133.339228630066
2013-05-29,0,10,10134.592804908752
2013-05-30,0,10,10136.960663795471
2013-05-31,0,10,10136.299958229065
2013-06-03,0,10,10136.65352344513
2013-06-04,0,10,10136.149945259094
2013-06-05,-1,0,10134.649949073792
2013-06-06,0,0,10134.649949073792
2013-06-07,0,0,10134.649949073792
2013-06-10,0,0,10134.649949073792
2013-06-11,0,0,10134.649949073792
2013-06-12,0,0,10134.649949073792
2013-06-13,0,0,10134.649949073792
2013-06-14,0,0,10134.649949073792
2013-06-17,0,0,10134.649949073792
2013-06-18,0,0,10134.649949073792
2013-06-19,0,0,10134.649949073792
2013-06-20,0,0,10134.649949073792
2013-06-21,0,0,10134.649949073792
2013-06-24,0,0,10134.649949073792
2013-06-25,0,0,10134.649949073792
2013-06-26,0,0,10134.649949073792
2013-06-27,0,0,10134.649949073792
2013-06-28,0,0,10134.649949073792
2013-07-01,0,0,10134.649949073792
2013-07-02,1,10,10134.649949073792
2013-07-03,1,20,10135.474953651428
2013-07-05,0,20,10133.060669898987
2013-07-08,-1,0,10131.367802619934
2013-07-09,0,0,10131.367802619934
2013-07-10,0,0,10131.367802619934
2013-07-11,0,0,10131.367802619934
2013-07-12,0,0,10131.367802619934
2013-07-15,0,0,10131.367802619934
2013-07-16,0,0,10131.367802619934
2013-07-17,1,10,10131.367802619934
2013-07-18,1,20,10131.885666847229
2013-07-19,0,20,10127.02139377594
2013-07-22,0,20,10127.992806434631
2013-07-23,0,20,10122.764248847961
2013-07-24,0,20,10138.135666847229
2013-07-25,0,20,10136.699948310852
2013-07-26,0,20,10138.478531837463
2013-07-29,0,20,10143.335671424866
2013-07-30,0,20,10147.285676002502
2013-07-31,0,20,10146.721367835999
2013-08-01,0,20,10149.685654640198
2013-08-02,0,20,10153.871369361877
2013-08-05,0,20,10158.807091712952
2013-08-06,0,20,10155.807099342346
2013-08-07,-1,0,10155.614228248596
2013-08-08,0,0,10155.614228248596
2013-08-09,0,0,10155.614228248596
2013-08-12,0,0,10155.614228248596
2013-08-13,0,0,10155.614228248596
2013-08-14,1,10,10155.614228248596
2013-08-15,0,10,10155.403504371643
2013-08-16,0,10,10156.982083320618
2013-08-19,0,10,10158.914227485657
2013-08-20,0,10,10156.532082557678
2013-08-21,0,10,10156.992802619934
2013-08-22,0,10,10157.207074165344
2013-08-23,0,10,10156.514229774475
2013-08-26,0,10,10157.210659980774
2013-08-27,0,10,10152.074933052063
2013-08-28,0,10,10152.8999376297
2013-08-29,0,10,10153.185658454895
2013-08-30,0,10,10151.585659980774
2013-09-03,0,10,10152.07136631012
2013-09-04,0,10,10155.682072639465
2013-09-05,0,10,10154.460644721985
2013-09-06,0,10,10155.514225959778
2013-09-09,0,10,10158.353505134583
2013-09-10,0,10,10154.235653877258
2013-09-11,-1,0,10144.617810249329
2013-09-12,0,0,10144.617810249329
2013-09-13,0,0,10144.617810249329
2013-09-16,0,0,10144.617810249329
2013-09-17,0,0,10144.617810249329
2013-09-18,0,0,10144.617810249329
2013-09-19,1,10,10144.617810249329
2013-09-20,0,10,10142.871384620667
2013-09-23,0,10,10151.167817115784
2013-09-24,0,10,10150.617814064026
2013-09-25,-1,0,10147.914242744446
2013-09-26,0,0,10147.914242744446
2013-09-27,0,0,10147.914242744446
2013-09-30,0,0,10147.914242744446
2013-10-01,0,0,10147.914242744446
2013-10-02,0,0,10147.914242744446
2013-10-03,0,0,10147.914242744446
2013-10-04,0,0,10147.914242744446
2013-10-07,0,0,10147.914242744446
2013-10-08,0,0,10147.914242744446
2013-10-09,0,0,10147.914242744446
2013-10-10,0,0,10147.914242744446
2013-10-11,1,10,10147.914242744446
2013-10-14,1,20,10149.06780719757
2013-10-15,0,20,10150.953526496887
2013-10-16,0,20,10152.68925189972
2013-10-17,0,20,10155.110669136047
2013-10-18,0,20,10158.246388435364
2013-10-21,0,20,10167.153553962708
2013-10-22,0,20,10166.089253425598
2013-10-23,0,20,10169.72496509552
2013-10-24,0,20,10174.689259529114
2013-10-25,0,20,10170.439267158508
2013-10-28,0,20,10173.239254951477
2013-10-29,0,20,10163.810658454895
2013-10-30,0,20,10169.682126045227
2013-10-31,0,20,10168.110661506653
2013-11-01,-1,0,10166.203541755676
2013-11-04,0,0,10166.203541755676
2013-11-05,0,0,10166.203541755676
2013-11-06,0,0,10166.203541755676
2013-11-07,0,0,10166.203541755676
2013-11-08,0,0,10166.203541755676
2013-11-11,0,0,10166.203541755676
2013-11-12,0,0,10166.203541755676
2013-11-13,0,0,10166.203541755676
2013-11-14,1,10,10166.203541755676
2013-11-15,0,10,10165.071396827698
2013-11-18,-1,0,10162.799954414368
2013-11-19,0,0,10162.799954414368
2013-11-20,0,0,10162.799954414368
2013-11-21,0,0,10162.799954414368
2013-11-22,0,0,10162.799954414368
2013-11-25,0,0,10162.799954414368
2013-11-26,0,0,10162.799954414368
2013-11-27,1,10,10162.799954414368
2013-11-29,1,20,10166.4106798172
2013-12-02,0,20,10162.953534126282
2013-12-03,0,20,10173.732075691223
2013-12-04,0,20,10172.789235115051
2013-12-05,0,20,10174.860653877258
2013-12-06,0,20,10169.232068061829
2013-12-09,0,20,10173.810658454895
2013-12-10,0,20,10173.182072639465
2013-12-11,-1,0,10170.189213752747
2013-12-12,0,0,10170.189213752747
2013-12-13,0,0,10170.189213752747
2013-12-16,0,0,10170.189213752747
2013-12-17,0,0,10170.189213752747
2013-12-18,0,0,10170.189213752747
2013-12-19,0,0,10170.189213752747
2013-12-20,0,0,10170.189213752747
2013-12-23,0,0,10170.189213752747
2013-12-24,0,0,10170.189213752747
2013-12-26,0,0,10170.189213752747
2013-12-27,0,0,10170.189213752747
2013-12-30,0,0,10170.189213752747
2013-12-31,0,0,10170.189213752747
2014-01-02,0,0,10170.189213752747
2014-01-03,0,0,10170.189213752747
2014-01-06,0,0,10170.189213752747
2014-01-07,0,0,10170.189213752747
2014-01-08,0,0,10170.189213752747
2014-01-09,0,0,10170.189213752747
2014-01-10,0,0,10170.189213752747
2014-01-13,0,0,10170.189213752747
2014-01-14,0,0,10170.189213752747
2014-01-15,1,10,10170.189213752747
2014-01-16,0,10,10169.0785074234
2014-01-17,-1,0,10164.228501319885
2014-01-21,0,0,10164.228501319885
2014-01-22,0,0,10164.228501319885
2014-01-23,1,10,10164.228501319885
2014-01-24,0,10,10160.61779499054
2014-01-27,0,10,10162.199921607971
2014-01-28,0,10,10146.485657691956
2014-01-29,-1,0,10144.432072639465
2014-01-30,0,0,10144.432072639465
2014-01-31,0,0,10144.432072639465
2014-02-03,0,0,10144.432072639465
2014-02-04,1,10,10144.432072639465
2014-02-05,1,20,10145.789227485657
2014-02-06,0,20,10145.732083320618
2014-02-07,0,20,10150.853505134583
2014-02-10,0,20,10157.503514289856
2014-02-11,0,20,10162.482113838196
2014-02-12,0,20,10162.453503608704
2014-02-13,0,20,10168.532109260559
2014-02-14,0,20,10168.217778205872
2014-02-18,0,20,10169.646382331848
2014-02-19,0,20,10163.489232063293
2014-02-20,-1,0,10159.046368598938
2014-02-21,0,0,10159.046368598938
2014-02-24,0,0,10159.046368598938
2014-02-25,0,0,10159.046368598938
2014-02-26,0,0,10159.046368598938
2014-02-27,0,0,10159.046368598938
2014-02-28,0,0,10159.046368598938
2014-03-03,0,0,10159.046368598938
2014-03-04,0,0,10159.046368598938
2014-03-05,1,10,10159.046368598938
2014-03-06,0,10,10158.471360206604
2014-03-07,-1,0,10158.360657691956
2014-03-10,0,0,10158.360657691956
2014-03-11,0,0,10158.360657691956
2014-03-12,1,10,10158.360657691956
2014-03-13,0,10,10156.23209476471
2014-03-14,-1,0,10154.103531837463
2014-03-17,0,0,10154.103531837463
2014-03-18,0,0,10154.103531837463
2014-03-19,0,0,10154.103531837463
2014-03-20,0,0,10154.103531837463
2014-03-21,0,0,10154.103531837463
2014-03-24,0,0,10154.103531837463
2014-03-25,1,10,10154.103531837463
2014-03-26,0,10,10152.242817878723
2014-03-27,-1,0,10151.414246559143
2014-03-28,0,0,10151.414246559143
2014-03-31,0,0,10151.414246559143
2014-04-01,0,0,10151.414246559143
2014-04-02,0,0,10151.414246559143
2014-04-03,0,0,10151.414246559143
2014-04-04,0,0,10151.414246559143
2014-04-07,0,0,10151.414246559143
2014-04-08,0,0,10151.414246559143
2014-04-09,0,0,10151.414246559143
2014-04-10,0,0,10151.414246559143
2014-04-11,0,0,10151.414246559143
2014-04-14,0,0,10151.414246559143
2014-04-15,0,0,10151.414246559143
2014-04-16,0,0,10151.414246559143
2014-04-17,0,0,10151.414246559143
2014-04-21,1,10,10151.414246559143
2014-04-22,1,20,10151.603531837463
2014-04-23,0,20,10146.63923740387
2014-04-24,0,20,10177.367806434631
2014-04-25,0,20,10180.346398353577
2014-04-28,0,20,10196.167817115784
2014-04-29,0,20,10194.910645484924
2014-04-30,-1,0,10193.310647010803
2014-05-01,0,0,10193.310647010803
2014-05-02,0,0,10193.310647010803
2014-05-05,1,10,10193.310647010803
2014-05-06,0,10,10190.97137928009
2014-05-07,-1,0,10190.228505134583
2014-05-08,0,0,10190.228505134583
2014-05-09,0,0,10190.228505134583
2014-05-12,0,0,10190.228505134583
2014-05-13,0,0,10190.228505134583
2014-05-14,1,10,10190.228505134583
2014-05-15,0,10,10188.424935340881
2014-05-16,0,10,10191.528515815735
2014-05-19,0,10,10194.057087898254
2014-05-20,1,20,10194.099946022034
2014-05-21,0,20,10195.242791175842
2014-05-22,0,20,10195.928483009338
2014-05-23,0,20,10200.828499794006
2014-05-27,0,20,10209.042801856995
2014-05-28,0,20,10207.88565158844
2014-05-29,0,20,10216.00706577301
2014-05-30,0,20,10214.307084083557
2014-06-02,-1,0,10211.19993686676
2014-06-03,0,0,10211.19993686676
2014-06-04,0,0,10211.19993686676
2014-06-05,1,10,10211.19993686676
2014-06-06,0,10,10210.564217567444
2014-06-09,0,10,10214.253506660461
2014-06-10,0,10,10215.628514289856
2014-06-11,0,10,10214.653515815735
2014-06-12,-1,0,10210.728516578674
2014-06-13,0,0,10210.728516578674
2014-06-16,0,0,10210.728516578674
2014-06-17,0,0,10210.728516578674
2014-06-18,0,0,10210.728516578674
2014-06-19,0,0,10210.728516578674
2014-06-20,0,0,10210.728516578674
2014-06-23,0,0,10210.728516578674
2014-06-24,0,0,10210.728516578674
2014-06-25,0,0,10210.728516578674
2014-06-26,0,0,10210.728516578674
2014-06-27,1,10,10210.728516578674
2014-06-30,1,20,10213.10350894928
2014-07-01,0,20,10216.053490638733
2014-07-02,0,20,10215.853524208069
2014-07-03,0,20,10218.603501319885
2014-07-07,0,20,10228.303513526917
2014-07-08,0,20,10225.203499794006
2014-07-09,0,20,10225.403504371643
2014-07-10,0,20,10223.653512001038
2014-07-11,0,20,10224.553513526917
2014-07-14,0,20,10230.703492164612
2014-07-15,0,20,10225.053505897522
2014-07-16,-1,0,10222.353501319885
2014-07-17,0,0,10222.353501319885
2014-07-18,0,0,10222.353501319885
2014-07-21,0,0,10222.353501319885
2014-07-22,0,0,10222.353501319885
2014-07-23,0,0,10222.353501319885
2014-07-24,0,0,10222.353501319885
2014-07-25,0,0,10222.353501319885
2014-07-28,0,0,10222.353501319885
2014-07-29,0,0,10222.353501319885
2014-07-30,0,0,10222.353501319885
2014-07-31,0,0,10222.353501319885
2014-08-01,0,0,10222.353501319885
2014-08-04,0,0,10222.353501319885
2014-08-05,0,0,10222.353501319885
2014-08-06,0,0,10222.353501319885
2014-08-07,0,0,10222.353501319885
2014-08-08,0,0,10222.353501319885
2014-08-11,0,0,10222.353501319885
2014-08-12,0,0,10222.353501319885
2014-08-13,0,0,10222.353501319885
2014-08-14,0,0,10222.353501319885
2014-08-15,1,10,10222.353501319885
2014-08-18,1,20,10225.303502082825
2014-08-19,0,20,10232.153477668762
2014-08-20,0,20,10232.353482246399
2014-08-21,0,20,10232.403492927551
2014-08-22,0,20,10236.103482246399
2014-08-25,0,20,10237.203488349915
2014-08-26,0,20,10233.95348072052
2014-08-27,0,20,10240.153470039368
2014-08-28,0,20,10240.753483772278
2014-08-29,0,20,10242.003483772278
2014-09-02,0,20,10246.003499031067
2014-09-03,0,20,10224.203495979309
2014-09-04,-1,0,10220.103497505188
2014-09-05,0,0,10220.103497505188
2014-09-08,0,0,10220.103497505188
2014-09-09,0,0,10220.103497505188
2014-09-10,0,0,10220.103497505188
2014-09-11,0,0,10220.103497505188
2014-09-12,1,10,10220.103497505188
2014-09-15,0,10,10220.02848148346
2014-09-16,-1,0,10218.103489875793
2014-09-17,0,0,10218.103489875793
2014-09-18,0,0,10218.103489875793
2014-09-19,0,0,10218.103489875793
2014-09-22,0,0,10218.103489875793
2014-09-23,0,0,10218.103489875793
2014-09-24,0,0,10218.103489875793
2014-09-25,0,0,10218.103489875793
2014-09-26,0,0,10218.103489875793
2014-09-29,0,0,10218.103489875793
2014-09-30,0,0,10218.103489875793
2014-10-01,0,0,10218.103489875793
2014-10-02,0,0,10218.103489875793
2014-10-03,0,0,10218.103489875793
2014-10-06,0,0,10218.103489875793
2014-10-07,0,0,10218.103489875793
2014-10-08,0,0,10218.103489875793
2014-10-09,0,0,10218.103489875793
2014-10-10,0,0,10218.103489875793
2014-10-13,0,0,10218.103489875793
2014-10-14,0,0,10218.103489875793
2014-10-15,0,0,10218.103489875793
2014-10-16,0,0,10218.103489875793
2014-10-17,0,0,10218.103489875793
2014-10-20,0,0,10218.103489875793
2014-10-21,1,10,10218.103489875793
2014-10-22,1,20,10219.40348148346
2014-10-23,0,20,10228.603501319885
2014-10-24,0,20,10230.553498268127
2014-10-27,0,20,10230.00349521637
2014-10-28,0,20,10238.15348148346
2014-10-29,0,20,10241.153473854065
2014-10-30,0,20,10239.35350894928
2014-10-31,0,20,10244.453492164612
2014-11-03,0,20,10251.453499794006
2014-11-04,0,20,10247.453484535217
2014-11-05,0,20,10248.75349521637
2014-11-06,0,20,10247.953476905823
2014-11-07,0,20,10249.503502845764
2014-11-10,0,20,10248.603501319885
2014-11-11,0,20,10252.953476905823
2014-11-12,0,20,10260.703492164612
2014-11-13,0,20,10268.553490638733
2014-11-14,0,20,10275.35349369049
2014-11-17,0,20,10274.40348148346
2014-11-18,0,20,10281.803498268127
2014-11-19,0,20,10277.803483009338
2014-11-20,0,20,10286.00347995758
2014-11-21,0,20,10286.803498268127
2014-11-24,0,20,10297.603478431702
2014-11-25,0,20,10292.453484535217
2014-11-26,0,20,10299.453492164612
2014-11-28,0,20,10299.10349369049
2014-12-01,-1,0,10279.803490638733
2014-12-02,0,0,10279.803490638733
2014-12-03,0,0,10279.803490638733
2014-12-04,0,0,10279.803490638733
2014-12-05,0,0,10279.803490638733
2014-12-08,0,0,10279.803490638733
2014-12-09,0,0,10279.803490638733
2014-12-10,0,0,10279.803490638733
2014-12-11,0,0,10279.803490638733
2014-12-12,0,0,10279.803490638733
2014-12-15,0,0,10279.803490638733
2014-12-16,0,0,10279.803490638733
2014-12-17,0,0,10279.803490638733
2014-12-18,0,0,10279.803490638733
2014-12-19,0,0,10279.803490638733
2014-12-22,0,0,10279.803490638733
2014-12-23,0,0,10279.803490638733
2014-12-24,0,0,10279.803490638733
2014-12-26,0,0,10279.803490638733
2014-12-29,0,0,10279.803490638733
2014-12-30,0,0,10279.803490638733
2014-12-31,0,0,10279.803490638733
2015-01-02,0,0,10279.803490638733
2015-01-05,0,0,10279.803490638733
2015-01-06,0,0,10279.803490638733
2015-01-07,0,0,10279.803490638733
2015-01-08,1,10,10279.803490638733
2015-01-09,1,20,10280.103497505188
2015-01-12,0,20,10266.303486824036
2015-01-13,0,20,10271.153492927551
2015-01-14,0,20,10269.053502082825
2015-01-15,-1,0,10254.153485298157
2015-01-16,0,0,10254.153485298157
2015-01-20,0,0,10254.153485298157
2015-01-21,0,0,10254.153485298157
2015-01-22,1,10,10254.153485298157
2015-01-23,1,20,10255.603489875793
2015-01-26,0,20,10256.203465461731
2015-01-27,0,20,10236.403470039368
2015-01-28,0,20,10267.253460884094
2015-01-29,0,20,10285.20348072052
2015-01-30,0,20,10276.503491401672
2015-02-02,0,20,10283.853459358215
2015-02-03,0,20,10283.95348072052
2015-02-04,0,20,10288.503460884094
2015-02-05,0,20,10290.403485298157
2015-02-06,0,20,10285.353474617004
2015-02-09,0,20,10289.303479194641
2015-02-10,0,20,10300.803456306458
2015-02-11,0,20,10315.103459358215
2015-02-12,0,20,10323.003468513489
2015-02-13,0,20,10326.103482246399
2015-02-17,0,20,10329.853482246399
2015-02-18,0,20,10334.303479194641
2015-02-19,0,20,10332.953457832336
2015-02-20,0,20,10338.203473091125
2015-02-23,0,20,10355.703473091125
2015-02-24,0,20,10351.553463935852
2015-02-25,-1,0,10334.65343952179
2015-02-26,0,0,10334.65343952179
2015-02-27,0,0,10334.65343952179
2015-03-02,0,0,10334.65343952179
2015-03-03,0,0,10334.65343952179
2015-03-04,0,0,10334.65343952179
2015-03-05,0,0,10334.65343952179
2015-03-06,0,0,10334.65343952179
2015-03-09,0,0,10334.65343952179
2015-03-10,0,0,10334.65343952179
2015-03-11,0,0,10334.65343952179
2015-03-12,0,0,10334.65343952179
2015-03-13,0,0,10334.65343952179
2015-03-16,0,0,10334.65343952179
2015-03-17,0,0,10334.65343952179
2015-03-18,1,10,10334.65343952179
2015-03-19,0,10,10332.228436470032
2015-03-20,-1,0,10328.228440284729
2015-03-23,0,0,10328.228440284729
2015-03-24,0,0,10328.228440284729
2015-03-25,0,0,10328.228440284729
2015-03-26,0,0,10328.228440284729
2015-03-27,0,0,10328.228440284729
2015-03-30,0,0,10328.228440284729
2015-03-31,0,0,10328.228440284729
2015-04-01,0,0,10328.228440284729
2015-04-02,0,0,10328.228440284729
2015-04-06,0,0,10328.228440284729
2015-04-07,0,0,10328.228440284729
2015-04-08,0,0,10328.228440284729
2015-04-09,0,0,10328.228440284729
2015-04-10,0,0,10328.228440284729
2015-04-13,0,0,10328.228440284729
2015-04-14,0,0,10328.228440284729
2015-04-15,0,0,10328.228440284729
2015-04-16,0,0,10328.228440284729
2015-04-17,0,0,10328.228440284729
2015-04-20,0,0,10328.228440284729
2015-04-21,0,0,10328.228440284729
2015-04-22,0,0,10328.228440284729
2015-04-23,0,0,10328.228440284729
2015-04-24,1,10,10328.228440284729
2015-04-27,1,20,10334.153428077698
2015-04-28,0,20,10323.703446388245
2015-04-29,-1,0,10314.103455543518
2015-04-30,0,0,10314.103455543518
2015-05-01,0,0,10314.103455543518
2015-05-04,0,0,10314.103455543518
2015-05-05,0,0,10314.103455543518
2015-05-06,0,0,10314.103455543518
2015-05-07,0,0,10314.103455543518
2015-05-08,0,0,10314.103455543518
2015-05-11,0,0,10314.103455543518
2015-05-12,0,0,10314.103455543518
2015-05-13,0,0,10314.103455543518
2015-05-14,0,0,10314.103455543518
2015-05-15,0,0,10314.103455543518
2015-05-18,0,0,10314.103455543518
2015-05-19,0,0,10314.103455543518
2015-05-20,0,0,10314.103455543518
2015-05-21,0,0,10314.103455543518
2015-05-22,0,0,10314.103455543518
2015-05-26,0,0,10314.103455543518
2015-05-27,0,0,10314.103455543518
2015-05-28,0,0,10314.103455543518
2015-05-29,0,0,10314.103455543518
2015-06-01,0,0,10314.103455543518
2015-06-02,0,0,10314.103455543518
2015-06-03,0,0,10314.103455543518
2015-06-04,0,0,10314.103455543518
2015-06-05,0,0,10314.103455543518
2015-06-08,0,0,10314.103455543518
2015-06-09,0,0,10314.103455543518
2015-06-10,0,0,10314.103455543518
2015-06-11,0,0,10314.103455543518
2015-06-12,0,0,10314.103455543518
2015-06-15,0,0,10314.103455543518
2015-06-16,0,0,10314.103455543518
2015-06-17,0,0,10314.103455543518
2015-06-18,0,0,10314.103455543518
2015-06-19,0,0,10314.103455543518
2015-06-22,0,0,10314.103455543518
2015-06-23,0,0,10314.103455543518
2015-06-24,0,0,10314.103455543518
2015-06-25,0,0,10314.103455543518
2015-06-26,0,0,10314.103455543518
2015-06-29,0,0,10314.103455543518
2015-06-30,0,0,10314.103455543518
2015-07-01,0,0,10314.103455543518
2015-07-02,0,0,10314.103455543518
2015-07-06,0,0,10314.103455543518
2015-07-07,0,0,10314.103455543518
2015-07-08,0,0,10314.103455543518
2015-07-09,0,0,10314.103455543518
2015-07-10,0,0,10314.103455543518
2015-07-13,0,0,10314.103455543518
2015-07-14,0,0,10314.103455543518
2015-07-15,0,0,10314.103455543518
2015-07-16,0,0,10314.103455543518
2015-07-17,1,10,10314.103455543518
2015-07-20,1,20,10320.228486061096
2015-07-21,0,20,10313.628449440002
2015-07-22,-1,0,10285.978455543518
2015-07-23,0,0,10285.978455543518
2015-07-24,0,0,10285.978455543518
2015-07-27,0,0,10285.978455543518
2015-07-28,0,0,10285.978455543518
2015-07-29,0,0,10285.978455543518
2015-07-30,0,0,10285.978455543518
2015-07-31,0,0,10285.978455543518
2015-08-03,0,0,10285.978455543518
2015-08-04,0,0,10285.978455543518
2015-08-05,0,0,10285.978455543518
2015-08-06,0,0,10285.978455543518
2015-08-07,0,0,10285.978455543518
2015-08-10,0,0,10285.978455543518
2015-08-11,0,0,10285.978455543518
2015-08-12,0,0,10285.978455543518
2015-08-13,0,0,10285.978455543518
2015-08-14,0,0,10285.978455543518
2015-08-17,0,0,10285.978455543518
2015-08-18,0,0,10285.978455543518
2015-08-19,0,0,10285.978455543518
2015-08-20,0,0,10285.978455543518
2015-08-21,0,0,10285.978455543518
2015-08-24,0,0,10285.978455543518
2015-08-25,0,0,10285.978455543518
2015-08-26,0,0,10285.978455543518
2015-08-27,1,10,10285.978455543518
2015-08-28,1,20,10286.903462409973
2015-08-31,0,20,10284.253468513489
2015-09-01,-1,0,10259.053463935852
2015-09-02,0,0,10259.053463935852
2015-09-03,0,0,10259.053463935852
2015-09-04,0,0,10259.053463935852
2015-09-08,0,0,10259.053463935852
2015-09-09,0,0,10259.053463935852
2015-09-10,0,0,10259.053463935852
2015-09-11,0,0,10259.053463935852
2015-09-14,1,10,10259.053463935852
2015-09-15,1,20,10261.47846698761
2015-09-16,0,20,10262.128491401672
2015-09-17,0,20,10249.678463935852
2015-09-18,-1,0,10247.328457832336
2015-09-21,0,0,10247.328457832336
2015-09-22,0,0,10247.328457832336
2015-09-23,0,0,10247.328457832336
2015-09-24,0,0,10247.328457832336
2015-09-25,0,0,10247.328457832336
2015-09-28,0,0,10247.328457832336
2015-09-29,0,0,10247.328457832336
2015-09-30,0,0,10247.328457832336
2015-10-01,0,0,10247.328457832336
2015-10-02,0,0,10247.328457832336
2015-10-05,0,0,10247.328457832336
2015-10-06,1,10,10247.328457832336
2015-10-07,0,10,10246.003460884094
2015-10-08,-1,0,10242.803463935852
2015-10-09,0,0,10242.803463935852
2015-10-12,0,0,10242.803463935852
2015-10-13,0,0,10242.803463935852
2015-10-14,0,0,10242.803463935852
2015-10-15,0,0,10242.803463935852
2015-10-16,0,0,10242.803463935852
2015-10-19,0,0,10242.803463935852
2015-10-20,0,0,10242.803463935852
2015-10-21,0,0,10242.803463935852
