path,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,t36,t37,t38,t39,t40,t41,t42,t43,t44,t45,t46,t47,t48,t49,t50,t51,t52,t53,t54,t55,t56,t57,t58,t59,t60,t61,t62,t63,t64,t65,t66,t67,t68,t69,t70,t71,t72,t73,t74,t75,t76,t77,t78,t79,t80,t81,t82,t83,t84,t85,t86,t87,t88,t89,t90,t91,t92,t93,t94,t95,t96,t97,t98,t99,t100
path_0,100,100.794,99.9641,102.071,102.816,102.632,101.222,100.476,97.4636,96.1068,96.6894,96.4638,96.5889,95.9719,96.0124,95.8495,95.0869,93.9929,94.3183,94.2767,94.4888,94.3466,95.9933,98.8296,98.0533,99.7421,96.7286,95.1334,96.2734,96.8284,98.5123,96.8029,96.2449,95.2293,96.0593,95.5539,93.584,93.6867,93.0406,94.7602,94.515,94.2771,95.2899,97.033,95.7141,99.6601,100.864,103.418,103.841,103.986,104.724,105.887,103.496,102.701,101.404,100.989,100.931,99.7281,97.398,98.4136,99.822,100.094,101.169,101.549,102.584,104.422,104.165,102.964,102.589,104.537,106.487,107.532,105.002,106.73,103.477,104.725,103.26,103.792,102.837,102.408,100.293,101.775,101.691,102.6,105.442,103.818,104.297,104.608,102.388,103.346,103.568,104.146,105.275,106.72,104.379,102.885,102.73,100.58,99.9574,101.112,100.593
path_1,100,98.7091,98.2277,98.9258,98.5472,97.0428,95.0835,93.3051,93.4931,93.2836,96.087,94.9103,93.6206,92.8222,92.1518,93.9445,91.0165,90.9864,90.9727,89.5356,90.6618,91.3012,90.2639,90.7454,90.6645,90.3406,90.2385,91.718,93.7435,95.8819,92.3211,94.0715,97.2132,96.2097,95.9054,95.0165,96.0801,96.0564,96.5853,96.0241,97.8243,98.3959,97.745,97.8735,100.798,102.127,101.492,100.045,101.15,102.857,102.032,98.2858,98.9348,100.344,101.09,102.143,100.861,101.478,104.413,103.597,102.626,103.225,103.254,104.052,104.16,104.455,104.231,102.569,104.091,104.267,104.448,104.098,105.572,107.363,108.442,110.392,107.344,105.586,104.027,102.775,98.3882,97.8257,97.8267,96.1968,95.5319,96.9401,98.2329,95.468,96.0839,96.3067,99.6964,97.4629,98.2728,98.8997,98.8909,100.217,100.012,98.0011,99.9631,100.572,101.887
path_2,100,97.6522,97.6535,98.2517,100.492,100.13,97.4648,98.2254,98.7229,99.2445,99.0609,101.422,104.746,103.81,102.334,99.661,99.5013,97.0902,95.1414,97.1777,95.5075,94.0381,92.8331,92.2099,93.4618,92.4423,93.0395,93.7103,91.1898,90.4936,88.3949,88.6649,87.6914,87.529,86.8008,89.4844,87.397,89.0129,87.4135,87.6081,87.815,85.3513,85.819,85.1632,86.429,86.2381,87.8446,86.147,85.6659,86.2242,85.2353,82.7054,81.0866,82.134,81.0787,80.2561,82.4627,82.0413,80.1418,80.8547,81.0876,81.3742,84.0611,83.4796,85.6111,84.8513,84.9701,84.6382,83.7762,83.0187,82.6728,84.0678,83.3769,82.7556,85.4602,86.1507,85.7349,85.8517,90.1146,92.26,93.6401,94.974,95.4794,96.9958,97.9031,98.2155,96.6937,97.3899,98.1122,98.7883,100.517,101.431,99.6924,98.648,97.3428,97.1865,96.5793,98.2389,95.9719,98.295,96.5941
path_3,100,101.974,100.256,97.6856,97.6517,99.6462,98.0895,97.9806,98.6585,100.77,97.444,99.9815,102.87,103.478,102.525,100.183,100.943,102.606,102.897,101.184,102.374,103.619,102.279,98.8473,99.8099,99.7025,96.0613,95.6355,94.7914,96.226,95.6352,96.0327,96.1919,91.4111,89.575,92.5448,94.1446,94.5096,94.0274,96.4572,96.9418,97.6828,99.0182,99.1172,99.2092,98.6418,96.5181,96.1844,97.4953,95.7783,95.851,93.7556,94.3998,94.1398,94.563,96.1188,93.6166,96.3067,96.0756,94.8096,96.9692,95.2675,94.1375,93.5441,91.3261,88.7174,90.6907,91.7624,92.9646,94.0129,94.8159,95.9264,94.34,90.8911,90.1441,89.0041,89.0892,88.7103,90.5667,91.111,91.1819,91.046,90.6849,89.2365,90.3941,89.0844,88.1479,87.2214,89.152,88.3505,88.166,87.192,86.7925,85.4392,86.0487,85.3297,83.6029,81.9293,80.9494,78.9418,78.5619
path_4,100,97.7682,100.375,99.7701,98.8045,96.2514,98.7528,100.328,100.553,98.792,98.337,100.652,100.495,102.719,101.772,103.702,104.119,103.365,103.718,104.082,106.712,108.038,108.32,109.674,111.233,110.172,107.945,106.685,105.636,104.575,103.208,103.994,104.535,103.87,103.876,103.741,105.778,104.876,106.388,108.586,109.28,108.208,104.015,105.957,106.925,107.015,107.354,109.46,112.178,112.386,110.924,113.865,114.499,114.329,115.851,112.595,112.981,114.104,115.804,115.561,117.716,116.869,117.107,116.051,114.056,115.66,112.519,116.054,112.295,114.89,111.864,112.831,111.296,114.169,112.882,114.746,114.832,115.459,115.602,114.688,115.775,113.52,111.345,110.531,110.626,111.5,107.936,106.061,104.126,102.722,102.665,105.796,106.002,104.32,103.73,102.525,102.817,103.319,103.365,103.463,103.416
path_5,100,102.463,102.77,102.978,102.592,103.337,104.715,106.167,105.6,105.246,103.873,104.794,103.583,103.944,105.847,104.459,104.587,102.719,101.638,101.045,97.7693,101.056,100.608,101.469,103.914,106.14,109.561,111.36,108.027,107.563,108.74,109.737,107.414,107.388,104.06,102.099,101.156,101.101,102.951,104.388,104.673,105.402,105.397,106.316,107.65,110.613,111.104,110.969,113.09,114.201,112.645,115.615,116.004,117.368,119.15,117.587,117.62,118.484,118.139,120.397,117.287,113.885,117.525,117.945,115.475,115.943,114.932,113.169,113.055,113.865,116.124,118.817,117.822,115.631,114.752,115.379,115.711,116.95,117.908,118.772,119.716,118.496,117.478,117.923,119.27,116.228,117.695,121.161,120.254,120.805,121.833,125.997,127.369,124.362,128.202,125.111,122.844,122.957,121.581,118.799,119.246
path_6,100,98.8542,96.0997,97.7118,99.0885,99.0483,101.655,103.234,104.549,105.175,104.394,102.972,104.015,103.963,106.596,105.083,105.231,101.789,100.6,104.509,104.605,109.448,107.778,107.015,109.347,109.132,109.186,110.056,112.953,113.578,115.644,116.229,116.041,113.521,112.831,110.299,111.679,110.945,110.503,113.168,114.288,115.471,117.612,117.295,116.189,115.372,114.807,114.071,113.386,115.046,114.232,112.983,111.199,113.623,110.934,112.062,110.725,112.973,113.801,112.185,111.838,107.218,104.725,105.974,106.243,103.813,104.568,103.474,105.128,103.993,102.58,100.302,100.43,101.096,101.047,101.326,103.052,103.294,101.224,99.529,97.9484,95.1557,93.2156,94.8347,94.0297,93.2225,96.479,95.911,97.5135,98.5649,96.1341,98.8323,99.1936,103.503,101.128,101.109,103.591,102.48,102.025,101.749,101.927
path_7,100,99.5626,100.351,100.55,102.741,104.36,103.963,104.511,101.977,99.8253,99.8725,101.425,98.8365,99.1041,100.572,101.256,103.938,104.612,106.624,104.935,104.506,104.107,103.167,104.389,106.58,108.006,108.558,109,109.885,111.811,109.306,111.136,110.375,109.267,111.26,110.662,112.278,112.727,112.131,112.206,112.701,112.503,110.257,105.703,109.432,111.212,112.699,111.909,109.634,112.773,111.082,113.05,114.969,117.291,117.516,119.976,119.971,118.751,118.493,118.466,121.778,120.118,118.5,120.039,118.409,122.622,122.449,122.938,125.182,124.255,126.942,125.06,121.598,121.199,121.48,121.261,122.798,125.639,127.084,128.17,127.933,127.703,124.357,124.642,122.344,122.787,123.238,127.624,126.708,124.188,121.831,120.546,123.623,128.031,126.219,125.096,126.993,130.811,131.254,133.853,135.277
path_8,100,101.431,102.686,102.712,102.783,103.944,104.375,104.578,104.138,104.33,103.848,108.047,106.024,105.453,104.295,105.283,103.991,102.489,102.194,103.438,104.483,103.445,103.348,103.892,107.415,109.754,107.661,112.246,110.807,112.534,112.68,110.514,107.088,107.615,109.826,110.647,114.14,117.158,117.427,117.087,118.907,114.712,112.832,110.828,110.104,109.031,113.426,110.846,109.721,108.629,108.2,108.486,111.395,111.177,111.172,110.42,111.755,114.537,115.712,115.284,116.102,115.628,113.976,111.365,112.331,112.695,114.136,113.009,112.763,113.799,112.989,112.142,111.934,112.81,113.625,114.625,112.481,113.295,117.69,118.018,115.023,120.698,117.4,116.229,120.251,118.669,114.701,111.684,111.387,111.08,110.973,111.37,111.591,110.164,108.571,107.545,107.628,107.696,109.199,110.577,113.762
path_9,100,100.21,101.912,104.634,104.893,105.776,105.18,104.761,104.347,103.186,101.38,102.308,100.885,100.748,102.36,102.132,102.498,103.857,102.595,99.6983,100.699,99.3685,98.9508,97.9572,97.3859,96.9077,96.8476,98.4977,97.9824,96.9493,97.781,98.522,97.703,96.8199,97.5516,100.333,99.9861,102.937,102.034,104.75,106.529,106.265,105.265,107.089,106.371,107.567,106.653,106.585,107.697,107.882,110.039,109.225,110.626,111.87,110.658,111.077,111.815,114.485,113.899,111.901,110.03,111.486,113.101,112.617,113.233,116.24,117.14,114.241,118.697,117.842,117.105,112.786,115.615,115.175,116.087,118.772,121.773,118.898,119.57,118.74,117.72,119.811,117.433,120.999,118.369,117.689,121.259,121.136,121.752,124.141,125.863,126.773,127.281,128.138,126.948,125.214,125.534,124.817,124.801,122.658,121.539
path_10,100,98.8307,98.9329,100.569,99.861,98.3968,99.3538,99.5627,100.104,102.237,104.921,106.31,103.873,104.767,106.808,110.803,110.249,113.617,114.755,115.576,117.982,117.949,116.925,114.799,114.423,117.188,118.36,122.322,121.78,123.755,120.874,120.51,123.618,125.6,125.257,121.526,122.474,122.459,120.912,120.055,117.594,116.945,114.592,115.216,114.638,115.526,115.375,117.205,117.9,119.293,120.896,121.545,127.421,128.232,133.392,132.65,132.494,135.847,139.007,141.432,142.737,139.433,136.767,136.516,139.135,137.64,139.226,136.02,139.496,142.6,139.644,140.461,135.017,133.528,133.322,131.629,131.242,134.898,138.104,138.695,137.27,139.536,136.77,136.169,138.363,138.177,138.225,141.519,138.096,136.523,134.955,137.021,136.72,132.74,131.565,132.426,130.666,128.202,132.546,129.548,127.034
path_11,100,101.856,99.3647,99.6416,101.937,104.755,104.023,105.766,106.055,106.135,105.315,106.335,104.365,102.967,103.274,105.848,104.45,104.122,107.294,107.957,108.077,105.374,105.62,102.334,103.009,103.811,102.672,101.426,102.362,101.453,100.758,100.725,100.577,99.799,100.825,101.613,102.199,101.806,102.121,103.302,103.594,106.498,107.872,107.163,105.574,107.085,104.504,104.84,104.318,103.811,102.871,103.97,105.927,107.178,107.006,106.381,107.674,106.223,103.889,105.751,103.63,106.164,108.352,110.138,106.822,108.649,112.369,115.436,111.737,111.353,111.433,109.682,110.445,113.204,113.219,113.329,114.414,112.39,112.553,109.804,109.564,105.998,107.665,109.286,110.723,110.879,113.13,112.866,114.457,117.157,115.076,112.649,112.493,111.775,110.996,115.031,115.85,116.224,117.159,118.923,123.45
path_12,100,99.2834,99.6757,99.5838,100.071,102.097,102.247,103.056,102.223,101.209,102.686,102.461,101.198,102.992,102.282,102.397,100.86,101.503,105.512,107.396,108.354,106.599,105.861,106.298,106.592,107.21,104.617,103.186,104.884,106.324,107.038,108.159,109.136,107.293,106.904,105.967,105.259,107.029,106.908,107.151,105.048,103.883,102.228,100.407,101.271,99.2219,100.342,98.0182,99.024,101.925,100.982,100.36,103.005,104.914,105.546,105.118,106.219,107.638,106.43,109.248,111.148,109.063,106.315,103.849,105.706,105.37,107.379,107.724,106.884,108.239,106.06,107.48,110.281,107.746,107.352,105.216,102.857,103.043,103.033,100.27,101.609,102.695,104.768,102.902,102.401,101.944,103.905,104.52,104.497,104.059,102.636,103.842,105.224,103.403,104.633,104.014,103.65,104.188,104.872,108.88,109.147
path_13,100,99.3913,98.9619,96.6868,95.0121,93.9892,92.2721,92.3348,94.1973,94.0677,94.3521,96.3898,96.934,98.7517,95.8158,95.8649,92.282,93.2483,96.4111,99.3942,99.9671,100.636,99.5765,98.7984,99.6776,98.8667,98.2257,99.0526,99.1923,100.275,100.471,100.147,97.2064,97.6609,96.1637,96.0032,96.4304,97.9103,98.68,97.1255,97.0445,97.106,94.811,93.4339,93.7855,93.1423,94.1821,96.0036,93.6279,90.8144,92.413,91.5807,90.8097,90.6806,92.9735,94.2347,92.1269,91.7714,90.0805,89.325,88.2948,90.3651,91.6677,92.5508,90.7854,89.8313,88.8452,87.4772,88.1386,89.1283,89.7749,91.6094,91.0176,92.9034,91.1334,94.9536,92.2005,90.5958,90.0465,88.635,88.33,90.1905,90.7295,91.5387,90.1764,91.6092,89.51,90.9919,91.5764,90.9812,90.8201,89.0423,90.1598,90.1607,87.8143,88.5631,88.0484,88.7712,90.2619,90.7105,92.1223
path_14,100,99.8315,100.592,100.856,101.579,101.331,101.841,100.757,102.01,104.071,104.05,100.7,99.2687,98.8907,99.4507,99.2623,100.806,100.698,99.7872,100.671,102.364,102.662,98.9466,98.9276,99.2907,101.116,100.191,96.9043,98.7599,98.5515,97.3733,97.4331,98.8544,99.9333,98.9101,98.7424,98.4345,99.3047,99.2722,100.321,99.861,98.265,98.1644,96.6715,96.6257,97.8583,97.9275,98.4788,96.8951,97.2005,95.9931,92.9478,94.1773,93.6593,92.096,91.8715,92.3197,95.2355,95.1773,96.8402,95.0823,95.8868,95.3868,96.3973,99.5718,102.027,102.614,101.385,103.14,100.494,100.953,101.444,100.624,101.051,100.14,100.968,100.956,99.5336,98.9031,98.1701,100.406,102.626,103.668,102.338,102.6,104.206,103.932,102.057,102.386,103.598,104.549,105.531,104.972,104.667,105.066,106.808,104.74,105.682,106.916,108.47,111.052
path_15,100,96.7046,97.7259,97.8575,99.6601,100.153,100.638,102.375,103.593,104.352,105.371,100.153,100.514,99.0958,98.6725,99.6125,101.469,100.928,100.237,99.6207,99.0351,96.5772,94.4906,96.0537,96.1042,96.5561,95.7794,94.354,95.4196,94.4671,94.4465,96.7214,99.1168,99.7075,98.2252,99.5066,101.141,103.175,103.312,102.847,101.453,102.674,101.324,101.069,100.188,101.264,102.226,103.888,102.476,100.816,101.524,101.508,99.4915,100.831,102.149,102.234,102.797,101.479,102.279,104.92,107.651,107.983,108.697,109.582,108.909,105.304,104.213,102.965,98.8176,99.3252,99.5697,99.7928,99.0666,97.5835,97.1864,98.4014,98.3295,96.9247,95.5393,92.7797,91.2938,92.2965,91.634,91.4067,91.656,90.986,91.1721,92.271,89.5904,88.6132,90.0733,89.7575,89.5598,91.8946,92.3937,91.8744,93.5141,95.3197,96.1159,96.1172,96.723
path_16,100,98.9466,99.6271,98.0393,97.2217,97.0363,97.4979,97.2634,96.0639,98.9052,99.6218,96.2352,97.7332,99.8853,100.257,101.109,99.0845,100.838,100.485,99.1543,99.7731,99.5672,99.2725,100.982,100.802,102.357,101.065,101.417,100.961,100.936,101.056,103.325,103.313,102.754,104.085,104.529,107.08,105.736,106.321,105.225,104.442,105.468,105.615,108.201,108.815,109.014,107.564,106.079,104.042,103.322,105.333,101.99,100.763,100.458,99.2337,98.8471,96.8395,95.8135,97.6877,96.0434,94.6859,95.4669,93.8346,95.2155,95.294,92.6907,95.5846,93.9833,94.5351,94.1537,95.296,93.4658,93.5125,93.6478,93.0515,91.9437,93.8639,95.227,94.4423,96.1024,94.8651,95.3106,95.3056,94.4263,94.9626,93.8637,94.4289,95.2411,94.526,94.4265,94.856,93.422,91.6618,92.694,93.092,91.9207,90.3931,90.5556,90.7479,90.9785,88.7708
path_17,100,102.531,101.612,102.273,102.67,100.804,101.499,99.0377,102.012,102.983,104.244,105.312,104.561,103.504,103.015,101.461,102.196,101.287,100.951,101.625,101.117,100.83,99.9333,102.157,101.388,101.736,102.275,101.365,102.431,102.979,104.34,102.111,99.7291,97.7575,96.9202,95.4484,95.1119,97.1802,97.0444,96.6073,96.5431,95.536,96.1089,96.8422,98.0983,98.3367,98.4031,99.8291,102.98,103.824,107.358,106.941,104.587,105.438,102.76,101.396,102.559,102.799,101.79,99.8504,98.0592,98.2384,100.111,97.5811,96.7661,95.774,97.0294,98.3116,101.136,100.053,98.8411,98.7231,101.346,101.397,100.619,100.996,100.214,101.563,101.455,100.11,99.5295,99.0029,98.4882,99.4498,99.3413,101.175,102.079,102.691,101.443,100.418,101.542,98.8885,98.5857,98.2721,99.6426,99.9632,101.203,98.7941,98.5251,94.7304,92.7254
path_18,100,103.527,102.656,98.6446,96.7431,100.286,101.77,102.226,102.698,99.9474,99.4868,99.018,96.8696,96.7086,95.9733,95.1375,96.3508,95.5212,96.7694,96.9046,98.4522,98.5642,97.9226,98.0992,97.6714,97.5504,98.6878,97.0273,96.4927,97.0124,97.8773,99.1349,97.3805,98.9221,97.1475,97.7766,98.8112,99.6871,99.1266,100.03,101.687,102.109,101.084,104.524,106.345,107.748,107.422,106.114,107.966,106.244,109.166,109.683,111.047,115.434,115.541,114.996,114.481,115.822,118.197,118.416,120.754,124.299,124.909,124.725,123.163,122.808,124.315,125.498,124.428,124.172,126.727,125.497,125.187,127.274,126.714,125.186,125.351,127.378,127.897,125.354,124.3,121.737,125.864,126.319,125.643,125.511,125.003,120.557,121.627,121.719,119.411,119.656,118.934,115.185,115.593,114.732,116.982,117.362,115.84,117.974,118.176
path_19,100,101.782,102.212,102.441,101.001,101.159,99.4703,99.2415,99.0779,100.2,99.9829,98.635,96.2658,94.5668,94.5166,94.4517,94.5259,92.4715,90.5297,88.8753,85.4125,85.6225,85.6484,84.6502,84.9172,85.4381,85.4216,85.5889,83.9644,83.3483,84.1901,83.602,84.9681,85.6966,84.5923,84.7091,87.3717,86.707,87.554,87.7827,86.1511,85.6916,86.1219,85.2783,86.1064,87.5113,86.3286,85.5086,86.9099,86.5393,88.8344,88.7279,88.8497,89.224,89.9438,88.5701,88.9251,90.4879,88.2056,88.1475,87.4281,89.6244,90.0778,89.5472,89.7744,89.7311,89.0284,89.075,87.8613,90.0857,90.0222,87.438,87.3345,88.6197,92.2978,90.6982,93.6187,94.59,94.28,94.7284,95.5109,93.0681,90.0197,92.3741,94.5346,96.5592,96.4112,95.2637,93.8034,92.6089,91.0801,89.9033,90.9026,91.5474,94.7213,95.4364,97.0287,95.7668,97.5566,97.7738,99.9534
path_20,100,97.8469,99.6679,99.8964,100.179,100.665,99.7316,98.6917,101.034,99.3279,100.797,102.014,105.342,106.431,109.264,110.596,111.263,108.574,108.358,107.132,107.871,108.927,107.13,108.823,108.372,107.61,106.338,106.799,108.69,109.125,106.714,105.951,108.369,106.99,107.975,109.785,109.567,111.742,112.124,115.974,116.735,116.361,113.639,111.909,110.091,110.381,108.715,109.432,109.818,109.288,107.45,108.997,107.422,107.083,105.687,104.713,105.616,108.215,109.371,110.887,111.216,110.504,107.089,105.4,105.705,107.429,107.777,105.858,102.889,103.62,103.92,104.104,105.285,106.748,107.508,106.528,105.869,106.199,105.937,105.315,104.276,104.535,105.177,102.443,102.164,100.679,100.682,100.22,101.735,101.649,100.132,101.104,103.081,101.036,101.382,100.439,102.95,102.452,103.923,106.014,107.38
path_21,100,101.162,102.171,101.509,101.366,100.853,101.074,99.5709,103.379,104.203,105.809,108.222,108.609,107.577,108.074,107.783,108.271,109.625,110.475,112.507,111.059,111.819,111.396,112.029,113.092,112.266,112.09,114.795,114.337,113.105,111.637,111.877,110.598,108.358,105.888,103.847,103.446,101.463,99.6308,100.751,99.4734,102.422,103.928,105.184,108.242,108.467,110.182,113.49,114.399,116.429,117.097,115.929,114.306,114.576,115.13,119.425,118.316,117.534,117.852,117.907,118.189,115.374,115.713,118.117,120.466,121.073,123.816,122.209,123.455,123.938,125.525,127.195,126.32,126.447,128.203,126.222,127.075,125.364,127.763,127.895,126.543,128.712,130.919,132.476,132.477,131.05,127.743,130.206,128.843,129.215,130.517,133.672,134.257,131.616,131.288,131.662,133.864,133.784,135.747,136.591,134.874
path_22,100,100.29,100.314,98.6629,101.122,99.8816,100.324,100.258,96.4008,97.3258,97.3799,95.2117,94.9059,96.8303,95.6372,97.9716,96.7435,96.2862,97.8413,99.4185,98.3327,96.0607,95.7181,96.3345,97.1685,97.6938,99.4039,101.347,100.514,100.879,103.003,100.963,101.064,102.247,101.317,99.1093,98.2829,96.1319,101.379,100.916,104.442,103.39,103.266,101.042,102.259,104.798,101.92,103.089,101.847,102.957,101.283,100.485,103.094,105.78,102.73,102.002,103.455,101.735,101.407,100.596,102.797,103.14,100.951,99.3932,98.1124,98.2495,97.6184,99.701,97.641,97.1092,98.1208,97.9963,96.67,97.777,99.1295,98.4176,100.02,101.941,97.5226,98.5221,98.2807,101.989,104.615,104.837,103.817,102.503,104.661,103.74,102.836,102.502,102.467,100.984,100.086,102.148,103.424,102.68,105.026,105.412,106.796,108.002,107.08
path_23,100,99.4391,98.5211,97.8376,95.8224,98.1401,98.5273,96.9951,96.4842,95.7562,97.9659,98.1723,95.6093,99.0151,98.5366,98.3263,99.0467,99.5528,98.1739,98.648,100.862,101.699,100.408,101.102,101.036,100.466,99.9352,101.383,100.751,100.059,99.5096,100.206,98.7919,98.1296,98.6033,101.46,100.382,101.145,98.3072,93.3891,95.2458,94.936,96.0954,95.6332,96.0138,96.5526,98.1499,96.8281,97.0301,97.053,99.8744,102.848,106.495,105.45,102.651,102.584,100.991,101.353,101.65,103.989,105.675,104.788,106.348,106.361,105.115,104.832,105.521,106.628,104.482,103.822,103.215,102.848,102.772,100.803,100.252,101.336,101.172,102.647,103.069,101.098,99.9942,99.0747,98.714,99.0402,98.2843,96.4451,95.7196,96.2231,95.4182,96.3892,97.3849,97.145,97.7812,97.7267,98.3375,96.9536,97.1284,97.6965,97.7699,95.8859,96.3918
path_24,100,97.8405,97.9918,96.9624,97.2266,97.411,99.9744,103.238,104.51,105.213,103.924,104.478,102.623,101.658,104.429,104.293,102.909,104.129,107.422,109.831,108.342,111.922,109.155,112.126,113.603,113.905,111.101,109.425,109.212,110.065,107.93,110.09,111.103,110.874,110.039,112.653,110.323,111.549,111.676,114.187,115.518,116.757,115.303,119.058,119.023,121.168,119.654,120.206,120.857,123.363,123.475,120.661,121.155,123.087,125.397,123.278,124.392,120.907,119.145,116.739,117.567,119.875,116.798,116.218,117.591,113.382,113.161,111.987,113.566,109.365,109.924,108.684,110.318,109.76,107.501,109.277,108.302,110.574,109.88,111.392,111.961,114.153,114.159,114.366,112.39,114.808,114.129,114.139,116.776,117.546,115.273,118.164,115.226,115.182,114.367,112.822,111.672,111.412,112.676,110.981,111.062
path_25,100,101.473,102.809,104.816,104.493,105.746,105.588,106.165,103.59,103.844,103.425,103.632,103.815,102.937,103.912,105.883,106.811,105.562,103.335,101.645,100.52,102.118,101.393,101.565,103.831,105.113,104.606,102.952,99.332,97.7464,94.3698,96.5186,95.4095,94.8159,90.932,91.5085,92.3809,92.6149,94.7008,92.1024,92.635,90.1696,88.8346,89.3136,90.1009,88.911,89.3427,89.6348,88.3282,86.9781,86.1061,85.254,84.6059,83.0533,81.9748,83.9411,84.5219,84.815,84.7719,85.2522,85.9564,88.2373,87.1177,87.9864,86.9881,84.4474,85.137,85.2174,84.7617,85.1576,85.3372,85.3347,86.329,86.2775,86.7505,86.8005,85.4777,86.9358,87.9374,89.7443,90.4869,91.689,92.2817,91.9771,93.3031,91.9882,93.0154,93.8416,94.3492,95.5401,97.0848,96.9467,98.5337,98.1317,97.6269,94.9911,95.3839,95.4555,97.413,93.7513,93.1705
path_26,100,99.7076,99.6604,98.6558,97.3298,96.4728,96.442,95.3602,96.1997,97.9467,98.1851,98.7255,98.679,98.6993,99.1472,98.2993,98.2077,97.7947,98.0274,99.2502,101.616,99.4917,97.33,96.7559,96.5727,97.5402,97.2776,97.7383,98.2161,96.1754,98.3183,97.4662,97.6283,94.4166,96.5045,96.96,93.8328,94.9486,96.594,98.8365,97.6504,99.6162,97.7798,97.2672,95.6659,93.5683,94.4886,93.9846,96.112,97.8308,98.0432,99.6431,98.4591,97.4924,99.9591,97.3315,99.3842,97.5562,98.1432,99.4419,100.883,103.092,106.404,104.68,104.426,104.338,105.247,101.851,104.286,105.141,108.701,109.928,108.589,108.786,110.96,110.475,107.564,108.387,110.12,112.338,112.081,113.488,114.779,113.908,113.21,112.774,109.911,109.58,111.157,113.057,113.834,114.659,115.32,114.766,112.435,112.622,115.622,114.37,117.72,117.048,117.475
path_27,100,101.376,102.3,103.94,104.903,104.609,104.597,105.625,102.852,102.755,103.032,102.983,102.694,101.883,101.527,102.285,102.666,102.052,100.874,100.89,100.585,101.606,101.417,99.1804,96.732,95.8592,96.1494,97.8802,99.2112,97.6183,97.9735,98.2781,99.8724,97.783,95.6088,97.5982,99.88,97.8508,94.1907,94.1723,95.8254,95.7434,96.7771,96.7938,97.7685,99.3608,98.7114,99.7022,100.017,99.2897,99.5357,100.082,102.564,104.583,104.029,107.63,105.503,103.5,103.228,102.514,105.532,106.696,107.1,107.598,109.559,109.933,108.867,109.289,108.604,109.867,112.626,113.905,114.272,112.428,113.828,118.353,118.438,117.546,119.74,118.599,117.528,120.442,122.046,122.348,123.445,124.074,123.251,119.692,118.221,116.44,119.379,120.585,120.002,120.481,123.144,122.592,120.401,120.342,119.119,114.628,116.801
path_28,100,99.2764,98.6667,99.556,97.6831,95.7827,93.7554,95.9235,97.179,95.4078,95.3057,96.7834,95.7605,95.6219,95.7991,95.7525,96.2167,95.1369,97.4037,95.3877,94.1529,92.6131,91.8649,91.9019,92.2144,93.0506,91.5467,92.0531,94.2051,97.098,93.4287,96.2529,97.3587,99.293,100.959,100.567,100.889,99.8178,100.394,96.4778,97.1235,99.1347,99.2077,101.852,102.007,103.58,103.175,104.701,103.323,102.988,103.361,102.971,99.0344,100.297,100.631,103.796,106.294,105.4,107.422,108.643,108.15,110.866,111.754,115.676,120.123,121.099,123.887,127.062,129.702,128.669,128.392,126.706,125.25,125.736,123.137,121.691,119.869,120.21,121.506,124.061,124.883,127.807,129.506,132.725,132.897,133.249,133.99,132.239,135.217,134.651,138.863,140.259,137.701,142.013,141.214,141.902,140.984,142.747,139.703,141.193,139.548
path_29,100,96.949,96.3288,96.4635,96.6639,98.9826,100.324,101.657,104.66,102.426,102.868,103.213,103.539,104.548,104.242,102.963,104.741,104.528,103.222,100.691,99.7635,97.9231,96.4611,98.9952,100.836,101.684,100.016,97.7843,99.0979,102.992,103.252,102.877,103.949,100.815,99.9699,102.978,103.725,100.731,99.5029,100.852,99.8487,98.6213,97.9902,98.3408,98.3777,98.0621,96.0253,95.1037,94.3966,95.7631,94.3041,91.499,90.6161,91.6268,92.003,91.2324,90.1444,89.6789,88.8073,88.6612,90.171,88.8622,90.0095,91.3302,90.8075,92.2212,91.1081,90.672,89.8189,89.2343,91.5331,92.4015,92.6134,92.9805,93.3087,91.4901,91.4194,90.4163,90.9033,92.8242,93.9316,95.9191,93.3339,93.1565,92.5849,92.858,91.5886,93.106,93.2084,95.596,94.5343,94.673,95.6411,95.2052,94.9523,95.2034,94.8633,93.9535,93.6638,92.4902,92.7433
path_30,100,99.6704,100.168,101.692,102.782,103.288,104.859,104.355,105.055,106.332,107.441,108.068,105.537,104.976,107.188,106.516,105.601,105.812,103.431,103.749,103.805,102.564,103.223,103.928,104.369,105.046,104.279,103.293,103.428,102.982,103.434,103.067,104.173,104.604,102.585,100.924,101.285,102.373,103.554,102.531,101.195,100.044,99.8374,100.072,101.058,99.8126,98.1778,100.502,102.339,102.02,102.866,103.737,103.055,100.575,100.7,102.787,104.418,102.711,103.876,100.996,100.033,99.5013,101.95,105.03,108.826,107.671,106.214,103.431,104.174,103.336,102.659,102.919,105.861,104.86,104.417,103.641,105.066,104.061,103.99,102.438,100.114,99.7234,98.9748,98.8497,98.5294,100.576,99.8416,99.6455,101.098,100.537,100.935,100.975,96.7174,94.3867,94.8336,94.4386,95.1652,94.8123,95.3079,95.6439,97.4856
