timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-04-16T03:54:42,codecarbon,51994189-da29-4cba-990c-d936c4458e4b,5870.080134153366,0.0059266141604142,1.0096308781087866e-06,5.0,0.0,3.0,0.0081522412074936,0,0.0048908288965622,0.0130430701040559,United States,USA,georgia,,,macOS-14.1-arm64-arm-64bit,3.11.8,2.3.5,8,Apple M1,,,-84.3975,33.7749,8.0,machine,N,1.0
2024-04-16T04:36:52,codecarbon,51994189-da29-4cba-990c-d936c4458e4b,8400.53850698471,0.0084817471365478,1.0096670742590657e-06,5.0,0.0,3.0,0.0116667668190267,0,0.0069995440816879,0.0186663109007146,United States,USA,georgia,,,macOS-14.1-arm64-arm-64bit,3.11.8,2.3.5,8,Apple M1,,,-84.3975,33.7749,8.0,machine,N,1.0
2024-04-16T04:48:15,codecarbon,51994189-da29-4cba-990c-d936c4458e4b,9083.158994913101,0.00917102339981566,1.0096733311562384e-06,5.0,0.0,3.0,0.012614850384659237,0,0.007568393857677778,0.020183244242337018,United States,USA,georgia,,,macOS-14.1-arm64-arm-64bit,3.11.8,2.3.5,8,Apple M1,,,-84.3975,33.7749,8.0,machine,N,1.0
