DATE,AUS,AUT,BEL,CAN,CHE,DEU,DNK,ESP,FIN,FRA,GBR,GRC,HKG,IRL,ISR,ITA,JPN,NLD,NOR,NZL,PRT,SGP,SWE,USA,Global,Global Ex USA,Europe,North America,Pacific
12/31/1993,-0.478345731666359%,-2.68767707236366%,-3.06918935516638%,-2.26278501137399%,2.79500025828378%,7.99934620627017%,-1.27102604767623%,1.88011583305058%,2.46132263394395%,-0.719619464817459%,0.70507850235068%,,13.0767090679477%,1.92931860433242%,,4.38925980146584%,3.53728425392528%,1.90501266256496%,7.05279191313497%,4.94571634373266%,,7.22000030446175%,0.581199608151343%,0.494650742328732%,1.92447609867998%,3.0137482298034%,1.9883842972123%,0.356496808585643%,4.16035765922224%
01/31/1994,3.21937103867405%,5.87183912101387%,0.560774409558532%,3.4799106091678%,-5.77241899774751%,3.22518302359917%,10.0376135841768%,5.84946911193845%,-0.127862539793565%,2.86169019433295%,3.24525118043671%,,3.46216019014644%,12.080474712661%,,7.46317256438339%,0.719103380545371%,2.52835835137017%,-0.213229537557949%,4.3013314475962%,,3.65725047995499%,9.54451301687435%,2.23869534220521%,2.13314297601562%,2.05573864271468%,3.05635442833211%,2.30161041434487%,1.17625019364074%
02/28/1994,3.61303572297205%,3.24136424086833%,0.367229772164373%,1.95867527172007%,2.89174996333921%,0.238050608694436%,-3.6103779478499%,-0.466509409148631%,0.608664037973621%,4.15770661431334%,0.378503966521139%,,-0.509858325211904%,-5.66933333479732%,,7.19536107613332%,2.96071748851365%,0.0990857579964319%,1.16770782452508%,4.19132330703479%,,6.01982739002622%,-1.80519268009965%,-1.3919023668752%,0.736522430106774%,2.19512246369432%,1.29197565794347%,-1.21867517825016%,2.84756793244501%
03/31/1994,0.651378035964524%,0.0835982097556243%,0.0733685173229177%,-1.89881078509594%,2.92590395445927%,4.48659839638294%,-8.2443578023306%,-8.86908517524183%,-10.315282614569%,4.78605941275626%,-0.12516732007811%,,-1.02021381284961%,-1.68686194229927%,,7.20146353383432%,2.99256377265104%,-0.726236777494517%,-1.90137427178453%,-10.2329213670291%,,2.69574341585003%,-0.983806829500705%,1.87591375620325%,1.89674485233198%,1.91059423401769%,1.29586875645712%,1.67658467274302%,2.56079706061639%
04/30/1994,-0.160787797623982%,3.0781317930349%,7.78217751114677%,5.15637906849833%,2.0455324012968%,4.54327229657232%,-0.128294810066052%,6.81952429380198%,6.2639382550405%,0.586459649606379%,-0.61279785727491%,,-2.81590155657185%,-4.02682903245814%,,10.9725131580823%,2.81173116708045%,9.20615913659292%,-3.79026109257361%,8.39115019153648%,,-4.00787489537749%,3.95893866288097%,1.61725776927878%,2.11144285783855%,2.43603882041563%,2.54476050062194%,1.80691109081329%,2.18833435823881%
05/31/1994,-1.46991947174932%,-1.83143753285485%,1.21386463124038%,-1.09173547755704%,-0.833345699237684%,-1.91281310135501%,3.56677327711929%,0.305387251514991%,-2.34856972211917%,2.06772597085499%,2.0665948381361%,,2.69549030314082%,5.3794221171615%,,3.61546912351215%,3.65689797640422%,-3.5673586638898%,4.44470783279547%,1.11935966450595%,,0.733870078969981%,-4.95961800795536%,0.917780640993642%,1.66031643129427%,2.13598671396272%,0.715371513673255%,0.812068726526556%,3.29290934329504%
06/30/1994,-0.400970237273157%,0.408873203306159%,-0.209860326297798%,3.34101561272372%,-0.159718118900326%,-1.41550286498492%,-2.51352601167372%,0.461498256302562%,7.22573160603591%,0.798370688621776%,0.470234827360052%,,-1.95595975335295%,10.0251907500395%,,-5.48148096413287%,2.60243972579267%,-0.727178175046429%,6.47786849083999%,5.38695726352617%,,4.06006183380558%,-0.906190188762399%,1.9547358123943%,1.60468012641258%,1.37828539627013%,-0.215451987485216%,2.02839626603901%,2.27179589669348%
07/31/1994,2.54530457859909%,-3.13548189747931%,5.25693618461915%,1.38594547051444%,2.9497358330865%,1.0925996537919%,2.63126839023438%,3.90508695667499%,-7.3722577670066%,-2.73017611534469%,1.05961120867721%,,2.11593827429826%,10.6343640754155%,,2.31762644569195%,0.0587203435111343%,1.07524471979477%,-5.52580695180369%,0.446405998513419%,,-0.9764389144071%,3.55228183991605%,1.85523720404536%,1.01644882690697%,0.498692821774994%,0.863695137194471%,1.83125469879759%,0.229837450437157%
08/31/1994,-2.75780938483669%,10.3584867938076%,0.698093723683627%,5.76316224660225%,-0.866084154804682%,-0.2922308033101%,-5.28283619840303%,-4.08416833511237%,-5.54620584613183%,-0.0677137747531341%,1.61003569834822%,,-1.74482010061406%,2.25647019834867%,,-2.57291290830581%,0.0276855833298737%,-3.59314556357562%,2.11045130198285%,-3.20741944112512%,,2.79594320146985%,0.619247844212123%,-2.51861726999178%,-0.906521259865179%,0.109158379669042%,-0.0520112827051756%,-2.09210728402194%,-0.11686830361204%
09/30/1994,-1.29047796594146%,0.421397895869083%,-0.41023314281946%,-3.890918582935%,0.786624947156629%,-4.06951409490102%,-0.566089501762521%,-5.18691090729265%,-0.277012427446053%,-1.41811230467594%,0.837903512073974%,,2.15288155941588%,1.27872641345864%,,5.43075585949217%,1.36685659864619%,-4.06022489944401%,-6.62533393264134%,-1.05994496598268%,,4.70681379586065%,2.98476075896209%,-2.11404216395889%,-0.565822986275973%,0.418049711487696%,-0.654849767115781%,-2.20567645700297%,1.39375848948409%
10/31/1994,-0.0953319626061325%,0.474006513430706%,6.20853193310676%,4.96655714374961%,0.478848334800063%,0.16614890559279%,-3.82632127084641%,1.42458906245651%,-10.1414557319655%,1.24851887712945%,0.819104780882494%,,-3.24998226957556%,11.5905150759099%,,-0.3866849971673%,0.695008077826756%,2.91241350618616%,-2.18519429600563%,-4.51025779717187%,,2.1599392891013%,-3.71004603361693%,-2.13597423626634%,-0.398403618103456%,0.717124587351267%,0.718856042189679%,-1.75855166228717%,0.451938288733873%
11/30/1994,2.76527115785037%,-0.63494556498577%,5.30797825762999%,4.38419126521515%,-3.34967046450985%,-0.366340930520577%,0.503615741891058%,0.0732884558811854%,-3.0954563811297%,-1.71508191154862%,-1.03754324655926%,,-3.83513901728543%,-2.680235635113%,,3.48312402713964%,1.11156601478044%,-4.02227613587997%,5.26308954006286%,-0.332114616626398%,,6.07480050592564%,1.07647270794588%,-0.0327318750939326%,0.248390191208721%,0.425941479238437%,-0.864598442667482%,0.196147990902746%,1.05302274717353%
12/31/1994,-1.0137435292427%,-1.90237386826435%,-1.3192709566%,-1.37122991444987%,-2.01700931542013%,2.4938486924322%,7.82764633161982%,-2.28262773816678%,3.64224323055959%,-0.761133609624004%,0.0474849204146943%,,0.110913132158276%,4.63635504620392%,,1.16399203141141%,0.402374369378297%,-3.20168401586497%,-1.91691715960648%,1.96987439469132%,,0.685953114381745%,-0.585672237954429%,0.177254550429899%,0.146991194532666%,0.127676466549112%,-0.0570823737188002%,0.0971003516524589%,0.346565484607072%
01/31/1995,2.28111330602471%,1.80301383887178%,3.83436984559677%,4.3337028231948%,-1.2138074326908%,1.31689667138653%,1.3613912532867%,2.14394349205956%,2.55631743632529%,1.56560394659485%,1.26541141806706%,,-4.88666541067468%,6.52393446010788%,,6.24030109042223%,1.72002576517625%,-0.108418202869607%,4.92345731773461%,-2.52808021927973%,,-1.82307961350757%,5.85717046471873%,2.08892215532371%,1.74126399921433%,1.51874854918633%,1.61571295490055%,2.20682248922463%,1.27926085408899%
02/28/1995,4.29749634925069%,4.11268424211554%,1.39982138696724%,0.168808574446188%,-1.27028255926048%,-3.13585618058622%,3.31676867619389%,0.451073187252675%,-4.23633398083096%,-1.14427743665677%,0.0670818090593448%,,8.03990933241666%,-3.7492948407451%,,-0.217982573296818%,2.10061489256907%,-0.566317005303941%,-1.33810028019711%,-0.140297786622827%,,2.39337721449677%,-0.0434423735530272%,0.868173065956538%,1.02467821281731%,1.12884637955851%,-0.684366370742302%,0.833656950522913%,2.45505862911879%
03/31/1995,-0.0407149573400321%,0.814631578831631%,5.37724013222052%,-2.57544896028972%,-5.81857860706344%,-2.8782244211179%,-7.36221119100235%,3.20436364273425%,1.16082470083508%,-7.82555507966058%,-0.43539133856425%,,-1.5801017134403%,0.224793613317155%,,-0.403033988607575%,0.396076163355579%,-2.22288024439916%,0.471626110254234%,-4.51144431973968%,,-0.176817195449938%,-8.92023064566984%,-1.9540743582782%,-1.37030832238231%,-0.960180481683028%,-2.4044201379314%,-1.98484247601611%,0.222042424204969%
04/30/1995,-0.0402196660888251%,2.81247637632037%,-2.85138326357274%,2.31880017831957%,3.1877141210446%,-1.36644339674632%,4.55522492850314%,-3.2136205035802%,-1.08562967538479%,1.25887610292477%,1.09006140687041%,,-0.74683137594938%,0.993032529334427%,,-7.34680700971796%,-1.14079870089722%,1.92641355405317%,-7.79218420166561%,-1.21715490702225%,,-7.76730022792656%,2.66858656383333%,1.39747398886482%,0.255813213803756%,-0.519717424283338%,0.311604423001357%,1.44382593552634%,-1.30290056510953%
05/31/1995,-1.0392162206343%,5.65379725464794%,1.16459586369739%,0.295176169161411%,1.48094928954667%,0.403234711117735%,2.77331097035897%,1.29109045048305%,-7.48883876526401%,1.27613175353521%,1.4993273930446%,,0.0149625940666032%,-1.34584863380831%,,2.42952879562596%,1.61618738098954%,3.24578005160935%,-1.83796044920219%,-0.880876359138036%,,-1.35722759219592%,-3.8668625610939%,1.30014365786621%,1.27072059337945%,1.25094869346152%,1.2334839979669%,1.25093787044376%,1.32215136237338%
06/30/1995,-0.403342955779829%,1.35373773842517%,-1.55489349319089%,-1.63526048852538%,0.439434865855366%,-3.58623159830019%,-2.28870877795451%,0.258418423035894%,-4.99266697809504%,-1.68988715246276%,-2.63519187771983%,,1.65734135319285%,-6.11795709154561%,,-6.9170517392348%,0.838640280006519%,-5.69630397839214%,2.30421513530989%,6.28334993932991%,,-3.41974210615577%,-1.3811170470447%,-3.6148285424914%,-1.95847849720866%,-0.788021143096444%,-2.66661125118256%,-3.51634200794554%,0.714004769244307%
07/31/1995,0.117434549038494%,-1.41144476826328%,-1.06040815959561%,1.08398042298076%,0.260750391712153%,1.10899635133908%,0.255454939952151%,3.37255893137398%,-6.05226365386824%,-1.12011389238846%,2.78503013408747%,,-0.210836861015309%,-3.9671048956222%,,4.52650170068517%,1.39012935780443%,-2.93927559460704%,-0.192838421858802%,-6.14618717064839%,0.379614345261534%,-1.09314567548735%,3.81394136215788%,-2.72992680307281%,-0.517075798065977%,1.12828502351301%,1.15775835932169%,-2.54314370079739%,1.10760786491513%
08/31/1995,0.673915389476391%,1.36033950578514%,-1.69315509164112%,1.4430527866063%,-4.47589845835799%,1.83309992635649%,-6.89914026444919%,0.0839927459350366%,-4.68749481920767%,-2.20263092562619%,-2.71180285934338%,,-3.80764138853458%,6.62963423311736%,,-3.31530642353811%,-0.618273780501134%,-2.1971595743502%,0.480609155364113%,1.71474381341139%,2.96149861882239%,-0.149762766962254%,-7.06429634293425%,1.46208980238338%,-0.0710014401954096%,-1.18605361494865%,-2.01615228642439%,1.46117162607983%,-0.70495020240565%
09/30/1995,2.80690398222578%,-1.72401282533482%,1.36618654656543%,-2.31892374834733%,-2.09935346960521%,-3.03090401108479%,-4.86195737464587%,-0.101852974518972%,-0.945552561366166%,-6.09643266251959%,-3.59691848148424%,,-0.376039907304924%,6.29189827217411%,,0.0481265159152963%,-0.60189303664017%,-3.20636101864007%,5.9344651974585%,3.93548598790779%,-0.758466688228884%,-3.65106327324615%,-0.584220217442179%,-1.11905682447444%,-1.42466106214562%,-1.65671068301902%,-3.04864787180657%,-1.17555063254036%,-0.509565982978251%
10/31/1995,1.08574938700652%,-6.09370986630471%,3.77337954456646%,3.1457299848614%,-3.69356325454362%,-0.456687423912787%,0.422177922996234%,-5.10169964119488%,9.62174083573311%,-0.175245642408646%,-3.73778924114122%,,0.664497096830076%,-9.96020992456147%,,-5.9606925629974%,-0.390640272413397%,-5.35298258421638%,-3.455019669372%,-4.52173377186815%,-5.53911492313102%,-1.14190894050211%,-1.01346182115949%,-0.700389200871659%,-0.974300735125371%,-1.18713531734719%,-2.64233319292789%,-0.523490639283703%,-0.314943716968209%
11/30/1995,-1.88746907121066%,-10.3533731684924%,-0.363265144628813%,-4.12005636216136%,-2.82375268866511%,1.4843228274629%,-1.18306698103404%,-0.24382685786779%,0.00305116145733544%,2.83586573347306%,0.393414389169487%,,3.47881088388067%,-3.11116341205901%,,-8.17692655414178%,2.26819749213408%,1.05626346673077%,-10.0156090605321%,-2.66524726580282%,-4.50967746512985%,-2.98085332845075%,-4.26029362517307%,-0.3613068355395%,0.280850631821458%,0.787311681185082%,-0.127262134219416%,-0.531915900748958%,1.91001414709485%
12/31/1995,-3.10893707668997%,2.15209068751898%,2.27318779894972%,1.02793469583451%,-1.39166554736603%,-0.877267642209582%,-5.00512541383311%,-0.299855550380668%,6.44949725436329%,-2.71946484670156%,1.0284739852595%,,-0.967706261378168%,1.43120606724509%,,-1.09670595239531%,4.71227784246517%,7.13351914270888%,-1.65929396221841%,1.72083120804314%,0.871088089407158%,0.295196102780116%,-0.496817017996513%,0.520497680201001%,1.46214973576882%,2.21361187546423%,0.334669684268356%,0.543857601344004%,3.83190666641925%
01/31/1996,-2.64618938238913%,-0.817047335625836%,1.88603355506262%,-4.02699984339935%,1.04675553856974%,6.96481477490887%,3.74397785432224%,6.61885708123533%,-0.0969282157580235%,-2.00987027442397%,-1.02775372880034%,,3.26274720145892%,3.63804098419135%,,4.14417906758074%,3.31872604193038%,-7.28218517466491%,1.59348558692841%,1.68459374460377%,4.16788494782889%,-0.669318369616519%,-0.8949683563276%,0.595883342022904%,1.14485080309148%,1.57568136934961%,0.419961736446064%,0.384519961442732%,2.90292947040296%
02/29/1996,3.71604152677518%,-1.72269148152782%,-0.518317826933906%,-5.20787326652357%,0.772114142346221%,-2.68346742843609%,0.469174456276852%,-0.922830008610035%,5.73530778635636%,-0.667216170053792%,0.907384155751234%,,0.624939219699261%,-1.21284307394314%,,-10.6092029799207%,-0.424613787258029%,-1.90181452641068%,6.40132475945363%,-4.2667190645422%,-3.49855956009801%,0.80311759313225%,3.30640041992598%,-2.45221161552578%,-1.40854288110798%,-0.574318963205847%,-0.678767720076092%,-2.58165140627069%,-0.14479785898328%
03/31/1996,1.52746543671273%,0.457191524384836%,-0.227592675445787%,0.577259670494038%,-2.43828012518922%,3.95350188005398%,-3.73403514126963%,-3.95817302739984%,4.27228801442561%,-1.17274532906542%,0.760840537149282%,,-0.443723689408023%,0.280375481610003%,,-3.77847029383547%,0.519484272121942%,-8.22422516112734%,1.0371255625692%,4.44667850995973%,-5.7718131103143%,-0.737884365772871%,0.351045378470846%,1.82616431464809%,0.843056331657299%,0.0479566907482592%,-0.514699857938792%,1.76794318020472%,0.480748671340675%
04/30/1996,-1.52860535608211%,-1.99187605150113%,-2.11552871395457%,2.67455787428408%,2.52102787887467%,2.14183374031768%,-3.33808423850741%,6.39626644307831%,1.51362105380646%,-2.07603100993672%,0.126848288788706%,,-1.32010775066111%,-9.09723272507452%,,8.10415946055821%,2.79983039017317%,0.816151357212709%,1.78278949004816%,6.45614294860187%,-11.3643240777843%,-1.1792729455412%,3.77198152957698%,-3.06192909369407%,-0.440613262208482%,1.6793387076669%,0.953920430276706%,-2.79422748112349%,2.2094101250974%
05/31/1996,-1.54814445164499%,1.78548213893671%,-3.64723144961876%,-1.77859447374622%,2.96176245051409%,-1.19836504678471%,2.12857944169631%,1.87439086105021%,-13.0708342825957%,-0.0718075670984854%,-3.5116288958369%,,2.44130303413956%,-4.70138475202026%,,2.86412628217116%,1.5756723008103%,-3.07169701391886%,-1.73240649879371%,-4.67794294712023%,13.5942230779093%,-8.03226417073427%,-3.30692319629919%,-2.40479433586867%,-1.1339347120183%,-0.12241873460869%,-1.5040071313393%,-2.37539446200858%,1.09630431445533%
06/30/1996,1.92623300971308%,-2.44008124372188%,2.26773050780063%,8.58290630840703%,-4.22388588008775%,-3.41701921087216%,-1.42060294416494%,-2.4541869558712%,12.2280584823258%,-3.20118000864437%,-1.78065138896125%,,-0.545504725647942%,2.1073711097952%,,-3.458893114859%,1.05953367174107%,0.076480377828868%,1.04351386352445%,-3.93458669415076%,-2.41564449993655%,2.98669202111725%,3.40868850345389%,2.67634835664074%,1.25442773388409%,0.0739623905978682%,-1.87469013317729%,2.95398418079357%,1.04314192603761%
07/31/1996,2.88709415911947%,-0.28854934075222%,-1.53095262963397%,3.19307238741429%,-3.38064153636242%,-0.966274581983778%,-3.38316003593484%,-0.160014117017676%,0.419865426569895%,0.31914965856926%,0.919646573517165%,,2.35943014692199%,0.100051433180754%,1.05459916254953%,-0.714706128500583%,0.578447008474669%,-2.0448828562541%,1.51644567855533%,-5.06675235571929%,-3.10544367760726%,3.53289732893212%,0.462430808863793%,4.03629417282038%,2.07024315502474%,0.455423481062352%,-0.277486943469966%,3.99797838919305%,0.873064104536184%
08/31/1996,-2.59550402302406%,0.998145695657909%,-4.26911281876017%,-2.50597359823014%,0.620853656781591%,-2.07258652428861%,-2.57622302894967%,1.22157228226925%,-1.81606113029534%,0.949977603157579%,-2.18661761408907%,,0.708770244778141%,-2.87057137983745%,-4.90115732799608%,1.28222691975699%,-0.319829493680233%,-3.86205170317927%,-7.12798075895707%,-5.41047022185481%,-2.24126196740016%,2.31878267883818%,-0.146303534393661%,-1.20260134617181%,-1.01475962264659%,-0.8645714011045%,-1.37007221651542%,-1.26340056393875%,-0.296510384878447%
09/30/1996,2.0640962947368%,2.61307410884702%,-2.64317371049117%,-0.908819618756366%,-0.994240149606077%,1.1002891375207%,4.14415654375838%,0.485336089822858%,-0.131870216122416%,-0.41022948290897%,-2.15510426810845%,,-0.538434055936605%,2.18735910284471%,-10.3475007151264%,-10.5449732403247%,0.877068457774578%,-0.0946622017682874%,3.76079417476392%,-1.5872489094699%,-6.27753728670032%,1.54184219915295%,-1.67267795853664%,-4.27425228661622%,-2.06937186274589%,-0.244173766722717%,-1.3902730199385%,-4.11539418131783%,0.859397573001982%
10/31/1996,-1.00040684523679%,-3.61339379953377%,-3.68500670319839%,5.42146018772876%,-3.61801005154922%,2.20261663771983%,-0.233146804126072%,4.53962047716633%,-1.37617512786033%,0.283428836853218%,-2.13765088888183%,,0.52937471908618%,-0.43296942297641%,2.12871421022565%,2.26239339171824%,0.954522966080305%,-0.388169180485412%,-3.38256675810098%,-20.7112896829179%,-1.17263386313939%,-3.93654148570932%,-6.59486578584285%,3.12283574979705%,1.49825766183055%,0.110940755741711%,-0.844800300267919%,3.23023916850025%,0.535828815109964%
11/30/1996,0.317451940927579%,-0.508573402094101%,0.310538509854819%,2.14669693858276%,0.149808626488448%,2.92854181881095%,0.568086831581143%,0.189748827093483%,-8.2863015924578%,-0.115911160093524%,1.69338774803093%,,6.00957938014838%,-2.73305308118769%,-9.90160417239725%,9.35407515534868%,0.00975336767004872%,-0.0168135699782525%,-0.8070284185728%,2.45916464627401%,0.161800608742851%,1.80517970262722%,-4.36968445746281%,0.917742897109357%,0.918498876183051%,0.919158455170878%,1.1634703477534%,0.977981211519441%,0.565067235853821%
12/31/1996,4.26661678908851%,3.1768723266128%,-4.86917210940366%,-2.11341542140842%,-1.33210873901228%,0.389951052238083%,4.3894189158775%,5.16843204556271%,-0.754455425952728%,0.24930493689706%,2.7437141718082%,,-0.109923620613866%,0.169448005466165%,-6.9283364770361%,-3.75164562968742%,-1.01420251489871%,2.43278406268305%,2.25653999213971%,3.35244362681828%,1.35030925234544%,-0.82197142338385%,-1.23575746816786%,1.25574117251268%,0.671968993895925%,0.152237578093929%,1.09195392694697%,1.08535158303423%,-0.586539505059512%
01/31/1997,2.01268671372189%,3.32811358189296%,6.21065966583206%,0.623163116253711%,3.22448747278031%,5.79473830581179%,-4.81199049116337%,1.13694879418194%,-8.86154700264389%,3.63344950296639%,0.559385487363185%,,-0.865977839738002%,-1.32869690651382%,8.97361208961533%,2.63617241567829%,-0.894625213485898%,-0.542105705523494%,-13.741677864883%,2.51322822268267%,5.08712554874307%,-2.15950965203015%,-0.110972633445691%,-2.53508558274766%,-0.886461391993363%,0.588207808962114%,1.78147111116379%,-2.37293852409171%,-0.736067227103306%
02/28/1997,2.56135411432911%,-1.41824483529543%,0.782615968097667%,4.65748532105225%,-1.64954965357292%,1.95757322674098%,0.531182780076008%,-3.25111039917163%,8.53688679259358%,-0.845392818840448%,0.756226707318694%,,-5.0774594886791%,-0.976241628379506%,-17.234476715665%,2.52741453027664%,-1.01621882041373%,2.70105473705643%,-3.30629401474153%,5.19587053599876%,0.446575783466852%,0.707734458125895%,6.77839421817753%,4.14810849748907%,2.15213566180738%,0.208016575251766%,0.792552562563226%,4.17367781345411%,-1.04484067620218%
03/31/1997,3.97968929487429%,3.82734690536844%,2.38364799453608%,4.61784519316525%,-2.0193107407055%,0.161953872619728%,2.16714989872635%,1.75147451631194%,-1.62967378720468%,2.7436253152635%,0.958805760944391%,,-2.9759200762488%,-0.640407449626597%,7.58937167116261%,-2.7150412844437%,0.0387140567559222%,0.721157573366798%,-1.14780059276728%,0.8165376281884%,1.71748343295953%,5.40499051345908%,1.97782504208215%,3.28487522945049%,2.00149825134606%,0.772743660817018%,0.807426735776475%,3.3527594446378%,0.267974624532227%
04/30/1997,-4.24187700379949%,1.07379997159995%,1.93672903303766%,4.51148160764006%,-2.23129743400672%,-1.61830665370505%,1.45210365284523%,1.98472749642722%,-2.23827416687396%,-2.52812667789849%,1.47681275662696%,,2.48625991350571%,1.2554887082229%,-3.30155697935252%,3.29217374818237%,-3.07184072390308%,-0.94705786160665%,6.26446272712091%,4.82439796990885%,-0.899197251740667%,4.80692969523036%,6.20409202432281%,-2.1285297012775%,-1.30212635102666%,-0.539972759380188%,0.29929620632428%,-1.78630650735915%,-2.23488123258062%
05/31/1997,-1.89647149817886%,-3.41939510027805%,3.28669652318417%,-2.85131764594062%,4.81280868650483%,1.16808925127263%,-2.42648641586534%,2.90391700681541%,0.485397722686962%,3.99671066956071%,1.84472030661757%,,-7.9475037396486%,-0.30025386897682%,6.74496490564382%,-0.866344482768268%,0.230478235151621%,-2.73383291633862%,-0.128375546639967%,2.55927340982261%,-5.44526764484854%,1.13014682256691%,2.88779799687316%,-2.73207379113258%,-1.08895331846285%,0.477953023533697%,1.69283462885873%,-2.73810827528633%,-0.660094054867321%
06/30/1997,0.120108049972084%,3.7805602244961%,-10.5604227373309%,3.59599920656562%,-3.33560283525174%,0.957353091304049%,2.24127226634704%,-4.49576328653089%,-2.67905788690488%,-0.644644118797971%,2.5394996438504%,,-3.62815174348382%,2.4819070942814%,-1.7677474457873%,-0.177175086950424%,1.55343282189112%,9.05905958359239%,6.5667861653293%,3.16059673349636%,3.53500345819365%,0.345554086781972%,-5.54577648758282%,-0.766090986593096%,0.177627331700822%,1.07378794716039%,0.950651716915473%,-0.543341164048271%,0.923035837053086%
07/31/1997,-0.642544285241302%,12.1204219230506%,-4.05918873560211%,-3.03891130359889%,3.43325916574689%,-0.483393524504416%,-3.79613771293146%,1.66467275670975%,-9.53134440791657%,3.65183485076842%,1.89360223548248%,-0.448649927760201%,6.75783309016571%,2.308604738547%,18.1286344581436%,-1.39907377658198%,-6.54574723967252%,-0.515206988090895%,1.88218981058475%,-6.80496254133494%,2.27756061942005%,-5.60632904097546%,-2.83960776108904%,-0.800579830033072%,-1.25477094772%,-1.68130031397425%,1.12694600581788%,-0.911320586212188%,-4.82243260741928%
08/31/1997,-0.694248681850368%,-0.588431102276197%,1.01450589349221%,-0.877488136962015%,3.76837028395326%,-3.79393091669387%,0.28636663963357%,0.139347595150547%,-0.0415573538342188%,2.51081112180076%,0.150839861453405%,1.13239553969407%,-1.05568095529206%,1.04243296094602%,-3.3333627244998%,-1.30693687993274%,1.33826564841377%,1.49541188163366%,-3.28605695196391%,-8.52796027400186%,0.0449849288137735%,15.9247944124617%,6.68290234326072%,0.945566173253669%,0.850348575284978%,0.755230707207821%,0.382398763715024%,0.855922532781775%,1.41758752185769%
09/30/1997,-2.99611175778417%,-2.99184839416984%,-3.05383236726426%,-5.45072841616072%,-2.41122871541427%,-1.2935863268318%,-8.90452635720285%,-1.17148814635478%,-8.11627032272697%,4.10379495718798%,-3.35503904225173%,-5.85443816790944%,-2.48357663175205%,-9.43260946046954%,-1.62248801689435%,0.922434216468398%,-6.5960688854594%,-0.925137032124639%,-6.8705560402686%,-14.1988256408587%,-1.92583860132385%,-7.38329242785956%,0.333069417660685%,-1.0129619556313%,-2.30148094405994%,-3.62394952222828%,-1.63146008622995%,-1.23278357125562%,-5.96149983504555%
10/31/1997,0.877050223217735%,9.21961316876288%,2.08463897052683%,-0.234954832339899%,-3.92679023070414%,-1.36248371083297%,4.45121191616646%,6.27073038938623%,3.2461707630019%,4.2409072665525%,2.34681351865951%,-0.678048774973774%,-3.92270803364891%,-2.87606172756823%,4.23097672308745%,1.48474796347797%,3.72686110702474%,5.27529437106613%,-9.26688441367186%,-7.71830577861935%,0.65073105723182%,-7.38743386835064%,-7.1899475092415%,1.70760981806916%,1.67203215068985%,1.63489281959888%,1.46594278496726%,1.61065771367208%,2.14154481933407%
11/30/1997,-6.20821078930387%,5.36619147035261%,1.3996783749517%,6.42577538907197%,1.25550961037731%,5.60348779910673%,2.24705344611571%,0.966269242096182%,0.97141561069119%,-3.50762889439444%,0.0392693387783025%,-17.0515926671586%,1.08795539187554%,-3.83840198490387%,-2.38414944101723%,-4.47766851972493%,-7.41914607775627%,-0.527759573081187%,-1.51206895043468%,-3.78126838469161%,-3.58216757051273%,-14.0257020116342%,-1.3141043275746%,-0.146870678112013%,-1.08252482814965%,-2.08350652990874%,0.0886232800531898%,0.183430470488837%,-6.73834198424266%
12/31/1997,4.28966196916186%,4.39248530103887%,-1.51970289894345%,1.8730639604619%,-1.72445637030607%,-0.141067518645354%,-3.63099468724729%,-0.384510619153534%,3.70895747431569%,1.56076294253966%,-2.80415803055914%,1.92985775735611%,-1.87676819825154%,3.81388831668974%,4.86571692649095%,-1.13197871390775%,-6.25127728857489%,-0.402362823996587%,-1.69926847391923%,15.1604085044463%,-4.97057472892765%,0.659073774929401%,0.26613981509263%,1.88206990216748%,-0.0214179576623311%,-2.16152005072967%,-1.07313099544475%,1.88164862694876%,-4.59900331259062%
01/31/1998,0.939546286985726%,-1.4671977083126%,-5.24972614350502%,7.18488873380476%,-1.48486008398264%,-6.27544024576067%,0.0830663700904828%,2.7743840337022%,-6.81485063098659%,-1.13946020260631%,-3.9434784236025%,-17.7848262866794%,-7.68919432956778%,11.7263238559446%,-4.65146308590749%,10.0046117803735%,17.2970842158117%,-2.54583756903889%,-2.16540840114448%,-4.15040727654839%,-9.03742887397387%,-11.9134183833254%,-3.32701927303519%,-0.595310705683272%,1.03824280836014%,2.9147147301099%,-2.55503733689761%,-0.226549422251789%,12.1469082400368%
02/28/1998,-2.87586853098036%,4.38995433030312%,-2.01284774749184%,-5.52248694786737%,4.25372464801532%,4.624113853215%,-2.77021962381833%,-2.9058519721361%,-7.61297761868608%,-1.30600742801479%,2.36897275874311%,4.82557104669665%,6.46290491714625%,-12.9195181754799%,-0.168574728015136%,7.69638142105942%,4.70544782659435%,0.159533315954212%,-4.05258051718394%,-6.02332508866244%,2.04852800948053%,18.7398073808629%,-3.01627140045129%,-0.907295236430436%,0.600008419423097%,2.26110250232757%,1.67428073901119%,-1.12538319470896%,4.56379115976925%
