path,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,t36,t37,t38,t39,t40,t41,t42,t43,t44,t45,t46,t47,t48,t49,t50,t51,t52,t53,t54,t55,t56,t57,t58,t59,t60,t61,t62,t63,t64,t65,t66,t67,t68,t69,t70,t71,t72,t73,t74,t75,t76,t77,t78,t79,t80,t81,t82,t83,t84,t85,t86,t87,t88,t89,t90,t91,t92,t93,t94,t95,t96,t97,t98,t99,t100
path_0,0,0.0223924,0.0432015,0.0170928,0.0417383,0.0730397,0.0778052,0.101251,0.00823316,0.0111555,0.0349135,0.0620127,0.0899172,0.112214,0.139764,0.166824,0.185617,0.195237,0.219486,0.244931,0.270296,0.295727,0.28973,0.21233,0.234954,0.22802,0.125769,0.118043,0.130378,0.156677,0.149533,0.136988,0.162272,0.175859,0.196423,0.221637,0.19447,0.219607,0.238192,0.229456,0.255733,0.281588,0.297182,0.287063,0.290941,0.0939424,0.110049,0.0410882,0.0815142,0.125077,0.160222,0.181786,0.124496,0.157456,0.169546,0.209752,0.253531,0.268065,0.206737,0.228912,0.236849,0.27985,0.304851,0.350502,0.379603,0.362214,0.414417,0.435966,0.486284,0.458934,0.431724,0.464771,0.382175,0.372919,0.182441,0.207322,0.214951,0.272554,0.312148,0.371197,0.309517,0.319306,0.384359,0.432562,0.26845,0.264169,0.339854,0.423066,0.331493,0.389765,0.48232,0.571195,0.627791,0.647249,0.521649,0.523868,0.641305,0.499078,0.516049,0.534396,0.534239
path_1,0,0.00706148,0.0325814,0.0557997,0.0829926,0.081061,0.0575426,0.0421752,0.0654928,0.0883754,0.0211641,0.0291094,0.0324457,0.0476651,0.0642928,0.0523435,-0.0281113,-0.00808761,0.011919,0.00821318,0.0154839,0.0318972,0.0391684,0.0564681,0.0757677,0.0934128,0.111838,0.110955,0.089476,0.0602991,-0.0826491,-0.0927204,-0.191782,-0.17662,-0.148574,-0.131839,-0.117019,-0.0869953,-0.0596688,-0.034166,-0.047253,-0.0171672,0.0100106,0.0442193,-0.0531167,-0.041501,-0.00783961,-0.00511148,0.015388,0.00800961,0.0384583,-0.173744,-0.142012,-0.134536,-0.101079,-0.0761172,-0.0637861,-0.0255515,-0.141978,-0.106649,-0.077406,-0.0348288,0.01534,0.0540403,0.106049,0.157425,0.210003,0.202108,0.207159,0.262818,0.319444,0.374497,0.3839,0.369764,0.401772,0.377089,0.25218,0.242188,0.244527,0.267042,-0.178527,-0.144021,-0.103259,-0.119593,-0.101495,-0.0931807,-0.0774952,-0.179386,-0.160291,-0.138089,-0.248873,-0.324173,-0.29774,-0.26315,-0.225908,-0.201244,-0.154949,-0.20118,-0.196846,-0.182467,-0.178331
path_2,0,-0.0436367,-0.0155344,0.00878505,-0.0254967,0.00319317,-0.0627655,-0.0408807,-0.014194,0.0127363,0.0426448,1.52707e-05,-0.115393,-0.0938076,-0.0906892,-0.158796,-0.127491,-0.179197,-0.203465,-0.22768,-0.238251,-0.241166,-0.235903,-0.21841,-0.211944,-0.201986,-0.182339,-0.162693,-0.217793,-0.20409,-0.23113,-0.216395,-0.210825,-0.19798,-0.190184,-0.227062,-0.251223,-0.255292,-0.263594,-0.251354,-0.238899,-0.269788,-0.261885,-0.256305,-0.254527,-0.245573,-0.248452,-0.257638,-0.251073,-0.244046,-0.2419,-0.26018,-0.263249,-0.262121,-0.262,-0.261383,-0.264496,-0.26256,-0.265771,-0.26484,-0.263548,-0.26225,-0.267674,-0.265885,-0.26973,-0.267873,-0.26475,-0.262328,-0.261612,-0.260976,-0.260125,-0.25998,-0.259382,-0.258948,-0.261483,-0.259835,-0.258413,-0.256923,-0.278304,-0.286179,-0.282059,-0.275245,-0.252706,-0.248269,-0.220972,-0.179773,-0.190935,-0.163201,-0.131435,-0.0936337,-0.0956414,-0.0419201,-0.0803764,-0.0668551,-0.0720258,-0.0595488,-0.0560431,-0.0529377,-0.0617841,-0.0617502,-0.0617667
path_3,0,-0.0189292,-0.0274936,-0.0858487,-0.0575486,-0.0786748,-0.082031,-0.0532144,-0.0293286,-0.0568736,-0.177806,-0.231858,-0.311801,-0.283212,-0.262563,-0.307079,-0.282083,-0.286473,-0.253307,-0.261731,-0.247132,-0.233751,-0.225,-0.364731,-0.34443,-0.311164,-0.474106,-0.448452,-0.43127,-0.428843,-0.40528,-0.378027,-0.348642,-0.626191,-0.643991,-0.708173,-0.712407,-0.68716,-0.66439,-0.7117,-0.682927,-0.657327,-0.648568,-0.612138,-0.575288,-0.544505,-0.58456,-0.55492,-0.545988,-0.561329,-0.530498,-0.567043,-0.545083,-0.519663,-0.494338,-0.49568,-0.560588,-0.623498,-0.592195,-0.587866,-0.619941,-0.636041,-0.628064,-0.608924,-0.64548,-0.686163,-0.694654,-0.686698,-0.679285,-0.666843,-0.647461,-0.632367,-0.643496,-0.750272,-0.7445,-0.74414,-0.738444,-0.734276,-0.736715,-0.729157,-0.720824,-0.71359,-0.70828,-0.710758,-0.709011,-0.710149,-0.710055,-0.710086,-0.710244,-0.710198,-0.710097,-0.710185,-0.710247,-0.710322,-0.710392,-0.710463,-0.710534,-0.710606,-0.710677,-0.710748,-0.710819
path_4,0,-0.0366727,-0.093338,-0.0682975,-0.0513834,-0.109561,-0.15977,-0.161313,-0.130697,-0.1428,-0.115962,-0.155766,-0.124301,-0.158307,-0.137917,-0.154957,-0.123025,-0.0968451,-0.0639385,-0.0308536,-0.0906086,-0.0787569,-0.0449811,-0.0337886,-0.0297528,-0.00921475,-0.0364767,-0.0218061,-0.000619172,0.019942,0.0288086,0.0574097,0.0912694,0.122586,0.161151,0.199642,0.175027,0.201882,0.206641,0.17377,0.205645,0.228676,-0.00330331,-0.0229656,0.00392916,0.0457305,0.0860825,0.0585204,-0.00764357,0.0283165,0.039391,-0.0387848,-0.0104446,0.0223668,0.0280138,-0.0484227,-0.0135042,0.00570567,0.00477634,0.0347532,0.0172693,0.0383708,0.064232,0.0835461,0.0778109,0.0799368,0.0100429,-0.113295,-0.226216,-0.280945,-0.349153,-0.322408,-0.311013,-0.396288,-0.376773,-0.388119,-0.356496,-0.33168,-0.304281,-0.280975,-0.26646,-0.278765,-0.295836,-0.253201,-0.19853,-0.163595,-0.3525,-0.373106,-0.413923,-0.400305,-0.312372,-0.587892,-0.482883,-0.492983,-0.391412,-0.354109,-0.236996,-0.105431,0.0566129,0.244573,0.375829
path_5,0,-0.0466271,-0.01642,0.0146502,0.0442321,0.0692004,0.0773607,0.0833938,0.11194,0.143184,0.151194,0.173511,0.187036,0.218982,0.204884,0.212999,0.247103,0.232562,0.249519,0.277877,0.155172,0.0375582,0.0682854,0.0923777,0.0418563,0.00775339,-0.115201,-0.121169,-0.2227,-0.189054,-0.171348,-0.148436,-0.183497,-0.145659,-0.271349,-0.294165,-0.271173,-0.233615,-0.248678,-0.241321,-0.201951,-0.169305,-0.128013,-0.0998522,-0.0863734,-0.177671,-0.14293,-0.10489,-0.12781,-0.10889,-0.100829,-0.171623,-0.143688,-0.134004,-0.136167,-0.12836,-0.102857,-0.0851259,-0.0619871,-0.0777712,-0.114003,-0.187675,-0.300425,-0.277892,-0.297949,-0.270665,-0.248525,-0.246215,-0.207641,-0.179711,-0.207486,-0.245342,-0.229819,-0.237604,-0.212959,-0.18721,-0.160217,-0.150334,-0.13786,-0.126835,-0.119013,-0.110432,-0.0984206,-0.0849706,-0.0825173,-0.0980205,-0.097123,-0.123875,-0.120988,-0.118946,-0.11845,-0.120617,-0.120634,-0.120646,-0.120687,-0.120699,-0.120711,-0.120723,-0.120735,-0.120747,-0.120759
path_6,0,0.0117781,-0.0594986,-0.0636148,-0.0582119,-0.0285458,-0.08615,-0.0864417,-0.0760556,-0.0480518,-0.0231431,-0.0174796,0.00153305,0.0350657,-0.022871,-0.0191364,0.0149033,-0.115107,-0.102419,-0.282654,-0.247658,-0.528923,-0.529448,-0.501894,-0.538441,-0.504254,-0.469266,-0.444049,-0.511423,-0.484385,-0.49851,-0.473917,-0.446332,-0.476004,-0.44852,-0.488689,-0.477688,-0.448679,-0.414722,-0.469373,-0.451383,-0.435777,-0.451441,-0.425925,-0.408172,-0.384469,-0.356464,-0.329475,-0.300557,-0.299715,-0.273887,-0.256236,-0.257898,-0.299716,-0.350782,-0.329731,-0.313318,-0.346611,-0.319763,-0.313219,-0.274635,-0.561503,-0.631239,-0.610725,-0.560073,-0.629881,-0.5879,-0.560376,-0.564138,-0.537164,-0.528072,-0.596176,-0.54563,-0.501417,-0.4471,-0.39261,-0.402587,-0.340249,-0.393543,-0.412863,-0.425089,-0.530527,-0.554456,-0.553977,-0.544499,-0.538107,-0.590028,-0.571248,-0.567891,-0.542483,-0.61749,-0.660327,-0.615447,-1.0448,-1.20699,-1.13031,-1.23886,-1.19073,-1.10387,-1.04697,-1.03258
path_7,0,0.0269743,0.0493411,0.0793693,0.0487065,0.0473218,0.0774863,0.106286,0.0534129,0.0214889,0.0525513,0.0525437,-0.00906544,0.0209208,0.0239925,0.0505756,-0.0145297,0.0139023,-0.00584808,-0.00964007,0.0227957,0.0557374,0.0781312,0.0928582,0.0616171,0.0699943,0.101614,0.134618,0.159774,0.148131,0.107624,0.0998358,0.127902,0.148454,0.132339,0.163498,0.165622,0.196942,0.227229,0.261853,0.293215,0.327332,0.301903,0.0404716,-0.136725,-0.142947,-0.135595,-0.106685,-0.136222,-0.236263,-0.234107,-0.249104,-0.259433,-0.284851,-0.259375,-0.283679,-0.263571,-0.250521,-0.227837,-0.20472,-0.256963,-0.251799,-0.24537,-0.242004,-0.235794,-0.323731,-0.311553,-0.30131,-0.307756,-0.301499,-0.310345,-0.308997,-0.323855,-0.312432,-0.301789,-0.291117,-0.29026,-0.300004,-0.299599,-0.298895,-0.297801,-0.296821,-0.298562,-0.296634,-0.296662,-0.294216,-0.292552,-0.297506,-0.297379,-0.297391,-0.297331,-0.296543,-0.298251,-0.298473,-0.298502,-0.298531,-0.298561,-0.298591,-0.298621,-0.298651,-0.298681
path_8,0,0.0045721,0.0158324,0.0473249,0.0789616,0.0938862,0.123967,0.156055,0.186117,0.21859,0.248419,0.0532484,0.0352416,0.0645293,0.0802378,0.10146,0.112757,0.115042,0.147723,0.160911,0.180986,0.200643,0.235818,0.26745,0.128999,0.0923935,0.0717804,-0.163162,-0.153206,-0.155431,-0.123239,-0.142954,-0.260057,-0.226124,-0.256714,-0.229488,-0.343319,-0.404953,-0.379459,-0.353817,-0.356591,-0.470435,-0.474514,-0.486708,-0.45534,-0.431743,-0.661133,-0.704493,-0.682149,-0.658255,-0.618436,-0.576697,-0.66537,-0.626457,-0.586509,-0.553174,-0.53922,-0.60449,-0.588682,-0.559321,-0.536683,-0.508546,-0.502465,-0.547889,-0.521005,-0.483401,-0.474744,-0.451776,-0.412921,-0.390409,-0.359584,-0.327152,-0.284203,-0.254756,-0.226232,-0.20508,-0.218527,-0.189024,-0.371323,-0.35455,-0.385152,-0.590687,-0.609374,-0.596322,-0.667758,-0.663828,-0.708841,-0.761188,-0.713586,-0.663699,-0.611723,-0.567545,-0.5258,-0.500556,-0.477503,-0.406362,-0.294765,-0.180647,-0.207539,-0.222016,-0.222886
path_9,0,0.0294778,0.0233528,-0.0396781,-0.00841488,0.0141841,0.0419454,0.072154,0.10254,0.117177,0.104998,0.126299,0.130439,0.162359,0.160242,0.192842,0.224836,0.233896,0.245541,0.15816,0.177645,0.184355,0.213932,0.230791,0.256618,0.283337,0.313355,0.307817,0.335812,0.350825,0.373216,0.398639,0.420715,0.440087,0.464878,0.385143,0.419342,0.320984,0.346344,0.268256,0.259213,0.298865,0.323972,0.312375,0.345854,0.365052,0.394029,0.436853,0.459735,0.502109,0.471144,0.503211,0.514601,0.531743,0.552207,0.590365,0.622285,0.56515,0.596035,0.586056,0.578941,0.588235,0.589979,0.625996,0.658805,0.584013,0.602747,0.559794,0.388707,0.406569,0.427294,0.286636,0.218219,0.24724,0.266625,0.230238,0.200767,0.189038,0.200329,0.212394,0.224934,0.215357,0.210935,0.167446,0.162956,0.174315,0.14255,0.14582,0.147571,0.145988,0.145881,0.145912,0.145935,0.14595,0.145965,0.14598,0.145994,0.146009,0.146024,0.146038,0.146053
path_10,0,0.0110505,0.0401599,0.0362212,0.0596427,0.0602474,0.0785566,0.108432,0.135612,0.107391,0.0451104,0.0536533,0.00903923,0.0322413,0.0116104,-0.152596,-0.12386,-0.218746,-0.202768,-0.181319,-0.205572,-0.180957,-0.163376,-0.174196,-0.146229,-0.190378,-0.176849,-0.264221,-0.246544,-0.25053,-0.273127,-0.252892,-0.291494,-0.294733,-0.281051,-0.324354,-0.311309,-0.293494,-0.286519,-0.269617,-0.28668,-0.263286,-0.283211,-0.256756,-0.228808,-0.20675,-0.176755,-0.181161,-0.159761,-0.151746,-0.148908,-0.133396,-0.265695,-0.259608,-0.296138,-0.29311,-0.289715,-0.295533,-0.297941,-0.298421,-0.298277,-0.298648,-0.298842,-0.29791,-0.298664,-0.298343,-0.298292,-0.298683,-0.299899,-0.300224,-0.30029,-0.300224,-0.301112,-0.300782,-0.300232,-0.299898,-0.299166,-0.300694,-0.300981,-0.300986,-0.300994,-0.30104,-0.30107,-0.301084,-0.301121,-0.301149,-0.301178,-0.30121,-0.30124,-0.30127,-0.3013,-0.30133,-0.30136,-0.30139,-0.30142,-0.30145,-0.301481,-0.301511,-0.301541,-0.301571,-0.301601
path_11,0,-0.0131753,-0.0648029,-0.0358495,-0.0729556,-0.143458,-0.118237,-0.124362,-0.0926545,-0.0598584,-0.0355572,-0.0154976,-0.0328962,-0.0262945,0.00611203,-0.048929,-0.0411551,-0.0083135,-0.109559,-0.08077,-0.0464951,-0.108203,-0.073399,-0.192135,-0.162956,-0.135972,-0.119403,-0.107467,-0.0840615,-0.0609208,-0.0329015,0.00284694,0.0383296,0.0640295,0.0846525,0.112743,0.145797,0.181499,0.218847,0.23653,0.275585,0.181108,0.192726,0.225957,0.227431,0.232736,0.165942,0.207372,0.246066,0.285202,0.312866,0.336362,0.313878,0.332233,0.37739,0.416926,0.433964,0.443992,0.388925,0.371646,0.332645,0.256351,0.215076,0.205704,0.0635637,0.0496485,-0.142938,-0.230254,-0.347172,-0.304873,-0.260156,-0.260775,-0.221976,-0.3047,-0.265828,-0.227519,-0.208256,-0.216192,-0.174339,-0.242657,-0.185933,-0.415139,-0.420979,-0.423237,-0.413077,-0.360072,-0.407442,-0.37087,-0.373897,-0.408706,-0.407832,-0.41727,-0.38506,-0.353663,-0.317577,-0.460927,-0.460204,-0.459972,-0.460029,-0.460075,-0.460121
path_12,0,0.022536,0.0504182,0.0801343,0.107483,0.0855712,0.117138,0.140988,0.163718,0.181489,0.185151,0.21719,0.227457,0.217184,0.243333,0.276697,0.276186,0.304002,0.115046,0.102593,0.125334,0.120138,0.148113,0.181346,0.216138,0.247036,0.189289,0.195331,0.190217,0.19775,0.227941,0.24763,0.271468,0.262493,0.298588,0.324288,0.355809,0.347776,0.387117,0.426107,0.397952,0.416459,0.41081,0.393332,0.421085,0.387163,0.40601,0.350362,0.371963,0.271139,0.296634,0.330571,0.250435,0.230486,0.269878,0.313316,0.338636,0.349685,0.371417,0.275646,0.26062,0.239025,0.153101,0.0818831,0.0638153,0.114511,0.0848691,0.135246,0.175261,0.191471,0.149923,0.162796,0.0555339,-0.0105099,0.0451947,0.000842242,-0.0785153,-0.0160725,0.0484316,-0.0958123,-0.0770239,-0.0402309,-0.0884553,-0.120735,-0.0567002,0.00797627,-0.0284545,0.0453508,0.134751,0.219654,0.230987,0.276953,0.307504,0.267815,0.323181,0.433817,0.56437,0.71166,0.881197,-0.227784,-0.225424
path_13,0,0.0244913,0.0512355,0.0111733,0.00104376,0.0123181,-0.00056382,0.0214074,0.00656002,0.0308665,0.0549477,0.0314039,0.0561673,0.0431598,-0.0460896,-0.0186617,-0.157599,-0.1444,-0.239043,-0.327482,-0.299181,-0.271855,-0.25555,-0.232328,-0.209946,-0.187177,-0.16135,-0.13788,-0.10463,-0.0868844,-0.0521111,-0.0186136,-0.118274,-0.0888582,-0.091912,-0.0625973,-0.0344263,-0.0325965,-0.00660568,-0.0118162,0.020399,0.0529712,0.00356561,0.00312406,0.0272341,0.0459523,0.0594055,0.0459563,-0.00823117,-0.0817025,-0.0850663,-0.0731026,-0.0615876,-0.0447509,-0.0729222,-0.0651749,-0.0993582,-0.081495,-0.0935331,-0.0854763,-0.0824377,-0.0941285,-0.0899219,-0.0768526,-0.09187,-0.0867582,-0.083406,-0.0857126,-0.0801815,-0.0754593,-0.0675758,-0.0729058,-0.0631031,-0.0705345,-0.0845075,-0.175635,-0.243674,-0.251348,-0.245902,-0.248279,-0.245566,-0.246899,-0.241777,-0.236636,-0.238699,-0.237369,-0.24513,-0.244478,-0.241597,-0.240225,-0.239022,-0.240033,-0.239909,-0.239792,-0.239946,-0.239969,-0.239993,-0.240017,-0.240041,-0.240065,-0.240089
path_14,0,0.0293358,0.0523854,0.0822226,0.106766,0.137132,0.165484,0.180812,0.192209,0.169045,0.202081,0.0821517,0.0847058,0.113356,0.140582,0.171396,0.171513,0.20421,0.224585,0.247027,0.241105,0.274779,0.10681,0.139121,0.170223,0.156876,0.178149,0.0496036,0.034035,0.0662391,0.0770091,0.108618,0.113236,0.131312,0.149255,0.183079,0.215586,0.239722,0.275406,0.295624,0.329077,0.322627,0.357235,0.35444,0.386499,0.398569,0.433672,0.465439,0.458001,0.490797,0.499354,0.393914,0.402475,0.424026,0.415509,0.434828,0.453838,0.383498,0.412937,0.407284,0.388304,0.411109,0.437448,0.456311,0.329821,0.260526,0.305576,0.323024,0.311385,0.205001,0.251973,0.300234,0.336373,0.386203,0.418087,0.457999,0.51376,0.516137,0.55445,0.586323,0.538205,0.480285,0.522338,0.539434,0.610336,0.611672,0.691142,0.649633,0.726695,0.76725,0.831654,0.896928,0.992634,1.10401,1.22168,1.19429,1.1202,1.23234,1.28648,1.22703,1.19634
path_15,0,-0.113346,-0.0981349,-0.0699225,-0.0816202,-0.0541674,-0.0261637,-0.033826,-0.0205938,0.00491482,0.0247522,-0.307673,-0.277515,-0.2746,-0.246564,-0.226811,-0.241104,-0.212353,-0.186611,-0.159843,-0.132953,-0.189042,-0.221355,-0.22402,-0.195359,-0.168535,-0.148589,-0.149747,-0.13619,-0.122014,-0.0956146,-0.133486,-0.181943,-0.151948,-0.152612,-0.14185,-0.145743,-0.171999,-0.132715,-0.09676,-0.0901356,-0.0741178,-0.0655346,-0.0273565,-0.00213435,0.0189759,0.0449871,0.040757,0.0480077,0.0398543,0.0735565,0.116216,0.0825353,0.0937065,0.107053,0.152226,0.192813,0.204344,0.239177,0.153095,0.060196,0.106694,0.145675,0.179088,0.219616,0.0246413,0.0527973,0.0717896,-0.255032,-0.214427,-0.168782,-0.121669,-0.0872328,-0.0914254,-0.0568401,-0.0393666,0.00403116,0.00273394,0.00055568,-0.0709461,-0.07622,-0.0698443,-0.0638794,-0.0571895,-0.0505909,-0.0474951,-0.0434016,-0.0403767,-0.052793,-0.0528049,-0.0526047,-0.0522706,-0.0521115,-0.0522119,-0.0517563,-0.0516809,-0.0516252,-0.0515212,-0.0513565,-0.0513524,-0.0513575
path_16,0,0.0144957,0.038415,0.0338238,0.0529123,0.0802532,0.106041,0.133561,0.14174,0.0677971,0.0919808,-0.0348612,-0.034443,-0.0648908,-0.034684,-0.0117172,-0.0380591,-0.0475237,-0.016494,-0.0100458,0.0173602,0.0493282,0.0805156,0.0730744,0.106864,0.107329,0.117174,0.150882,0.182947,0.218457,0.254141,0.21364,0.251445,0.284278,0.295785,0.331893,0.272109,0.284299,0.319049,0.340407,0.370984,0.395334,0.436364,0.372181,0.406943,0.446734,0.456525,0.463692,0.436141,0.470363,0.444131,0.287536,0.301881,0.341981,0.354572,0.391109,0.356266,0.371007,0.354065,0.341639,0.342183,0.364417,0.352189,0.35756,0.387288,0.319416,0.252933,0.241733,0.264567,0.287369,0.300305,0.278261,0.299457,0.320655,0.335458,0.338757,0.330199,0.336834,0.35163,0.349712,0.352303,0.375284,0.399671,0.409855,0.42787,0.430928,0.444158,0.457729,0.466707,0.477753,0.488363,0.484279,0.480913,0.481714,0.482666,0.482503,0.48251,0.482558,0.482606,0.482655,0.482703
path_17,0,-0.05099,-0.0312216,-0.00539144,0.0243095,0.00907494,0.0343339,-0.0169641,-0.102241,-0.0820059,-0.0697536,-0.0512014,-0.0253473,-0.00715262,0.0229842,0.0222334,0.048512,0.0699504,0.10151,0.129139,0.159055,0.191538,0.212849,0.17683,0.202735,0.236286,0.267933,0.290754,0.3104,0.342924,0.353004,0.313986,0.260891,0.233964,0.254712,0.252232,0.278734,0.251791,0.283542,0.31199,0.343306,0.357833,0.384101,0.40886,0.420209,0.455129,0.491179,0.497086,0.369734,0.401333,0.229094,0.270442,0.21911,0.252292,0.165599,0.17446,0.195601,0.241468,0.267529,0.237428,0.216513,0.255344,0.236571,0.153024,0.176602,0.19223,0.204422,0.217554,0.112696,0.135161,0.148713,0.192339,0.104357,0.159103,0.197695,0.249674,0.287728,0.304496,0.363706,0.372544,0.416023,0.458321,0.497924,0.531172,0.582859,0.567105,0.617799,0.686074,0.707593,0.739703,0.780979,0.620239,0.657685,0.688411,0.707555,0.757391,0.796587,0.677,0.682682,0.677581,0.677649
path_18,0,-0.128221,-0.106864,-0.288223,-0.30805,-0.439057,-0.436296,-0.406997,-0.377548,-0.448803,-0.421062,-0.393683,-0.427845,-0.399946,-0.379754,-0.362547,-0.353026,-0.335131,-0.326299,-0.297278,-0.298441,-0.267041,-0.24208,-0.211158,-0.182946,-0.152284,-0.137877,-0.147571,-0.121971,-0.0949171,-0.0732482,-0.0621804,-0.0768486,-0.0773268,-0.0934326,-0.0662543,-0.0475044,-0.0231199,0.00723759,0.031563,0.0267377,0.0636893,0.0849771,-0.069958,-0.0819715,-0.0713894,-0.0311467,-0.0160644,-0.0292645,-0.0340161,-0.131364,-0.0937608,-0.0809932,-0.292965,-0.262605,-0.23393,-0.20374,-0.192514,-0.218362,-0.195431,-0.213052,-0.257515,-0.249114,-0.239818,-0.235203,-0.223686,-0.221599,-0.21774,-0.211948,-0.2039,-0.211556,-0.207959,-0.202432,-0.204763,-0.201616,-0.199486,-0.195505,-0.197013,-0.19557,-0.19607,-0.193564,-0.19524,-0.214226,-0.213208,-0.212223,-0.211301,-0.210494,-0.215368,-0.214323,-0.212804,-0.212664,-0.210615,-0.208864,-0.21547,-0.210137,-0.205362,-0.209705,-0.209647,-0.209647,-0.209671,-0.209692
path_19,0,-0.00976947,0.0191134,0.0498965,0.0533364,0.0841942,0.0761529,0.105542,0.135293,0.149906,0.180387,0.185626,0.137842,0.126011,0.15147,0.17688,0.202485,0.173302,0.150612,0.139906,0.0519424,0.0628801,0.0740315,0.0772479,0.0867634,0.0957341,0.106165,0.11659,0.109211,0.114608,0.1196,0.12524,0.1254,0.132559,0.133913,0.142211,0.114623,0.122703,0.130577,0.143076,0.134855,0.142603,0.151154,0.155356,0.16119,0.161522,0.162078,0.166319,0.16665,0.174873,0.157521,0.170259,0.183074,0.195655,0.206852,0.204198,0.215637,0.213998,0.185292,0.19508,0.200502,0.187833,0.199915,0.209726,0.221491,0.233114,0.239765,0.249157,0.248887,0.23863,0.249143,0.223492,0.227902,0.229587,0.182267,0.174212,0.138071,0.152263,0.172811,0.194044,0.21397,0.163454,0.11947,0.112197,0.102329,0.0903763,0.11788,0.121149,0.115053,0.114254,0.111824,0.111544,0.111873,0.112286,0.110523,0.113416,0.115632,0.113727,0.114174,0.114431,0.114446
path_20,0,-0.0321415,-0.0446082,-0.0151674,0.0142572,0.0421327,0.0607265,0.0757855,0.034878,0.0257967,0.0288126,0.0416288,-0.0733683,-0.0549745,-0.122463,-0.110974,-0.0842445,-0.134754,-0.10151,-0.0864038,-0.0587967,-0.0385761,-0.0451757,-0.0477524,-0.0153487,0.0125404,0.0265659,0.0602676,0.0477509,0.0811677,0.0395049,0.0686932,0.0225255,0.0336119,0.0578395,0.0497471,0.0861666,0.060103,0.0930167,-0.0413052,-0.0190388,0.00772681,-0.0316708,-0.0307425,-0.0353074,0.00223621,0.00322915,0.0362414,0.0744784,0.111502,0.102077,0.106449,0.110852,0.153972,0.165791,0.195022,0.227631,0.152457,0.175201,0.181559,0.221918,0.257902,0.110854,0.106442,0.15701,0.149605,0.199183,0.179173,0.0405599,0.084723,0.139744,0.197077,0.224442,0.234903,0.28126,0.320784,0.373759,0.435974,0.500553,0.558507,0.598277,0.668281,0.730651,0.578428,0.646686,0.645087,0.708966,0.76372,0.775446,0.851801,0.841585,0.889721,0.854765,0.765551,0.844259,0.876698,0.788184,0.891489,0.955193,0.812958,0.715637
path_21,0,0.0133608,0.0315749,0.0567122,0.0875063,0.114879,0.145555,0.145511,-0.0146549,0.00948247,0.00932623,-0.0308364,9.34775e-05,0.0200938,0.0504005,0.0828362,0.113546,0.124407,0.148652,0.133547,0.14281,0.168376,0.198746,0.226419,0.245377,0.269971,0.302038,0.253724,0.281605,0.29754,0.306961,0.339926,0.355261,0.327055,0.278183,0.25294,0.289294,0.264035,0.245909,0.26407,0.273748,0.17325,0.177331,0.193392,0.0853198,0.125453,0.121848,0.0122471,0.0356064,0.0223961,0.045483,0.0626342,0.0690272,0.100919,0.129244,-0.0142415,0.00108362,0.0219363,0.0459749,0.0705005,0.0936531,0.0589716,0.0880907,0.0604315,0.0420122,0.0558067,0.0363735,0.0408595,0.0455997,0.0536149,0.05434,0.0543909,0.0579941,0.0619986,0.0616412,0.062341,0.0643248,0.065669,0.0629595,0.0643289,0.0653902,0.0644792,0.0641054,0.0641021,0.064174,0.0642308,0.0641529,0.0639661,0.0640116,0.0640451,0.0640507,0.0640526,0.064059,0.0640654,0.0640719,0.0640783,0.0640847,0.0640911,0.0640975,0.0641039,0.0641103
path_22,0,0.0290334,0.0592344,0.0524103,0.00491777,0.0146322,0.0429453,0.0737721,-0.0971079,-0.0793619,-0.0506411,-0.0860613,-0.0614229,-0.0796562,-0.0715413,-0.112431,-0.104441,-0.0791311,-0.080864,-0.082846,-0.0686161,-0.112212,-0.0859556,-0.0619341,-0.0409744,-0.0135845,-0.0216989,-0.0415989,-0.0173447,0.0162164,-0.0145321,-0.0427632,-0.00656436,0.00962244,0.0328663,-0.00920737,0.0138596,-0.0255415,-0.400652,-0.36631,-0.527358,-0.505205,-0.464699,-0.508931,-0.492613,-0.558838,-0.659792,-0.640557,-0.626121,-0.60421,-0.612783,-0.583289,-0.660251,-0.744849,-0.870211,-0.835491,-0.828043,-0.839889,-0.796625,-0.765159,-0.810196,-0.763044,-0.814177,-0.81932,-0.810874,-0.770849,-0.739896,-0.773185,-0.817373,-0.785707,-0.762175,-0.721689,-0.718471,-0.698682,-0.686416,-0.653343,-0.653885,-0.679541,-1.09939,-1.07258,-1.03008,-1.27329,-1.39338,-1.319,-1.27473,-1.25515,-1.31896,-1.2639,-1.20956,-1.13,-1.04372,-1.04852,-1.01263,-1.04696,-0.998382,-0.914287,-1.04681,-0.886943,-0.856916,-0.852851,-0.804738
